precise	status	evidence	notes
c:@E@MTRAccessControlAccessRestrictionType	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeAccessForbidden	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeAttributeWriteForbidden	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeCommandForbidden	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAccessRestrictionType@MTRAccessControlAccessRestrictionTypeEventForbidden	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAuthMode	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeCASE	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModeGroup	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlAuthMode@MTRAccessControlAuthModePASE	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlChangeType	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeAdded	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeChanged	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@MTRAccessControlChangeType@MTRAccessControlChangeTypeRemoved	implemented	test:full/matter/tests/agent/MatterEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
