precise	kind	title	path	declaration
c:@E@CLLocationButtonIcon	swift.enum	CLLocationButtonIcon	CLLocationButtonIcon	enum CLLocationButtonIcon
c:@E@CLLocationButtonIcon@CLLocationButtonIconArrowFilled	swift.enum.case	CLLocationButtonIcon.arrowFilled	CLLocationButtonIcon.arrowFilled	case arrowFilled
c:@E@CLLocationButtonIcon@CLLocationButtonIconArrowOutline	swift.enum.case	CLLocationButtonIcon.arrowOutline	CLLocationButtonIcon.arrowOutline	case arrowOutline
c:@E@CLLocationButtonIcon@CLLocationButtonIconNone	swift.enum.case	CLLocationButtonIcon.none	CLLocationButtonIcon.none	case none
c:@E@CLLocationButtonLabel	swift.enum	CLLocationButtonLabel	CLLocationButtonLabel	enum CLLocationButtonLabel
c:@E@CLLocationButtonLabel@CLLocationButtonLabelCurrentLocation	swift.enum.case	CLLocationButtonLabel.currentLocation	CLLocationButtonLabel.currentLocation	case currentLocation
c:@E@CLLocationButtonLabel@CLLocationButtonLabelNone	swift.enum.case	CLLocationButtonLabel.none	CLLocationButtonLabel.none	case none
c:@E@CLLocationButtonLabel@CLLocationButtonLabelSendCurrentLocation	swift.enum.case	CLLocationButtonLabel.sendCurrentLocation	CLLocationButtonLabel.sendCurrentLocation	case sendCurrentLocation
c:@E@CLLocationButtonLabel@CLLocationButtonLabelSendMyCurrentLocation	swift.enum.case	CLLocationButtonLabel.sendMyCurrentLocation	CLLocationButtonLabel.sendMyCurrentLocation	case sendMyCurrentLocation
c:@E@CLLocationButtonLabel@CLLocationButtonLabelShareCurrentLocation	swift.enum.case	CLLocationButtonLabel.shareCurrentLocation	CLLocationButtonLabel.shareCurrentLocation	case shareCurrentLocation
c:@E@CLLocationButtonLabel@CLLocationButtonLabelShareMyCurrentLocation	swift.enum.case	CLLocationButtonLabel.shareMyCurrentLocation	CLLocationButtonLabel.shareMyCurrentLocation	case shareMyCurrentLocation
c:objc(cs)CLLocationButton	swift.class	CLLocationButton	CLLocationButton	@MainActor class CLLocationButton
c:objc(cs)CLLocationButton(py)cornerRadius	swift.property	cornerRadius	CLLocationButton.cornerRadius	@MainActor var cornerRadius: CGFloat { get set }
c:objc(cs)CLLocationButton(py)fontSize	swift.property	fontSize	CLLocationButton.fontSize	@MainActor var fontSize: CGFloat { get set }
c:objc(cs)CLLocationButton(py)icon	swift.property	icon	CLLocationButton.icon	@MainActor var icon: CLLocationButtonIcon { get set }
c:objc(cs)CLLocationButton(py)label	swift.property	label	CLLocationButton.label	@MainActor var label: CLLocationButtonLabel { get set }
s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.struct	LocationButton	LocationButton	@MainActor @preconcurrency struct LocationButton
s:021_CoreLocationUI_SwiftC00B6ButtonV4Bodya	swift.typealias	LocationButton.Body	LocationButton.Body	typealias Body = some View
s:021_CoreLocationUI_SwiftC00B6ButtonV4bodyQrvp	swift.property	body	LocationButton.body	@MainActor @preconcurrency var body: some View { get }
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV	swift.struct	LocationButton.Title	LocationButton.Title	struct Title
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV011sendCurrentB0AEvpZ	swift.type.property	sendCurrentLocation	LocationButton.Title.sendCurrentLocation	static let sendCurrentLocation: LocationButton.Title
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV012shareCurrentB0AEvpZ	swift.type.property	shareCurrentLocation	LocationButton.Title.shareCurrentLocation	static let shareCurrentLocation: LocationButton.Title
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV013sendMyCurrentB0AEvpZ	swift.type.property	sendMyCurrentLocation	LocationButton.Title.sendMyCurrentLocation	static let sendMyCurrentLocation: LocationButton.Title
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV014shareMyCurrentB0AEvpZ	swift.type.property	shareMyCurrentLocation	LocationButton.Title.shareMyCurrentLocation	static let shareMyCurrentLocation: LocationButton.Title
s:021_CoreLocationUI_SwiftC00B6ButtonV5TitleV07currentB0AEvpZ	swift.type.property	currentLocation	LocationButton.Title.currentLocation	static let currentLocation: LocationButton.Title
s:021_CoreLocationUI_SwiftC00B6ButtonV_6actionA2C5TitleVSg_yyctcfc	swift.init	init(_:action:)	LocationButton.init(_:action:)	nonisolated init(_ title: LocationButton.Title? = .currentLocation, action: @escaping () -> Void)
s:7SwiftUI4ViewPAAE010navigationC5StyleyQrqd__AA010NavigationcE0Rd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	navigationViewStyle(_:)	LocationButton.navigationViewStyle(_:)	nonisolated func navigationViewStyle<S>(_ style: S) -> some View where S : NavigationViewStyle\n
s:7SwiftUI4ViewPAAE015navigationSplitC11ColumnWidth3min5ideal3maxQr14CoreFoundation7CGFloatVSg_AjKtF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	navigationSplitViewColumnWidth(min:ideal:max:)	LocationButton.navigationSplitViewColumnWidth(min:ideal:max:)	nonisolated func navigationSplitViewColumnWidth(min: CGFloat? = nil, ideal: CGFloat, max: CGFloat? = nil) -> some View\n
s:7SwiftUI4ViewPAAE015navigationSplitC11ColumnWidthyQr14CoreFoundation7CGFloatVF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	navigationSplitViewColumnWidth(_:)	LocationButton.navigationSplitViewColumnWidth(_:)	nonisolated func navigationSplitViewColumnWidth(_ width: CGFloat) -> some View\n
s:7SwiftUI4ViewPAAE015navigationSplitC5StyleyQrqd__AA010NavigationecF0Rd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	navigationSplitViewStyle(_:)	LocationButton.navigationSplitViewStyle(_:)	nonisolated func navigationSplitViewStyle<S>(_ style: S) -> some View where S : NavigationSplitViewStyle\n
s:7SwiftUI4ViewPAAE03tabC13CustomizationyQrAA7BindingVyAA03TabcE0VGSgF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewCustomization(_:)	LocationButton.tabViewCustomization(_:)	nonisolated func tabViewCustomization(_ customization: Binding<TabViewCustomization>?) -> some View\n
s:7SwiftUI4ViewPAAE03tabC13SidebarFooter7contentQrqd__yXE_tAaBRd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewSidebarFooter(content:)	LocationButton.tabViewSidebarFooter(content:)	nonisolated func tabViewSidebarFooter<Content>(@ViewBuilder content: () -> Content) -> some View where Content : View\n
s:7SwiftUI4ViewPAAE03tabC13SidebarHeader7contentQrqd__yXE_tAaBRd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewSidebarHeader(content:)	LocationButton.tabViewSidebarHeader(content:)	nonisolated func tabViewSidebarHeader<Content>(@ViewBuilder content: () -> Content) -> some View where Content : View\n
s:7SwiftUI4ViewPAAE03tabC15BottomAccessory7contentQrqd__yXE_tAaBRd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewBottomAccessory(content:)	LocationButton.tabViewBottomAccessory(content:)	nonisolated func tabViewBottomAccessory<Content>(@ViewBuilder content: () -> Content) -> some View where Content : View\n
s:7SwiftUI4ViewPAAE03tabC16SearchActivationyQrAA03TabeF0VF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewSearchActivation(_:)	LocationButton.tabViewSearchActivation(_:)	nonisolated func tabViewSearchActivation(_ activation: TabSearchActivation) -> some View\n
s:7SwiftUI4ViewPAAE03tabC16SidebarBottomBar7contentQrqd__yXE_tAaBRd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewSidebarBottomBar(content:)	LocationButton.tabViewSidebarBottomBar(content:)	nonisolated func tabViewSidebarBottomBar<Content>(@ViewBuilder content: () -> Content) -> some View where Content : View\n
s:7SwiftUI4ViewPAAE03tabC5StyleyQrqd__AA03TabcE0Rd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	tabViewStyle(_:)	LocationButton.tabViewStyle(_:)	nonisolated func tabViewStyle<S>(_ style: S) -> some View where S : TabViewStyle\n
s:7SwiftUI4ViewPAAE05indexC5StyleyQrqd__AA05IndexcE0Rd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	indexViewStyle(_:)	LocationButton.indexViewStyle(_:)	nonisolated func indexViewStyle<S>(_ style: S) -> some View where S : IndexViewStyle\n
s:7SwiftUI4ViewPAAE08progressC5StyleyQrqd__AA08ProgresscE0Rd__lF::SYNTHESIZED::s:021_CoreLocationUI_SwiftC00B6ButtonV	swift.method	progressViewStyle(_:)	LocationButton.progressViewStyle(_:)	nonisolated func progressViewStyle<S>(_ style: S) -> some View where S : ProgressViewStyle\n
