precise	kind	title	path	declaration
c:@E@CTCharacterCollection	swift.enum	CTCharacterCollection	CTCharacterCollection	enum CTCharacterCollection
c:@E@CTCharacterCollection@kCTAdobeCNS1CharacterCollection	swift.type.property	kCTAdobeCNS1CharacterCollection	CTCharacterCollection.kCTAdobeCNS1CharacterCollection	static var kCTAdobeCNS1CharacterCollection: CTCharacterCollection { get }
c:@E@CTCharacterCollection@kCTAdobeGB1CharacterCollection	swift.type.property	kCTAdobeGB1CharacterCollection	CTCharacterCollection.kCTAdobeGB1CharacterCollection	static var kCTAdobeGB1CharacterCollection: CTCharacterCollection { get }
c:@E@CTCharacterCollection@kCTAdobeJapan1CharacterCollection	swift.type.property	kCTAdobeJapan1CharacterCollection	CTCharacterCollection.kCTAdobeJapan1CharacterCollection	static var kCTAdobeJapan1CharacterCollection: CTCharacterCollection { get }
c:@E@CTCharacterCollection@kCTAdobeJapan2CharacterCollection	swift.type.property	kCTAdobeJapan2CharacterCollection	CTCharacterCollection.kCTAdobeJapan2CharacterCollection	static var kCTAdobeJapan2CharacterCollection: CTCharacterCollection { get }
c:@E@CTCharacterCollection@kCTAdobeKorea1CharacterCollection	swift.type.property	kCTAdobeKorea1CharacterCollection	CTCharacterCollection.kCTAdobeKorea1CharacterCollection	static var kCTAdobeKorea1CharacterCollection: CTCharacterCollection { get }
c:@E@CTCharacterCollection@kCTCharacterCollectionAdobeCNS1	swift.enum.case	CTCharacterCollection.adobeCNS1	CTCharacterCollection.adobeCNS1	case adobeCNS1
c:@E@CTCharacterCollection@kCTCharacterCollectionAdobeGB1	swift.enum.case	CTCharacterCollection.adobeGB1	CTCharacterCollection.adobeGB1	case adobeGB1
c:@E@CTCharacterCollection@kCTCharacterCollectionAdobeJapan1	swift.enum.case	CTCharacterCollection.adobeJapan1	CTCharacterCollection.adobeJapan1	case adobeJapan1
c:@E@CTCharacterCollection@kCTCharacterCollectionAdobeJapan2	swift.enum.case	CTCharacterCollection.adobeJapan2	CTCharacterCollection.adobeJapan2	case adobeJapan2
c:@E@CTCharacterCollection@kCTCharacterCollectionAdobeKorea1	swift.enum.case	CTCharacterCollection.adobeKorea1	CTCharacterCollection.adobeKorea1	case adobeKorea1
c:@E@CTCharacterCollection@kCTCharacterCollectionIdentityMapping	swift.enum.case	CTCharacterCollection.identityMapping	CTCharacterCollection.identityMapping	case identityMapping
c:@E@CTCharacterCollection@kCTIdentityMappingCharacterCollection	swift.type.property	kCTIdentityMappingCharacterCollection	CTCharacterCollection.kCTIdentityMappingCharacterCollection	static var kCTIdentityMappingCharacterCollection: CTCharacterCollection { get }
c:@E@CTFontCollectionCopyOptions	swift.struct	CTFontCollectionCopyOptions	CTFontCollectionCopyOptions	struct CTFontCollectionCopyOptions
c:@E@CTFontCollectionCopyOptions@kCTFontCollectionCopyStandardSort	swift.type.property	standardSort	CTFontCollectionCopyOptions.standardSort	static var standardSort: CTFontCollectionCopyOptions { get }
c:@E@CTFontCollectionCopyOptions@kCTFontCollectionCopyUnique	swift.type.property	unique	CTFontCollectionCopyOptions.unique	static var unique: CTFontCollectionCopyOptions { get }
