precise	status	evidence	notes
c:@CM@CoreAudioKit@objc(cs)AUGenericViewInternal(im)collectionView:willDisplayCell:forItemAtIndexPath:	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalCollectionViewWillDisplay	-
c:@CM@CoreAudioKit@objc(cs)AUGenericViewInternal(im)collectionView:willDisplaySupplementaryView:forElementKind:atIndexPath:	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalCollectionViewWillDisplaySupplementary	-
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader	implemented	test:full/coreaudiokit/tests/agent/AUAppleCustomViewLoaderTests.swift#testAUAppleCustomViewLoaderClass	-
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader(im)customViewControllerFor:audioUnit:v3AU:	implemented	test:full/coreaudiokit/tests/agent/AUAppleCustomViewLoaderTests.swift#testAUAppleCustomViewLoaderCustomViewControllerFailClosed	-
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader(im)init	implemented	test:full/coreaudiokit/tests/agent/AUAppleCustomViewLoaderTests.swift#testAUAppleCustomViewLoaderInit	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalClass	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)initWithCoder:	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalInitCoder	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)initWithFrame:	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalInitFrame	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)removeFromSuperview	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalRemoveFromSuperview	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)removeScheduledUpdatesTimer	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalRemoveScheduledUpdatesTimer	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)traitCollectionDidChange:	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalTraitCollectionDidChange	-
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(py)auAudioUnit	implemented	test:full/coreaudiokit/tests/agent/AUGenericViewInternalTests.swift#testAUGenericViewInternalAuAudioUnit	-
