precise	kind	title	path	declaration
c:@AEAssessmentErrorDomain	swift.var	AEAssessmentErrorDomain	AEAssessmentErrorDomain	let AEAssessmentErrorDomain: String
c:@E@AEAssessmentErrorCode	swift.enum	AEAssessmentError.Code	AEAssessmentError.Code	enum Code
c:@E@AEAssessmentErrorCode@AEAssessmentErrorConfigurationUpdatesNotSupported	swift.enum.case	AEAssessmentError.Code.configurationUpdatesNotSupported	AEAssessmentError.Code.configurationUpdatesNotSupported	case configurationUpdatesNotSupported
c:@E@AEAssessmentErrorCode@AEAssessmentErrorMultipleParticipantsNotSupported	swift.enum.case	AEAssessmentError.Code.multipleParticipantsNotSupported	AEAssessmentError.Code.multipleParticipantsNotSupported	case multipleParticipantsNotSupported
c:@E@AEAssessmentErrorCode@AEAssessmentErrorRequiredParticipantsNotAvailable	swift.enum.case	AEAssessmentError.Code.requiredParticipantsNotAvailable	AEAssessmentError.Code.requiredParticipantsNotAvailable	case requiredParticipantsNotAvailable
c:@E@AEAssessmentErrorCode@AEAssessmentErrorUnknown	swift.enum.case	AEAssessmentError.Code.unknown	AEAssessmentError.Code.unknown	case unknown
c:@E@AEAssessmentErrorCode@AEAssessmentErrorUnsupportedPlatform	swift.enum.case	AEAssessmentError.Code.unsupportedPlatform	AEAssessmentError.Code.unsupportedPlatform	case unsupportedPlatform
c:@E@AEAutocorrectMode	swift.struct	AEAssessmentConfiguration.AutocorrectMode	AEAssessmentConfiguration.AutocorrectMode	struct AutocorrectMode
c:@E@AEAutocorrectMode@AEAutocorrectModePunctuation	swift.type.property	punctuation	AEAssessmentConfiguration.AutocorrectMode.punctuation	static var punctuation: AEAssessmentConfiguration.AutocorrectMode { get }
c:@E@AEAutocorrectMode@AEAutocorrectModeSpelling	swift.type.property	spelling	AEAssessmentConfiguration.AutocorrectMode.spelling	static var spelling: AEAssessmentConfiguration.AutocorrectMode { get }
c:objc(cs)AEAssessmentApplication	swift.class	AEAssessmentApplication	AEAssessmentApplication	class AEAssessmentApplication
c:objc(cs)AEAssessmentApplication(im)initWithBundleIdentifier:	swift.init	init(bundleIdentifier:)	AEAssessmentApplication.init(bundleIdentifier:)	init(bundleIdentifier: String)
c:objc(cs)AEAssessmentApplication(py)bundleIdentifier	swift.property	bundleIdentifier	AEAssessmentApplication.bundleIdentifier	var bundleIdentifier: String { get }
c:objc(cs)AEAssessmentConfiguration	swift.class	AEAssessmentConfiguration	AEAssessmentConfiguration	class AEAssessmentConfiguration
c:objc(cs)AEAssessmentConfiguration(im)removeApplication:	swift.method	remove(_:)	AEAssessmentConfiguration.remove(_:)	func remove(_ application: AEAssessmentApplication)
c:objc(cs)AEAssessmentConfiguration(im)setConfiguration:forApplication:	swift.method	setConfiguration(_:for:)	AEAssessmentConfiguration.setConfiguration(_:for:)	func setConfiguration(_ configuration: AEAssessmentParticipantConfiguration, for application: AEAssessmentApplication)
c:objc(cs)AEAssessmentConfiguration(py)allowsAccessibilityLiveCaptions	swift.property	allowsAccessibilityLiveCaptions	AEAssessmentConfiguration.allowsAccessibilityLiveCaptions	var allowsAccessibilityLiveCaptions: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsAccessibilityReader	swift.property	allowsAccessibilityReader	AEAssessmentConfiguration.allowsAccessibilityReader	var allowsAccessibilityReader: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsAccessibilitySpeech	swift.property	allowsAccessibilitySpeech	AEAssessmentConfiguration.allowsAccessibilitySpeech	var allowsAccessibilitySpeech: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsAccessibilityTypingFeedback	swift.property	allowsAccessibilityTypingFeedback	AEAssessmentConfiguration.allowsAccessibilityTypingFeedback	var allowsAccessibilityTypingFeedback: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsActivityContinuation	swift.property	allowsActivityContinuation	AEAssessmentConfiguration.allowsActivityContinuation	var allowsActivityContinuation: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsContinuousPathKeyboard	swift.property	allowsContinuousPathKeyboard	AEAssessmentConfiguration.allowsContinuousPathKeyboard	var allowsContinuousPathKeyboard: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsDictation	swift.property	allowsDictation	AEAssessmentConfiguration.allowsDictation	var allowsDictation: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsKeyboardShortcuts	swift.property	allowsKeyboardShortcuts	AEAssessmentConfiguration.allowsKeyboardShortcuts	var allowsKeyboardShortcuts: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsPasswordAutoFill	swift.property	allowsPasswordAutoFill	AEAssessmentConfiguration.allowsPasswordAutoFill	var allowsPasswordAutoFill: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsPredictiveKeyboard	swift.property	allowsPredictiveKeyboard	AEAssessmentConfiguration.allowsPredictiveKeyboard	var allowsPredictiveKeyboard: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)allowsSpellCheck	swift.property	allowsSpellCheck	AEAssessmentConfiguration.allowsSpellCheck	var allowsSpellCheck: Bool { get set }
c:objc(cs)AEAssessmentConfiguration(py)autocorrectMode	swift.property	autocorrectMode	AEAssessmentConfiguration.autocorrectMode	var autocorrectMode: AEAssessmentConfiguration.AutocorrectMode { get set }
c:objc(cs)AEAssessmentConfiguration(py)configurationsByApplication	swift.property	configurationsByApplication	AEAssessmentConfiguration.configurationsByApplication	var configurationsByApplication: [AEAssessmentApplication : AEAssessmentParticipantConfiguration] { get }
c:objc(cs)AEAssessmentConfiguration(py)mainParticipantConfiguration	swift.property	mainParticipantConfiguration	AEAssessmentConfiguration.mainParticipantConfiguration	var mainParticipantConfiguration: AEAssessmentParticipantConfiguration { get }
c:objc(cs)AEAssessmentParticipantConfiguration	swift.class	AEAssessmentParticipantConfiguration	AEAssessmentParticipantConfiguration	class AEAssessmentParticipantConfiguration
c:objc(cs)AEAssessmentParticipantConfiguration(cm)new	swift.type.method	new()	AEAssessmentParticipantConfiguration.new()	class func new() -> Self
c:objc(cs)AEAssessmentParticipantConfiguration(im)init	swift.init	init()	AEAssessmentParticipantConfiguration.init()	init()
c:objc(cs)AEAssessmentParticipantConfiguration(py)allowsNetworkAccess	swift.property	allowsNetworkAccess	AEAssessmentParticipantConfiguration.allowsNetworkAccess	var allowsNetworkAccess: Bool { get set }
c:objc(cs)AEAssessmentParticipantConfiguration(py)configurationInfo	swift.property	configurationInfo	AEAssessmentParticipantConfiguration.configurationInfo	var configurationInfo: [String : Any] { get set }
c:objc(cs)AEAssessmentParticipantConfiguration(py)required	swift.property	isRequired	AEAssessmentParticipantConfiguration.isRequired	var isRequired: Bool { get set }
c:objc(cs)AEAssessmentSession	swift.class	AEAssessmentSession	AEAssessmentSession	class AEAssessmentSession
c:objc(cs)AEAssessmentSession(cpy)supportsConfigurationUpdates	swift.type.property	supportsConfigurationUpdates	AEAssessmentSession.supportsConfigurationUpdates	class var supportsConfigurationUpdates: Bool { get }
c:objc(cs)AEAssessmentSession(cpy)supportsMultipleParticipants	swift.type.property	supportsMultipleParticipants	AEAssessmentSession.supportsMultipleParticipants	class var supportsMultipleParticipants: Bool { get }
c:objc(cs)AEAssessmentSession(im)begin	swift.method	begin()	AEAssessmentSession.begin()	func begin()
c:objc(cs)AEAssessmentSession(im)end	swift.method	end()	AEAssessmentSession.end()	func end()
c:objc(cs)AEAssessmentSession(im)initWithConfiguration:	swift.init	init(configuration:)	AEAssessmentSession.init(configuration:)	init(configuration: AEAssessmentConfiguration)
c:objc(cs)AEAssessmentSession(im)updateToConfiguration:	swift.method	update(to:)	AEAssessmentSession.update(to:)	func update(to configuration: AEAssessmentConfiguration)
c:objc(cs)AEAssessmentSession(py)active	swift.property	isActive	AEAssessmentSession.isActive	var isActive: Bool { get }
c:objc(cs)AEAssessmentSession(py)configuration	swift.property	configuration	AEAssessmentSession.configuration	@NSCopying var configuration: AEAssessmentConfiguration { get }
c:objc(cs)AEAssessmentSession(py)delegate	swift.property	delegate	AEAssessmentSession.delegate	weak var delegate: (any AEAssessmentSessionDelegate)? { get set }
