precise	kind	title	path	declaration
c:@E@VTCompressionSessionOptionFlags	swift.struct	VTCompressionSessionOptionFlags	VTCompressionSessionOptionFlags	struct VTCompressionSessionOptionFlags
c:@E@VTCompressionSessionOptionFlags@kVTCompressionSessionBeginFinalPass	swift.type.property	beginFinalPass	VTCompressionSessionOptionFlags.beginFinalPass	static var beginFinalPass: VTCompressionSessionOptionFlags { get }
c:@E@VTDecodeFrameFlags	swift.struct	VTDecodeFrameFlags	VTDecodeFrameFlags	struct VTDecodeFrameFlags
c:@E@VTDecodeInfoFlags	swift.struct	VTDecodeInfoFlags	VTDecodeInfoFlags	struct VTDecodeInfoFlags
c:@E@VTDecodeInfoFlags@kVTDecodeInfo_Asynchronous	swift.type.property	asynchronous	VTDecodeInfoFlags.asynchronous	static var asynchronous: VTDecodeInfoFlags { get }
c:@E@VTDecodeInfoFlags@kVTDecodeInfo_FrameDropped	swift.type.property	frameDropped	VTDecodeInfoFlags.frameDropped	static var frameDropped: VTDecodeInfoFlags { get }
c:@E@VTDecodeInfoFlags@kVTDecodeInfo_FrameInterrupted	swift.type.property	frameInterrupted	VTDecodeInfoFlags.frameInterrupted	static var frameInterrupted: VTDecodeInfoFlags { get }
c:@E@VTDecodeInfoFlags@kVTDecodeInfo_ImageBufferModifiable	swift.type.property	imageBufferModifiable	VTDecodeInfoFlags.imageBufferModifiable	static var imageBufferModifiable: VTDecodeInfoFlags { get }
c:@E@VTDecodeInfoFlags@kVTDecodeInfo_SkippedLeadingFrameDropped	swift.type.property	skippedLeadingFrameDropped	VTDecodeInfoFlags.skippedLeadingFrameDropped	static var skippedLeadingFrameDropped: VTDecodeInfoFlags { get }
c:@E@VTEncodeInfoFlags	swift.struct	VTEncodeInfoFlags	VTEncodeInfoFlags	struct VTEncodeInfoFlags
c:@E@VTEncodeInfoFlags@kVTEncodeInfo_Asynchronous	swift.type.property	asynchronous	VTEncodeInfoFlags.asynchronous	static var asynchronous: VTEncodeInfoFlags { get }
c:@E@VTEncodeInfoFlags@kVTEncodeInfo_FrameDropped	swift.type.property	frameDropped	VTEncodeInfoFlags.frameDropped	static var frameDropped: VTEncodeInfoFlags { get }
c:@E@VTFrameProcessorError	swift.enum	VTFrameProcessorError.Code	VTFrameProcessorError.Code	enum Code
c:@E@VTFrameProcessorError@VTFrameProcessorAssetDownloadFailed	swift.enum.case	VTFrameProcessorError.Code.assetDownloadFailed	VTFrameProcessorError.Code.assetDownloadFailed	case assetDownloadFailed
c:@E@VTFrameProcessorError@VTFrameProcessorFatalError	swift.enum.case	VTFrameProcessorError.Code.fatalError	VTFrameProcessorError.Code.fatalError	case fatalError
