precise	kind	title	path	declaration
c:@E@ILClassificationAction	swift.enum	ILClassificationAction	ILClassificationAction	enum ILClassificationAction
c:@E@ILClassificationAction@ILClassificationActionNone	swift.enum.case	ILClassificationAction.none	ILClassificationAction.none	case none
c:@E@ILClassificationAction@ILClassificationActionReportJunk	swift.enum.case	ILClassificationAction.reportJunk	ILClassificationAction.reportJunk	case reportJunk
c:@E@ILClassificationAction@ILClassificationActionReportJunkAndBlockSender	swift.enum.case	ILClassificationAction.reportJunkAndBlockSender	ILClassificationAction.reportJunkAndBlockSender	case reportJunkAndBlockSender
c:@E@ILClassificationAction@ILClassificationActionReportNotJunk	swift.enum.case	ILClassificationAction.reportNotJunk	ILClassificationAction.reportNotJunk	case reportNotJunk
c:@E@ILMessageFilterAction	swift.enum	ILMessageFilterAction	ILMessageFilterAction	enum ILMessageFilterAction
c:@E@ILMessageFilterAction@ILMessageFilterActionAllow	swift.enum.case	ILMessageFilterAction.allow	ILMessageFilterAction.allow	case allow
c:@E@ILMessageFilterAction@ILMessageFilterActionFilter	swift.type.property	filter	ILMessageFilterAction.filter	static var filter: ILMessageFilterAction { get }
c:@E@ILMessageFilterAction@ILMessageFilterActionJunk	swift.enum.case	ILMessageFilterAction.junk	ILMessageFilterAction.junk	case junk
c:@E@ILMessageFilterAction@ILMessageFilterActionNone	swift.enum.case	ILMessageFilterAction.none	ILMessageFilterAction.none	case none
c:@E@ILMessageFilterAction@ILMessageFilterActionPromotion	swift.enum.case	ILMessageFilterAction.promotion	ILMessageFilterAction.promotion	case promotion
c:@E@ILMessageFilterAction@ILMessageFilterActionTransaction	swift.enum.case	ILMessageFilterAction.transaction	ILMessageFilterAction.transaction	case transaction
c:@E@ILMessageFilterError	swift.enum	ILMessageFilterError.Code	ILMessageFilterError.Code	enum Code
c:@E@ILMessageFilterError@ILMessageFilterErrorInvalidNetworkURL	swift.enum.case	ILMessageFilterError.Code.invalidNetworkURL	ILMessageFilterError.Code.invalidNetworkURL	case invalidNetworkURL
c:@E@ILMessageFilterError@ILMessageFilterErrorNetworkRequestFailed	swift.enum.case	ILMessageFilterError.Code.networkRequestFailed	ILMessageFilterError.Code.networkRequestFailed	case networkRequestFailed
c:@E@ILMessageFilterError@ILMessageFilterErrorNetworkURLUnauthorized	swift.enum.case	ILMessageFilterError.Code.networkURLUnauthorized	ILMessageFilterError.Code.networkURLUnauthorized	case networkURLUnauthorized
c:@E@ILMessageFilterError@ILMessageFilterErrorRedundantNetworkDeferral	swift.enum.case	ILMessageFilterError.Code.redundantNetworkDeferral	ILMessageFilterError.Code.redundantNetworkDeferral	case redundantNetworkDeferral
c:@E@ILMessageFilterError@ILMessageFilterErrorSystem	swift.enum.case	ILMessageFilterError.Code.system	ILMessageFilterError.Code.system	case system
c:@E@ILMessageFilterSubAction	swift.enum	ILMessageFilterSubAction	ILMessageFilterSubAction	enum ILMessageFilterSubAction
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionNone	swift.enum.case	ILMessageFilterSubAction.none	ILMessageFilterSubAction.none	case none
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionPromotionalCoupons	swift.enum.case	ILMessageFilterSubAction.promotionalCoupons	ILMessageFilterSubAction.promotionalCoupons	case promotionalCoupons
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionPromotionalOffers	swift.enum.case	ILMessageFilterSubAction.promotionalOffers	ILMessageFilterSubAction.promotionalOffers	case promotionalOffers
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionPromotionalOthers	swift.enum.case	ILMessageFilterSubAction.promotionalOthers	ILMessageFilterSubAction.promotionalOthers	case promotionalOthers
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalCarrier	swift.enum.case	ILMessageFilterSubAction.transactionalCarrier	ILMessageFilterSubAction.transactionalCarrier	case transactionalCarrier
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalFinance	swift.enum.case	ILMessageFilterSubAction.transactionalFinance	ILMessageFilterSubAction.transactionalFinance	case transactionalFinance
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalHealth	swift.enum.case	ILMessageFilterSubAction.transactionalHealth	ILMessageFilterSubAction.transactionalHealth	case transactionalHealth
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalOrders	swift.enum.case	ILMessageFilterSubAction.transactionalOrders	ILMessageFilterSubAction.transactionalOrders	case transactionalOrders
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalOthers	swift.enum.case	ILMessageFilterSubAction.transactionalOthers	ILMessageFilterSubAction.transactionalOthers	case transactionalOthers
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalPublicServices	swift.enum.case	ILMessageFilterSubAction.transactionalPublicServices	ILMessageFilterSubAction.transactionalPublicServices	case transactionalPublicServices
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalReminders	swift.enum.case	ILMessageFilterSubAction.transactionalReminders	ILMessageFilterSubAction.transactionalReminders	case transactionalReminders
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalRewards	swift.enum.case	ILMessageFilterSubAction.transactionalRewards	ILMessageFilterSubAction.transactionalRewards	case transactionalRewards
c:@E@ILMessageFilterSubAction@ILMessageFilterSubActionTransactionalWeather	swift.enum.case	ILMessageFilterSubAction.transactionalWeather	ILMessageFilterSubAction.transactionalWeather	case transactionalWeather
c:@ILMessageFilterErrorDomain	swift.var	ILMessageFilterErrorDomain	ILMessageFilterErrorDomain	let ILMessageFilterErrorDomain: String
c:objc(cs)ILCallClassificationRequest	swift.class	ILCallClassificationRequest	ILCallClassificationRequest	class ILCallClassificationRequest
c:objc(cs)ILCallClassificationRequest(py)callCommunications	swift.property	callCommunications	ILCallClassificationRequest.callCommunications	var callCommunications: [ILCallCommunication] { get }
c:objc(cs)ILCallCommunication	swift.class	ILCallCommunication	ILCallCommunication	class ILCallCommunication
c:objc(cs)ILClassificationRequest	swift.class	ILClassificationRequest	ILClassificationRequest	class ILClassificationRequest
c:objc(cs)ILClassificationResponse	swift.class	ILClassificationResponse	ILClassificationResponse	class ILClassificationResponse
c:objc(cs)ILClassificationResponse(im)initWithClassificationAction:	swift.init	init(action:)	ILClassificationResponse.init(action:)	init(action: ILClassificationAction)
c:objc(cs)ILClassificationResponse(im)initWithClassificationAction:::SYNTHESIZED::c:objc(cs)ILClassificationResponse	swift.init	init(classificationAction:)	ILClassificationResponse.init(classificationAction:)	init(classificationAction action: ILClassificationAction)
c:objc(cs)ILClassificationResponse(py)action	swift.property	action	ILClassificationResponse.action	var action: ILClassificationAction { get }
c:objc(cs)ILClassificationResponse(py)userInfo	swift.property	userInfo	ILClassificationResponse.userInfo	var userInfo: [String : Any]? { get set }
c:objc(cs)ILClassificationResponse(py)userString	swift.property	userString	ILClassificationResponse.userString	var userString: String? { get set }
c:objc(cs)ILCommunication	swift.class	ILCommunication	ILCommunication	class ILCommunication
c:objc(cs)ILCommunication(py)dateReceived	swift.property	dateReceived	ILCommunication.dateReceived	var dateReceived: Date { get }
c:objc(cs)ILCommunication(py)sender	swift.property	sender	ILCommunication.sender	var sender: String? { get }
c:objc(cs)ILMessageClassificationRequest	swift.class	ILMessageClassificationRequest	ILMessageClassificationRequest	class ILMessageClassificationRequest
c:objc(cs)ILMessageClassificationRequest(py)messageCommunications	swift.property	messageCommunications	ILMessageClassificationRequest.messageCommunications	var messageCommunications: [ILMessageCommunication] { get }
c:objc(cs)ILMessageCommunication	swift.class	ILMessageCommunication	ILMessageCommunication	class ILMessageCommunication
c:objc(cs)ILMessageCommunication(py)messageBody	swift.property	messageBody	ILMessageCommunication.messageBody	var messageBody: String? { get }
c:objc(cs)ILMessageFilterCapabilitiesQueryRequest	swift.class	ILMessageFilterCapabilitiesQueryRequest	ILMessageFilterCapabilitiesQueryRequest	class ILMessageFilterCapabilitiesQueryRequest
c:objc(cs)ILMessageFilterCapabilitiesQueryResponse	swift.class	ILMessageFilterCapabilitiesQueryResponse	ILMessageFilterCapabilitiesQueryResponse	class ILMessageFilterCapabilitiesQueryResponse
c:objc(cs)ILMessageFilterExtension	swift.class	ILMessageFilterExtension	ILMessageFilterExtension	class ILMessageFilterExtension
c:objc(cs)ILMessageFilterExtensionContext	swift.class	ILMessageFilterExtensionContext	ILMessageFilterExtensionContext	class ILMessageFilterExtensionContext
c:objc(cs)ILMessageFilterExtensionContext(im)deferQueryRequestToNetworkWithCompletion:	swift.method	deferQueryRequestToNetwork(completion:)	ILMessageFilterExtensionContext.deferQueryRequestToNetwork(completion:)	func deferQueryRequestToNetwork(completion: @escaping (ILNetworkResponse?, (any Error)?) -> Void)
c:objc(cs)ILMessageFilterQueryRequest	swift.class	ILMessageFilterQueryRequest	ILMessageFilterQueryRequest	class ILMessageFilterQueryRequest
c:objc(cs)ILMessageFilterQueryRequest(py)messageBody	swift.property	messageBody	ILMessageFilterQueryRequest.messageBody	var messageBody: String? { get }
c:objc(cs)ILMessageFilterQueryRequest(py)receiverISOCountryCode	swift.property	receiverISOCountryCode	ILMessageFilterQueryRequest.receiverISOCountryCode	var receiverISOCountryCode: String? { get }
c:objc(cs)ILMessageFilterQueryRequest(py)sender	swift.property	sender	ILMessageFilterQueryRequest.sender	var sender: String? { get }
c:objc(cs)ILMessageFilterQueryResponse	swift.class	ILMessageFilterQueryResponse	ILMessageFilterQueryResponse	class ILMessageFilterQueryResponse
c:objc(cs)ILMessageFilterQueryResponse(py)action	swift.property	action	ILMessageFilterQueryResponse.action	var action: ILMessageFilterAction { get set }
c:objc(cs)ILMessageFilterQueryResponse(py)subAction	swift.property	subAction	ILMessageFilterQueryResponse.subAction	var subAction: ILMessageFilterSubAction { get set }
c:objc(cs)ILNetworkResponse	swift.class	ILNetworkResponse	ILNetworkResponse	class ILNetworkResponse
c:objc(cs)ILNetworkResponse(py)data	swift.property	data	ILNetworkResponse.data	var data: Data { get }
c:objc(cs)ILNetworkResponse(py)urlResponse	swift.property	urlResponse	ILNetworkResponse.urlResponse	var urlResponse: HTTPURLResponse { get }
c:objc(pl)ILMessageFilterCapabilitiesQueryHandling	swift.protocol	ILMessageFilterCapabilitiesQueryHandling	ILMessageFilterCapabilitiesQueryHandling	protocol ILMessageFilterCapabilitiesQueryHandling : NSObjectProtocol
c:objc(pl)ILMessageFilterCapabilitiesQueryHandling(im)handleCapabilitiesQueryRequest:context:completion:	swift.method	handle(_:context:)	ILMessageFilterCapabilitiesQueryHandling.handle(_:context:)	func handle(_ capabilitiesQueryRequest: ILMessageFilterCapabilitiesQueryRequest, context: ILMessageFilterExtensionContext) async -> ILMessageFilterCapabilitiesQueryResponse
c:objc(pl)ILMessageFilterQueryHandling	swift.protocol	ILMessageFilterQueryHandling	ILMessageFilterQueryHandling	protocol ILMessageFilterQueryHandling : NSObjectProtocol
c:objc(pl)ILMessageFilterQueryHandling(im)handleQueryRequest:context:completion:	swift.method	handle(_:context:)	ILMessageFilterQueryHandling.handle(_:context:)	func handle(_ queryRequest: ILMessageFilterQueryRequest, context: ILMessageFilterExtensionContext) async -> ILMessageFilterQueryResponse
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)ILClassificationRequest	swift.init	init(coder:)	ILClassificationRequest.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)ILClassificationResponse	swift.init	init(coder:)	ILClassificationResponse.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)ILCommunication	swift.init	init(coder:)	ILCommunication.init(coder:)	init?(coder: NSCoder)
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)ILMessageFilterCapabilitiesQueryRequest	swift.init	init(coder:)	ILMessageFilterCapabilitiesQueryRequest.init(coder:)	init?(coder: NSCoder)
