precise	kind	title	path	declaration
c:@E@MKAddressFilterOption	swift.struct	MKAddressFilter.Options	MKAddressFilter.Options	struct Options
c:@E@MKAddressFilterOption@MKAddressFilterOptionAdministrativeArea	swift.type.property	administrativeArea	MKAddressFilter.Options.administrativeArea	static var administrativeArea: MKAddressFilter.Options { get }
c:@E@MKAddressFilterOption@MKAddressFilterOptionCountry	swift.type.property	country	MKAddressFilter.Options.country	static var country: MKAddressFilter.Options { get }
c:@E@MKAddressFilterOption@MKAddressFilterOptionLocality	swift.type.property	locality	MKAddressFilter.Options.locality	static var locality: MKAddressFilter.Options { get }
c:@E@MKAddressFilterOption@MKAddressFilterOptionPostalCode	swift.type.property	postalCode	MKAddressFilter.Options.postalCode	static var postalCode: MKAddressFilter.Options { get }
c:@E@MKAddressFilterOption@MKAddressFilterOptionSubAdministrativeArea	swift.type.property	subAdministrativeArea	MKAddressFilter.Options.subAdministrativeArea	static var subAdministrativeArea: MKAddressFilter.Options { get }
c:@E@MKAddressFilterOption@MKAddressFilterOptionSubLocality	swift.type.property	subLocality	MKAddressFilter.Options.subLocality	static var subLocality: MKAddressFilter.Options { get }
c:@E@MKAddressRepresentationsContextStyle	swift.enum	MKAddressRepresentations.ContextStyle	MKAddressRepresentations.ContextStyle	enum ContextStyle
c:@E@MKAddressRepresentationsContextStyle@MKAddressRepresentationsContextStyleAutomatic	swift.enum.case	MKAddressRepresentations.ContextStyle.automatic	MKAddressRepresentations.ContextStyle.automatic	case automatic
c:@E@MKAddressRepresentationsContextStyle@MKAddressRepresentationsContextStyleFull	swift.enum.case	MKAddressRepresentations.ContextStyle.full	MKAddressRepresentations.ContextStyle.full	case full
c:@E@MKAddressRepresentationsContextStyle@MKAddressRepresentationsContextStyleShort	swift.enum.case	MKAddressRepresentations.ContextStyle.short	MKAddressRepresentations.ContextStyle.short	case short
c:@E@MKAnnotationViewCollisionMode	swift.enum	MKAnnotationView.CollisionMode	MKAnnotationView.CollisionMode	enum CollisionMode
c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeCircle	swift.enum.case	MKAnnotationView.CollisionMode.circle	MKAnnotationView.CollisionMode.circle	case circle
c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeNone	swift.enum.case	MKAnnotationView.CollisionMode.none	MKAnnotationView.CollisionMode.none	case none
c:@E@MKAnnotationViewCollisionMode@MKAnnotationViewCollisionModeRectangle	swift.enum.case	MKAnnotationView.CollisionMode.rectangle	MKAnnotationView.CollisionMode.rectangle	case rectangle
c:@E@MKAnnotationViewDragState	swift.enum	MKAnnotationView.DragState	MKAnnotationView.DragState	enum DragState
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateCanceling	swift.enum.case	MKAnnotationView.DragState.canceling	MKAnnotationView.DragState.canceling	case canceling
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateDragging	swift.enum.case	MKAnnotationView.DragState.dragging	MKAnnotationView.DragState.dragging	case dragging
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateEnding	swift.enum.case	MKAnnotationView.DragState.ending	MKAnnotationView.DragState.ending	case ending
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateNone	swift.enum.case	MKAnnotationView.DragState.none	MKAnnotationView.DragState.none	case none
c:@E@MKAnnotationViewDragState@MKAnnotationViewDragStateStarting	swift.enum.case	MKAnnotationView.DragState.starting	MKAnnotationView.DragState.starting	case starting
