precise	kind	title	path	declaration
c:@APActivationPayloadErrorDomain	swift.var	APActivationPayloadErrorDomain	APActivationPayloadErrorDomain	let APActivationPayloadErrorDomain: String
c:@E@APActivationPayloadErrorCode	swift.enum	APActivationPayloadError.Code	APActivationPayloadError.Code	enum Code
c:@E@APActivationPayloadErrorCode@APActivationPayloadErrorCodeDisallowed	swift.enum.case	APActivationPayloadError.Code.disallowed	APActivationPayloadError.Code.disallowed	case disallowed
c:@E@APActivationPayloadErrorCode@APActivationPayloadErrorCodeDoesNotMatch	swift.enum.case	APActivationPayloadError.Code.doesNotMatch	APActivationPayloadError.Code.doesNotMatch	case doesNotMatch
c:objc(cs)APActivationPayload	swift.class	APActivationPayload	APActivationPayload	class APActivationPayload
c:objc(cs)APActivationPayload(im)confirmAcquiredInRegion:completionHandler:	swift.method	confirmAcquired(in:)	APActivationPayload.confirmAcquired(in:)	func confirmAcquired(in region: CLRegion) async throws -> Bool
c:objc(cs)APActivationPayload(py)URL	swift.property	url	APActivationPayload.url	var url: URL? { get }
c:objc(cs)NSUserActivity(py)appClipActivationPayload	swift.property	appClipActivationPayload	NSUserActivity.appClipActivationPayload	var appClipActivationPayload: APActivationPayload? { get }
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)APActivationPayload	swift.init	init(coder:)	APActivationPayload.init(coder:)	init?(coder: NSCoder)
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.type.property	errorDomain	APActivationPayloadError.errorDomain	static var errorDomain: String { get }
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	errorUserInfo	APActivationPayloadError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation13CustomNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	errorCode	APActivationPayloadError.errorCode	var errorCode: Int { get }
s:10Foundation18_ErrorCodeProtocolPAAE2teoiySbx_s0B0_ptFZ::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.func.op	~=(_:_:)	APActivationPayloadError.Code.~=(_:_:)	static func ~= (match: Self, error: any Error) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	errorUserInfo	APActivationPayloadError.errorUserInfo	var errorUserInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.func.op	==(_:_:)	APActivationPayloadError.==(_:_:)	static func == (lhs: Self, rhs: Self) -> Bool
s:10Foundation21_BridgedStoredNSErrorPAAE4code4CodeQzvp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	code	APActivationPayloadError.code	var code: Self.Code { get }
s:10Foundation21_BridgedStoredNSErrorPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.method	hash(into:)	APActivationPayloadError.hash(into:)	func hash(into hasher: inout Hasher)
s:10Foundation21_BridgedStoredNSErrorPAAE8userInfoSDySSypGvp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	userInfo	APActivationPayloadError.userInfo	var userInfo: [String : Any] { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9errorCodeSivp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	errorCode	APActivationPayloadError.errorCode	var errorCode: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE9hashValueSivp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	hashValue	APActivationPayloadError.hashValue	var hashValue: Int { get }
s:10Foundation21_BridgedStoredNSErrorPAAE_8userInfox4CodeQz_SDySSypGtcfc::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.init	init(_:userInfo:)	APActivationPayloadError.init(_:userInfo:)	init(_ code: Self.Code, userInfo: [String : Any] = [:])
s:SC28APActivationPayloadErrorCodeLeV	swift.struct	APActivationPayloadError	APActivationPayloadError	struct APActivationPayloadError
s:SC28APActivationPayloadErrorCodeLeV10disallowedSoAAVvpZ	swift.type.property	disallowed	APActivationPayloadError.disallowed	static var disallowed: APActivationPayloadError.Code { get }
s:SC28APActivationPayloadErrorCodeLeV11errorDomainSSvpZ	swift.type.property	errorDomain	APActivationPayloadError.errorDomain	static var errorDomain: String { get }
s:SC28APActivationPayloadErrorCodeLeV12doesNotMatchSoAAVvpZ	swift.type.property	doesNotMatch	APActivationPayloadError.doesNotMatch	static var doesNotMatch: APActivationPayloadError.Code { get }
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.func.op	!=(_:_:)	APActivationPayloadError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SYsSHRzSH8RawValueSYRpzrlE04hashB0Sivp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	hashValue	APActivationPayloadError.Code.hashValue	var hashValue: Int { get }
s:SYsSHRzSH8RawValueSYRpzrlE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.method	hash(into:)	APActivationPayloadError.Code.hash(into:)	func hash(into hasher: inout Hasher)
s:So28APActivationPayloadErrorCodeV8rawValueABSgSi_tcfc	swift.init	init(rawValue:)	APActivationPayloadError.Code.init(rawValue:)	init?(rawValue: Int)
s:s5ErrorP10FoundationE20localizedDescriptionSSvp::SYNTHESIZED::c:@E@APActivationPayloadErrorCode	swift.property	localizedDescription	APActivationPayloadError.localizedDescription	var localizedDescription: String { get }
