precise	kind	title	path	declaration
c:@CHHapticAudioResourceKeyLoopEnabled	swift.var	CHHapticAudioResourceKeyLoopEnabled	CHHapticAudioResourceKeyLoopEnabled	let CHHapticAudioResourceKeyLoopEnabled: String
c:@CHHapticAudioResourceKeyUseVolumeEnvelope	swift.var	CHHapticAudioResourceKeyUseVolumeEnvelope	CHHapticAudioResourceKeyUseVolumeEnvelope	let CHHapticAudioResourceKeyUseVolumeEnvelope: String
c:@CHHapticDynamicParameterIDAudioAttackTimeControl	swift.type.property	audioAttackTimeControl	CHHapticDynamicParameter.ID.audioAttackTimeControl	static let audioAttackTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioBrightnessControl	swift.type.property	audioBrightnessControl	CHHapticDynamicParameter.ID.audioBrightnessControl	static let audioBrightnessControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioDecayTimeControl	swift.type.property	audioDecayTimeControl	CHHapticDynamicParameter.ID.audioDecayTimeControl	static let audioDecayTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioPanControl	swift.type.property	audioPanControl	CHHapticDynamicParameter.ID.audioPanControl	static let audioPanControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioPitchControl	swift.type.property	audioPitchControl	CHHapticDynamicParameter.ID.audioPitchControl	static let audioPitchControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioReleaseTimeControl	swift.type.property	audioReleaseTimeControl	CHHapticDynamicParameter.ID.audioReleaseTimeControl	static let audioReleaseTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDAudioVolumeControl	swift.type.property	audioVolumeControl	CHHapticDynamicParameter.ID.audioVolumeControl	static let audioVolumeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDHapticAttackTimeControl	swift.type.property	hapticAttackTimeControl	CHHapticDynamicParameter.ID.hapticAttackTimeControl	static let hapticAttackTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDHapticDecayTimeControl	swift.type.property	hapticDecayTimeControl	CHHapticDynamicParameter.ID.hapticDecayTimeControl	static let hapticDecayTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDHapticIntensityControl	swift.type.property	hapticIntensityControl	CHHapticDynamicParameter.ID.hapticIntensityControl	static let hapticIntensityControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDHapticReleaseTimeControl	swift.type.property	hapticReleaseTimeControl	CHHapticDynamicParameter.ID.hapticReleaseTimeControl	static let hapticReleaseTimeControl: CHHapticDynamicParameter.ID
c:@CHHapticDynamicParameterIDHapticSharpnessControl	swift.type.property	hapticSharpnessControl	CHHapticDynamicParameter.ID.hapticSharpnessControl	static let hapticSharpnessControl: CHHapticDynamicParameter.ID
c:@CHHapticEventParameterIDAttackTime	swift.type.property	attackTime	CHHapticEvent.ParameterID.attackTime	static let attackTime: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDAudioBrightness	swift.type.property	audioBrightness	CHHapticEvent.ParameterID.audioBrightness	static let audioBrightness: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDAudioPan	swift.type.property	audioPan	CHHapticEvent.ParameterID.audioPan	static let audioPan: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDAudioPitch	swift.type.property	audioPitch	CHHapticEvent.ParameterID.audioPitch	static let audioPitch: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDAudioVolume	swift.type.property	audioVolume	CHHapticEvent.ParameterID.audioVolume	static let audioVolume: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDDecayTime	swift.type.property	decayTime	CHHapticEvent.ParameterID.decayTime	static let decayTime: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDHapticIntensity	swift.type.property	hapticIntensity	CHHapticEvent.ParameterID.hapticIntensity	static let hapticIntensity: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDHapticSharpness	swift.type.property	hapticSharpness	CHHapticEvent.ParameterID.hapticSharpness	static let hapticSharpness: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDReleaseTime	swift.type.property	releaseTime	CHHapticEvent.ParameterID.releaseTime	static let releaseTime: CHHapticEvent.ParameterID
c:@CHHapticEventParameterIDSustained	swift.type.property	sustained	CHHapticEvent.ParameterID.sustained	static let sustained: CHHapticEvent.ParameterID
c:@CHHapticEventTypeAudioContinuous	swift.type.property	audioContinuous	CHHapticEvent.EventType.audioContinuous	static let audioContinuous: CHHapticEvent.EventType
c:@CHHapticEventTypeAudioCustom	swift.type.property	audioCustom	CHHapticEvent.EventType.audioCustom	static let audioCustom: CHHapticEvent.EventType
c:@CHHapticEventTypeHapticContinuous	swift.type.property	hapticContinuous	CHHapticEvent.EventType.hapticContinuous	static let hapticContinuous: CHHapticEvent.EventType
