precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@ABPersonBirthdayProperty	swift.var	["ABPersonBirthdayProperty"]	unmatched	none	0	0		[]
c:@ABPersonDatesProperty	swift.var	["ABPersonDatesProperty"]	unmatched	none	0	0		[]
c:@ABPersonDepartmentNameProperty	swift.var	["ABPersonDepartmentNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonEmailAddressesProperty	swift.var	["ABPersonEmailAddressesProperty"]	unmatched	none	0	0		[]
c:@ABPersonFamilyNameProperty	swift.var	["ABPersonFamilyNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonGivenNameProperty	swift.var	["ABPersonGivenNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonInstantMessageAddressesProperty	swift.var	["ABPersonInstantMessageAddressesProperty"]	unmatched	none	0	0		[]
c:@ABPersonJobTitleProperty	swift.var	["ABPersonJobTitleProperty"]	unmatched	none	0	0		[]
c:@ABPersonMiddleNameProperty	swift.var	["ABPersonMiddleNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonNamePrefixProperty	swift.var	["ABPersonNamePrefixProperty"]	unmatched	none	0	0		[]
c:@ABPersonNameSuffixProperty	swift.var	["ABPersonNameSuffixProperty"]	unmatched	none	0	0		[]
c:@ABPersonNicknameProperty	swift.var	["ABPersonNicknameProperty"]	unmatched	none	0	0		[]
c:@ABPersonNoteProperty	swift.var	["ABPersonNoteProperty"]	unmatched	none	0	0		[]
c:@ABPersonOrganizationNameProperty	swift.var	["ABPersonOrganizationNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonPhoneNumbersProperty	swift.var	["ABPersonPhoneNumbersProperty"]	unmatched	none	0	0		[]
c:@ABPersonPhoneticFamilyNameProperty	swift.var	["ABPersonPhoneticFamilyNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonPhoneticGivenNameProperty	swift.var	["ABPersonPhoneticGivenNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonPhoneticMiddleNameProperty	swift.var	["ABPersonPhoneticMiddleNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonPostalAddressesProperty	swift.var	["ABPersonPostalAddressesProperty"]	unmatched	none	0	0		[]
c:@ABPersonPreviousFamilyNameProperty	swift.var	["ABPersonPreviousFamilyNameProperty"]	unmatched	none	0	0		[]
c:@ABPersonRelatedNamesProperty	swift.var	["ABPersonRelatedNamesProperty"]	unmatched	none	0	0		[]
c:@ABPersonSocialProfilesProperty	swift.var	["ABPersonSocialProfilesProperty"]	unmatched	none	0	0		[]
c:@ABPersonUrlAddressesProperty	swift.var	["ABPersonUrlAddressesProperty"]	unmatched	none	0	0		[]
c:@F@ABCreateStringWithAddressDictionary	swift.func	["ABCreateStringWithAddressDictionary(_:_:)"]	unmatched	none	0	0		[]
c:objc(cs)ABNewPersonViewController	swift.class	["ABNewPersonViewController"]	import-name	exported-import-name	1	1	/ABIRoot/children/3	["/ABIRoot/children/3"]
c:objc(cs)ABNewPersonViewController(py)addressBook	swift.property	["ABNewPersonViewController","addressBook"]	unmatched	none	0	0		[]
c:objc(cs)ABNewPersonViewController(py)displayedPerson	swift.property	["ABNewPersonViewController","displayedPerson"]	unmatched	none	0	0		[]
