precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@AXFeatureOverrideSessionErrorDomain	swift.var	["AXFeatureOverrideSessionErrorDomain"]	unmatched	none	0	0		[]
c:@AXMFiHearingDevicePairedUUIDsDidChangeNotification	swift.type.property	["AXMFiHearingDevice","pairedUUIDsDidChangeNotification"]	unmatched	none	0	0		[]
c:@AXMFiHearingDeviceStreamingEarDidChangeNotification	swift.type.property	["AXMFiHearingDevice","streamingEarDidChangeNotification"]	unmatched	none	0	0		[]
c:@AXPrefersActionSliderAlternativeDidChangeNotification	swift.type.property	["AccessibilitySettings","prefersActionSliderAlternativeDidChangeNotification"]	unmatched	none	0	0		[]
c:@AXPrefersNonBlinkingTextInsertionIndicatorDidChangeNotification	swift.type.property	["AccessibilitySettings","prefersNonBlinkingTextInsertionIndicatorDidChangeNotification"]	unmatched	none	0	0		[]
c:@AXShowBordersEnabledStatusDidChangeNotification	swift.type.property	["AccessibilitySettings","showBordersEnabledStatusDidChangeNotification"]	unmatched	none	0	0		[]
c:@AXTechnologyAutomation	swift.type.property	["AccessibilityTechnology","automation"]	unmatched	none	0	0		[]
c:@AXTechnologyFullKeyboardAccess	swift.type.property	["AccessibilityTechnology","fullKeyboardAccess"]	unmatched	none	0	0		[]
c:@AXTechnologyHoverText	swift.type.property	["AccessibilityTechnology","hoverText"]	unmatched	none	0	0		[]
c:@AXTechnologySpeakScreen	swift.type.property	["AccessibilityTechnology","speakScreen"]	unmatched	none	0	0		[]
c:@AXTechnologySwitchControl	swift.type.property	["AccessibilityTechnology","switchControl"]	unmatched	none	0	0		[]
c:@AXTechnologyVoiceControl	swift.type.property	["AccessibilityTechnology","voiceControl"]	unmatched	none	0	0		[]
c:@AXTechnologyVoiceOver	swift.type.property	["AccessibilityTechnology","voiceOver"]	unmatched	none	0	0		[]
c:@AXTechnologyZoom	swift.type.property	["AccessibilityTechnology","zoom"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection	swift.enum	["AXChartDescriptor","ContentDirection"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionBottomToTop	swift.enum.case	["AXChartDescriptor","ContentDirection","bottomToTop"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionLeftToRight	swift.enum.case	["AXChartDescriptor","ContentDirection","leftToRight"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionRadialClockwise	swift.enum.case	["AXChartDescriptor","ContentDirection","radialClockwise"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionRadialCounterClockwise	swift.enum.case	["AXChartDescriptor","ContentDirection","radialCounterClockwise"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionRightToLeft	swift.enum.case	["AXChartDescriptor","ContentDirection","rightToLeft"]	unmatched	none	0	0		[]
c:@E@AXChartDescriptorContentDirection@AXChartContentDirectionTopToBottom	swift.enum.case	["AXChartDescriptor","ContentDirection","topToBottom"]	unmatched	none	0	0		[]
c:@E@AXCustomContentImportance	swift.enum	["AXCustomContent","Importance"]	unmatched	none	0	0		[]
c:@E@AXCustomContentImportance@AXCustomContentImportanceDefault	swift.enum.case	["AXCustomContent","Importance","default"]	unmatched	none	0	0		[]
