precise	kind	title	path	declaration
c:@E@ENActivityFlags	swift.struct	ENActivityFlags	ENActivityFlags	struct ENActivityFlags
c:@E@ENActivityFlags@ENActivityFlagsPeriodicRun	swift.type.property	periodicRun	ENActivityFlags.periodicRun	static var periodicRun: ENActivityFlags { get }
c:@E@ENActivityFlags@ENActivityFlagsPreAuthorizedKeyReleaseNotificationTapped	swift.type.property	preAuthorizedKeyReleaseNotificationTapped	ENActivityFlags.preAuthorizedKeyReleaseNotificationTapped	static var preAuthorizedKeyReleaseNotificationTapped: ENActivityFlags { get }
c:@E@ENActivityFlags@ENActivityFlagsReserved1	swift.type.property	reserved1	ENActivityFlags.reserved1	static var reserved1: ENActivityFlags { get }
c:@E@ENActivityFlags@ENActivityFlagsReserved2	swift.type.property	reserved2	ENActivityFlags.reserved2	static var reserved2: ENActivityFlags { get }
c:@E@ENAuthorizationStatus	swift.enum	ENAuthorizationStatus	ENAuthorizationStatus	enum ENAuthorizationStatus
c:@E@ENAuthorizationStatus@ENAuthorizationStatusAuthorized	swift.enum.case	ENAuthorizationStatus.authorized	ENAuthorizationStatus.authorized	case authorized
c:@E@ENAuthorizationStatus@ENAuthorizationStatusNotAuthorized	swift.enum.case	ENAuthorizationStatus.notAuthorized	ENAuthorizationStatus.notAuthorized	case notAuthorized
c:@E@ENAuthorizationStatus@ENAuthorizationStatusRestricted	swift.enum.case	ENAuthorizationStatus.restricted	ENAuthorizationStatus.restricted	case restricted
c:@E@ENAuthorizationStatus@ENAuthorizationStatusUnknown	swift.enum.case	ENAuthorizationStatus.unknown	ENAuthorizationStatus.unknown	case unknown
c:@E@ENCalibrationConfidence	swift.enum	ENCalibrationConfidence	ENCalibrationConfidence	enum ENCalibrationConfidence
c:@E@ENCalibrationConfidence@ENCalibrationConfidenceHigh	swift.enum.case	ENCalibrationConfidence.high	ENCalibrationConfidence.high	case high
c:@E@ENCalibrationConfidence@ENCalibrationConfidenceLow	swift.enum.case	ENCalibrationConfidence.low	ENCalibrationConfidence.low	case low
c:@E@ENCalibrationConfidence@ENCalibrationConfidenceLowest	swift.enum.case	ENCalibrationConfidence.lowest	ENCalibrationConfidence.lowest	case lowest
c:@E@ENCalibrationConfidence@ENCalibrationConfidenceMedium	swift.enum.case	ENCalibrationConfidence.medium	ENCalibrationConfidence.medium	case medium
c:@E@ENDiagnosisReportType	swift.enum	ENDiagnosisReportType	ENDiagnosisReportType	enum ENDiagnosisReportType
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeConfirmedClinicalDiagnosis	swift.enum.case	ENDiagnosisReportType.confirmedClinicalDiagnosis	ENDiagnosisReportType.confirmedClinicalDiagnosis	case confirmedClinicalDiagnosis
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeConfirmedTest	swift.enum.case	ENDiagnosisReportType.confirmedTest	ENDiagnosisReportType.confirmedTest	case confirmedTest
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeRecursive	swift.enum.case	ENDiagnosisReportType.recursive	ENDiagnosisReportType.recursive	case recursive
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeRevoked	swift.enum.case	ENDiagnosisReportType.revoked	ENDiagnosisReportType.revoked	case revoked
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeSelfReported	swift.enum.case	ENDiagnosisReportType.selfReported	ENDiagnosisReportType.selfReported	case selfReported
c:@E@ENDiagnosisReportType@ENDiagnosisReportTypeUnknown	swift.enum.case	ENDiagnosisReportType.unknown	ENDiagnosisReportType.unknown	case unknown
c:@E@ENErrorCode	swift.enum	ENError.Code	ENError.Code	enum Code
c:@E@ENErrorCode@ENErrorCodeAPIMisuse	swift.enum.case	ENError.Code.apiMisuse	ENError.Code.apiMisuse	case apiMisuse
