precise	kind	title	path	declaration
c:@M@_MarketplaceKit_UIKit@objc(cs)ActionButton	swift.class	ActionButton	ActionButton	@MainActor @objc @preconcurrency class ActionButton
c:@M@_MarketplaceKit_UIKit@objc(cs)ActionButton(py)backgroundColor	swift.property	backgroundColor	ActionButton.backgroundColor	@MainActor @preconcurrency override dynamic var backgroundColor: UIColor? { get set }
c:@M@_MarketplaceKit_UIKit@objc(cs)ActionButton(py)enabled	swift.property	isEnabled	ActionButton.isEnabled	@MainActor @preconcurrency override dynamic var isEnabled: Bool { get set }
c:@M@_MarketplaceKit_UIKit@objc(cs)ActionButton(py)highlighted	swift.property	isHighlighted	ActionButton.isHighlighted	@MainActor @preconcurrency override dynamic var isHighlighted: Bool { get set }
c:@M@_MarketplaceKit_UIKit@objc(cs)ActionButton(py)tintColor	swift.property	tintColor	ActionButton.tintColor	@MainActor @preconcurrency override dynamic var tintColor: UIColor! { get set }
s:14MarketplaceKit0A12AppExtensionP	swift.protocol	MarketplaceAppExtension	MarketplaceAppExtension	protocol MarketplaceAppExtension : AppExtension, Sendable
s:14MarketplaceKit0A12AppExtensionP09availableC8Versions15forAppleItemIDsSayAA0C7VersionVGSays6UInt64VG_tYaF	swift.method	availableAppVersions(forAppleItemIDs:)	MarketplaceAppExtension.availableAppVersions(forAppleItemIDs:)	func availableAppVersions(forAppleItemIDs ids: [AppleItemID]) async -> [AppVersion]
s:14MarketplaceKit0A12AppExtensionP13requestFailed8responseSbSo17NSHTTPURLResponseC_tYaF	swift.method	requestFailed(response:)	MarketplaceAppExtension.requestFailed(response:)	func requestFailed(response: HTTPURLResponse) async -> Bool
s:14MarketplaceKit0A12AppExtensionP16automaticUpdates3forSayAA15AutomaticUpdateVGSayAA0C7VersionVG_tYaKF	swift.method	automaticUpdates(for:)	MarketplaceAppExtension.automaticUpdates(for:)	func automaticUpdates(for installedAppVersions: [AppVersion]) async throws -> [AutomaticUpdate]
s:14MarketplaceKit0A12AppExtensionP17additionalHeaders3for7accountSDyS2SG10Foundation10URLRequestV_SStYaF	swift.method	additionalHeaders(for:account:)	MarketplaceAppExtension.additionalHeaders(for:account:)	func additionalHeaders(for request: URLRequest, account: String) async -> [String : String]
s:14MarketplaceKit0A12AppExtensionPAAE13configurationQrvp	swift.property	configuration	MarketplaceAppExtension.configuration	var configuration: some AppExtensionConfiguration { get }
s:14MarketplaceKit0A22ExtensionConfigurationP	swift.protocol	MarketplaceExtensionConfiguration	MarketplaceExtensionConfiguration	@MainActor @preconcurrency protocol MarketplaceExtensionConfiguration : AppExtensionConfiguration
