precise	status	evidence	notes
c:@ASAuthorizationAppleIDProviderCredentialRevokedNotification	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#credentialRevokedNotification	-
c:@ASAuthorizationErrorDomain	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesTests.swift#testASAuthorizationErrorDomainAndCodes	-
c:@ASAuthorizationOperationImplicit	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationOperationLogin	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationOperationLogout	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationOperationRefresh	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationProviderAuthorizationOperationConfigurationRemoved	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#configurationRemoved	-
c:@ASAuthorizationProviderAuthorizationOperationDirectRequest	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#directRequest	-
c:@ASAuthorizationPublicKeyCredentialAttestationKindDirect	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#direct	-
c:@ASAuthorizationPublicKeyCredentialAttestationKindEnterprise	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#enterprise	-
c:@ASAuthorizationPublicKeyCredentialAttestationKindIndirect	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#indirect	-
c:@ASAuthorizationPublicKeyCredentialAttestationKindNone	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testAttestationAndPreferencePlaceholders	-
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferenceDiscouraged	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#discouraged	-
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferencePreferred	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testAttestationAndPreferencePlaceholders	-
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferenceRequired	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testAttestationAndPreferencePlaceholders	-
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferenceDiscouraged	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#discouraged	-
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferencePreferred	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testAttestationAndPreferencePlaceholders	-
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferenceRequired	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testAttestationAndPreferencePlaceholders	-
c:@ASAuthorizationScopeEmail	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationScopeFullName	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testOpenIDOperationAndScopePlaceholders	-
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportBluetooth	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#bluetooth	-
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportNFC	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#nfc	-
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportUSB	declared	source:full/authenticationservices/AuthenticationServicesAuthorization.swift#usb	-
c:@ASCOSEAlgorithmIdentifierES256	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testCOSEIdentifiers	-
c:@ASCOSEEllipticCurveIdentifierP256	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesAuthorizationTests.swift#testCOSEIdentifiers	-
c:@ASCredentialIdentityStoreErrorDomain	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesTests.swift#testASCredentialIdentityStoreErrorDomainAndCodes	-
c:@ASExtensionErrorDomain	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesTests.swift#testASExtensionErrorDomainAndCodes	-
c:@ASExtensionLocalizedFailureReasonErrorKey	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesTests.swift#testASExtensionErrorDomainAndCodes	-
c:@ASWebAuthenticationSessionErrorDomain	implemented	test:full/authenticationservices/tests/agent/AuthenticationServicesTests.swift#testASWebAuthenticationSessionErrorDomain	-
