precise	kind	title	path	declaration
c:objc(cs)DDMatch	swift.class	DDMatch	DDMatch	class DDMatch
c:objc(cs)DDMatch(py)matchedString	swift.property	matchedString	DDMatch.matchedString	var matchedString: String { get }
c:objc(cs)DDMatchCalendarEvent	swift.class	DDMatchCalendarEvent	DDMatchCalendarEvent	class DDMatchCalendarEvent
c:objc(cs)DDMatchCalendarEvent(py)allDay	swift.property	isAllDay	DDMatchCalendarEvent.isAllDay	var isAllDay: Bool { get }
c:objc(cs)DDMatchCalendarEvent(py)endDate	swift.property	endDate	DDMatchCalendarEvent.endDate	var endDate: Date? { get }
c:objc(cs)DDMatchCalendarEvent(py)endTimeZone	swift.property	endTimeZone	DDMatchCalendarEvent.endTimeZone	var endTimeZone: TimeZone? { get }
c:objc(cs)DDMatchCalendarEvent(py)startDate	swift.property	startDate	DDMatchCalendarEvent.startDate	var startDate: Date? { get }
c:objc(cs)DDMatchCalendarEvent(py)startTimeZone	swift.property	startTimeZone	DDMatchCalendarEvent.startTimeZone	var startTimeZone: TimeZone? { get }
c:objc(cs)DDMatchEmailAddress	swift.class	DDMatchEmailAddress	DDMatchEmailAddress	class DDMatchEmailAddress
c:objc(cs)DDMatchEmailAddress(py)emailAddress	swift.property	emailAddress	DDMatchEmailAddress.emailAddress	var emailAddress: String { get }
c:objc(cs)DDMatchEmailAddress(py)label	swift.property	label	DDMatchEmailAddress.label	var label: String? { get }
c:objc(cs)DDMatchFlightNumber	swift.class	DDMatchFlightNumber	DDMatchFlightNumber	class DDMatchFlightNumber
c:objc(cs)DDMatchFlightNumber(py)airline	swift.property	airline	DDMatchFlightNumber.airline	var airline: String { get }
c:objc(cs)DDMatchFlightNumber(py)flightNumber	swift.property	flightNumber	DDMatchFlightNumber.flightNumber	var flightNumber: String { get }
c:objc(cs)DDMatchLink	swift.class	DDMatchLink	DDMatchLink	class DDMatchLink
c:objc(cs)DDMatchLink(py)URL	swift.property	url	DDMatchLink.url	var url: URL { get }
c:objc(cs)DDMatchMoneyAmount	swift.class	DDMatchMoneyAmount	DDMatchMoneyAmount	class DDMatchMoneyAmount
c:objc(cs)DDMatchMoneyAmount(py)amount	swift.property	amount	DDMatchMoneyAmount.amount	var amount: Double { get }
c:objc(cs)DDMatchMoneyAmount(py)currency	swift.property	currency	DDMatchMoneyAmount.currency	var currency: String { get }
c:objc(cs)DDMatchPhoneNumber	swift.class	DDMatchPhoneNumber	DDMatchPhoneNumber	class DDMatchPhoneNumber
c:objc(cs)DDMatchPhoneNumber(py)label	swift.property	label	DDMatchPhoneNumber.label	var label: String? { get }
c:objc(cs)DDMatchPhoneNumber(py)phoneNumber	swift.property	phoneNumber	DDMatchPhoneNumber.phoneNumber	var phoneNumber: String { get }
c:objc(cs)DDMatchPostalAddress	swift.class	DDMatchPostalAddress	DDMatchPostalAddress	class DDMatchPostalAddress
c:objc(cs)DDMatchPostalAddress(py)city	swift.property	city	DDMatchPostalAddress.city	var city: String? { get }
c:objc(cs)DDMatchPostalAddress(py)country	swift.property	country	DDMatchPostalAddress.country	var country: String? { get }
c:objc(cs)DDMatchPostalAddress(py)postalCode	swift.property	postalCode	DDMatchPostalAddress.postalCode	var postalCode: String? { get }
c:objc(cs)DDMatchPostalAddress(py)state	swift.property	state	DDMatchPostalAddress.state	var state: String? { get }
c:objc(cs)DDMatchPostalAddress(py)street	swift.property	street	DDMatchPostalAddress.street	var street: String? { get }
c:objc(cs)DDMatchShipmentTrackingNumber	swift.class	DDMatchShipmentTrackingNumber	DDMatchShipmentTrackingNumber	class DDMatchShipmentTrackingNumber
c:objc(cs)DDMatchShipmentTrackingNumber(py)carrier	swift.property	carrier	DDMatchShipmentTrackingNumber.carrier	var carrier: String { get }
c:objc(cs)DDMatchShipmentTrackingNumber(py)trackingNumber	swift.property	trackingNumber	DDMatchShipmentTrackingNumber.trackingNumber	var trackingNumber: String { get }
s:13DataDetection0A8DetectorO	swift.enum	DataDetector	DataDetector	enum DataDetector
s:13DataDetection0A8DetectorO5MatchV	swift.struct	DataDetector.Match	DataDetector.Match	struct Match
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO	swift.enum	DataDetector.Match.HighlightStyle	DataDetector.Match.HighlightStyle	enum HighlightStyle
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO2eeoiySbAG_AGtFZ	swift.func.op	==(_:_:)	DataDetector.Match.HighlightStyle.==(_:_:)	static func == (a: DataDetector.Match.HighlightStyle, b: DataDetector.Match.HighlightStyle) -> Bool
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO3urlyA2GmF	swift.enum.case	DataDetector.Match.HighlightStyle.url	DataDetector.Match.HighlightStyle.url	case url
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO4hash4intoys6HasherVz_tF	swift.method	hash(into:)	DataDetector.Match.HighlightStyle.hash(into:)	func hash(into hasher: inout Hasher)
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO6hiddenyA2GmF	swift.enum.case	DataDetector.Match.HighlightStyle.hidden	DataDetector.Match.HighlightStyle.hidden	case hidden
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO7regularyA2GmF	swift.enum.case	DataDetector.Match.HighlightStyle.regular	DataDetector.Match.HighlightStyle.regular	case regular
s:13DataDetection0A8DetectorO5MatchV14HighlightStyleO9hashValueSivp	swift.property	hashValue	DataDetector.Match.HighlightStyle.hashValue	var hashValue: Int { get }
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO	swift.enum	DataDetector.Match.SemanticDetails	DataDetector.Match.SemanticDetails	enum SemanticDetails
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MeasurementV	swift.struct	DataDetector.Match.SemanticDetails.Measurement	DataDetector.Match.SemanticDetails.Measurement	struct Measurement
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MeasurementV11measurement2in10FoundationAHVyxGx_tSo11NSDimensionCRbzlF	swift.method	measurement(in:)	DataDetector.Match.SemanticDetails.Measurement.measurement(in:)	func measurement<D>(in dimension: D) -> Measurement<D> where D : Dimension
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MeasurementV18possibleDimensionsSaySo11NSDimensionCGvp	swift.property	possibleDimensions	DataDetector.Match.SemanticDetails.Measurement.possibleDimensions	let possibleDimensions: [Dimension]
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MeasurementV5valueSdvp	swift.property	value	DataDetector.Match.SemanticDetails.Measurement.value	let value: Double
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MoneyAmountV	swift.struct	DataDetector.Match.SemanticDetails.MoneyAmount	DataDetector.Match.SemanticDetails.MoneyAmount	struct MoneyAmount
s:13DataDetection0A8DetectorO5MatchV15SemanticDetailsO11MoneyAmountV6amountSo9NSDecimalavp	swift.property	amount	DataDetector.Match.SemanticDetails.MoneyAmount.amount	let amount: Decimal
