precise	kind	title	path	declaration
s:20LiveCommunicationKit12ConversationC	swift.class	Conversation	Conversation	final class Conversation
s:20LiveCommunicationKit12ConversationC11EndedReasonO	swift.enum	Conversation.EndedReason	Conversation.EndedReason	enum EndedReason
s:20LiveCommunicationKit12ConversationC11EndedReasonO06remoteE0yA2EmF	swift.enum.case	Conversation.EndedReason.remoteEnded	Conversation.EndedReason.remoteEnded	case remoteEnded
s:20LiveCommunicationKit12ConversationC11EndedReasonO10unansweredyA2EmF	swift.enum.case	Conversation.EndedReason.unanswered	Conversation.EndedReason.unanswered	case unanswered
s:20LiveCommunicationKit12ConversationC11EndedReasonO15joinedElsewhereyA2EmF	swift.enum.case	Conversation.EndedReason.joinedElsewhere	Conversation.EndedReason.joinedElsewhere	case joinedElsewhere
s:20LiveCommunicationKit12ConversationC11EndedReasonO17declinedElsewhereyA2EmF	swift.enum.case	Conversation.EndedReason.declinedElsewhere	Conversation.EndedReason.declinedElsewhere	case declinedElsewhere
s:20LiveCommunicationKit12ConversationC11EndedReasonO6failedyA2EmF	swift.enum.case	Conversation.EndedReason.failed	Conversation.EndedReason.failed	case failed
s:20LiveCommunicationKit12ConversationC11EndedReasonO8RawValuea	swift.typealias	Conversation.EndedReason.RawValue	Conversation.EndedReason.RawValue	typealias RawValue = Int
s:20LiveCommunicationKit12ConversationC11EndedReasonO8rawValueAESgSi_tcfc	swift.init	init(rawValue:)	Conversation.EndedReason.init(rawValue:)	init?(rawValue: Int)
s:20LiveCommunicationKit12ConversationC11EndedReasonO8rawValueSivp	swift.property	rawValue	Conversation.EndedReason.rawValue	var rawValue: Int { get }
s:20LiveCommunicationKit12ConversationC11localMemberAA6HandleVSgvp	swift.property	localMember	Conversation.localMember	final var localMember: Handle? { get }
s:20LiveCommunicationKit12ConversationC12CapabilitiesV	swift.struct	Conversation.Capabilities	Conversation.Capabilities	struct Capabilities
