precise	kind	title	path	declaration
c:@E@SSLCiphersuiteGroup	swift.enum	SSLCiphersuiteGroup	SSLCiphersuiteGroup	enum SSLCiphersuiteGroup
c:@E@SSLCiphersuiteGroup@kSSLCiphersuiteGroupATS	swift.enum.case	SSLCiphersuiteGroup.ATS	SSLCiphersuiteGroup.ATS	case ATS
c:@E@SSLCiphersuiteGroup@kSSLCiphersuiteGroupATSCompatibility	swift.enum.case	SSLCiphersuiteGroup.atsCompatibility	SSLCiphersuiteGroup.atsCompatibility	case atsCompatibility
c:@E@SSLCiphersuiteGroup@kSSLCiphersuiteGroupCompatibility	swift.enum.case	SSLCiphersuiteGroup.compatibility	SSLCiphersuiteGroup.compatibility	case compatibility
c:@E@SSLCiphersuiteGroup@kSSLCiphersuiteGroupDefault	swift.enum.case	SSLCiphersuiteGroup.default	SSLCiphersuiteGroup.default	case `default`
c:@E@SSLCiphersuiteGroup@kSSLCiphersuiteGroupLegacy	swift.enum.case	SSLCiphersuiteGroup.legacy	SSLCiphersuiteGroup.legacy	case legacy
c:@E@SSLProtocol	swift.enum	SSLProtocol	SSLProtocol	enum SSLProtocol
c:@E@SSLProtocol@kDTLSProtocol1	swift.enum.case	SSLProtocol.dtlsProtocol1	SSLProtocol.dtlsProtocol1	case dtlsProtocol1
c:@E@SSLProtocol@kDTLSProtocol12	swift.enum.case	SSLProtocol.dtlsProtocol12	SSLProtocol.dtlsProtocol12	case dtlsProtocol12
c:@E@SSLProtocol@kSSLProtocol2	swift.enum.case	SSLProtocol.sslProtocol2	SSLProtocol.sslProtocol2	case sslProtocol2
c:@E@SSLProtocol@kSSLProtocol3	swift.enum.case	SSLProtocol.sslProtocol3	SSLProtocol.sslProtocol3	case sslProtocol3
c:@E@SSLProtocol@kSSLProtocol3Only	swift.enum.case	SSLProtocol.sslProtocol3Only	SSLProtocol.sslProtocol3Only	case sslProtocol3Only
c:@E@SSLProtocol@kSSLProtocolAll	swift.enum.case	SSLProtocol.sslProtocolAll	SSLProtocol.sslProtocolAll	case sslProtocolAll
c:@E@SSLProtocol@kSSLProtocolUnknown	swift.enum.case	SSLProtocol.sslProtocolUnknown	SSLProtocol.sslProtocolUnknown	case sslProtocolUnknown
c:@E@SSLProtocol@kTLSProtocol1	swift.enum.case	SSLProtocol.tlsProtocol1	SSLProtocol.tlsProtocol1	case tlsProtocol1
c:@E@SSLProtocol@kTLSProtocol11	swift.enum.case	SSLProtocol.tlsProtocol11	SSLProtocol.tlsProtocol11	case tlsProtocol11
c:@E@SSLProtocol@kTLSProtocol12	swift.enum.case	SSLProtocol.tlsProtocol12	SSLProtocol.tlsProtocol12	case tlsProtocol12
c:@E@SSLProtocol@kTLSProtocol13	swift.enum.case	SSLProtocol.tlsProtocol13	SSLProtocol.tlsProtocol13	case tlsProtocol13
c:@E@SSLProtocol@kTLSProtocol1Only	swift.enum.case	SSLProtocol.tlsProtocol1Only	SSLProtocol.tlsProtocol1Only	case tlsProtocol1Only
c:@E@SSLProtocol@kTLSProtocolMaxSupported	swift.enum.case	SSLProtocol.tlsProtocolMaxSupported	SSLProtocol.tlsProtocolMaxSupported	case tlsProtocolMaxSupported
c:@E@SecAccessControlCreateFlags	swift.struct	SecAccessControlCreateFlags	SecAccessControlCreateFlags	struct SecAccessControlCreateFlags
c:@E@SecAccessControlCreateFlags@kSecAccessControlAnd	swift.type.property	and	SecAccessControlCreateFlags.and	static var and: SecAccessControlCreateFlags { get }
c:@E@SecAccessControlCreateFlags@kSecAccessControlApplicationPassword	swift.type.property	applicationPassword	SecAccessControlCreateFlags.applicationPassword	static var applicationPassword: SecAccessControlCreateFlags { get }
c:@E@SecAccessControlCreateFlags@kSecAccessControlBiometryAny	swift.type.property	biometryAny	SecAccessControlCreateFlags.biometryAny	static var biometryAny: SecAccessControlCreateFlags { get }
c:@E@SecAccessControlCreateFlags@kSecAccessControlBiometryCurrentSet	swift.type.property	biometryCurrentSet	SecAccessControlCreateFlags.biometryCurrentSet	static var biometryCurrentSet: SecAccessControlCreateFlags { get }
c:@E@SecAccessControlCreateFlags@kSecAccessControlCompanion	swift.type.property	companion	SecAccessControlCreateFlags.companion	static var companion: SecAccessControlCreateFlags { get }
