precise	kind	title	path	declaration
c:@E@MFMailComposeControllerDeferredAction	swift.enum	MFMailComposeControllerDeferredAction	MFMailComposeControllerDeferredAction	enum MFMailComposeControllerDeferredAction
c:@E@MFMailComposeControllerDeferredAction@MFMailComposeControllerDeferredActionAddMissingRecipients	swift.enum.case	MFMailComposeControllerDeferredAction.addMissingRecipients	MFMailComposeControllerDeferredAction.addMissingRecipients	case addMissingRecipients
c:@E@MFMailComposeControllerDeferredAction@MFMailComposeControllerDeferredActionAdjustInsertionPoint	swift.enum.case	MFMailComposeControllerDeferredAction.adjustInsertionPoint	MFMailComposeControllerDeferredAction.adjustInsertionPoint	case adjustInsertionPoint
c:@E@MFMailComposeControllerDeferredAction@MFMailComposeControllerDeferredActionNone	swift.enum.case	MFMailComposeControllerDeferredAction.none	MFMailComposeControllerDeferredAction.none	case none
c:@E@MFMailComposeErrorCode	swift.enum	MFMailComposeError.Code	MFMailComposeError.Code	enum Code
c:@E@MFMailComposeErrorCode@MFMailComposeErrorCodeSaveFailed	swift.enum.case	MFMailComposeError.Code.saveFailed	MFMailComposeError.Code.saveFailed	case saveFailed
c:@E@MFMailComposeErrorCode@MFMailComposeErrorCodeSendFailed	swift.enum.case	MFMailComposeError.Code.sendFailed	MFMailComposeError.Code.sendFailed	case sendFailed
c:@E@MFMailComposeResult	swift.enum	MFMailComposeResult	MFMailComposeResult	enum MFMailComposeResult
c:@E@MFMailComposeResult@MFMailComposeResultCancelled	swift.enum.case	MFMailComposeResult.cancelled	MFMailComposeResult.cancelled	case cancelled
c:@E@MFMailComposeResult@MFMailComposeResultFailed	swift.enum.case	MFMailComposeResult.failed	MFMailComposeResult.failed	case failed
c:@E@MFMailComposeResult@MFMailComposeResultSaved	swift.enum.case	MFMailComposeResult.saved	MFMailComposeResult.saved	case saved
c:@E@MFMailComposeResult@MFMailComposeResultSent	swift.enum.case	MFMailComposeResult.sent	MFMailComposeResult.sent	case sent
c:@E@MessageComposeResult	swift.enum	MessageComposeResult	MessageComposeResult	enum MessageComposeResult
c:@E@MessageComposeResult@MessageComposeResultCancelled	swift.enum.case	MessageComposeResult.cancelled	MessageComposeResult.cancelled	case cancelled
c:@E@MessageComposeResult@MessageComposeResultFailed	swift.enum.case	MessageComposeResult.failed	MessageComposeResult.failed	case failed
c:@E@MessageComposeResult@MessageComposeResultSent	swift.enum.case	MessageComposeResult.sent	MessageComposeResult.sent	case sent
c:@MFMailComposeErrorDomain	swift.var	MFMailComposeErrorDomain	MFMailComposeErrorDomain	let MFMailComposeErrorDomain: String
c:@MFMessageComposeViewControllerAttachmentAlternateFilename	swift.var	MFMessageComposeViewControllerAttachmentAlternateFilename	MFMessageComposeViewControllerAttachmentAlternateFilename	let MFMessageComposeViewControllerAttachmentAlternateFilename: String
c:@MFMessageComposeViewControllerAttachmentURL	swift.var	MFMessageComposeViewControllerAttachmentURL	MFMessageComposeViewControllerAttachmentURL	let MFMessageComposeViewControllerAttachmentURL: String
c:@MFMessageComposeViewControllerTextMessageAvailabilityDidChangeNotification	swift.type.property	MFMessageComposeViewControllerTextMessageAvailabilityDidChange	NSNotification.Name.MFMessageComposeViewControllerTextMessageAvailabilityDidChange	static let MFMessageComposeViewControllerTextMessageAvailabilityDidChange: NSNotification.Name
c:@MFMessageComposeViewControllerTextMessageAvailabilityKey	swift.var	MFMessageComposeViewControllerTextMessageAvailabilityKey	MFMessageComposeViewControllerTextMessageAvailabilityKey	let MFMessageComposeViewControllerTextMessageAvailabilityKey: String
c:objc(cs)MFMailComposeViewController	swift.class	MFMailComposeViewController	MFMailComposeViewController	@MainActor class MFMailComposeViewController
c:objc(cs)MFMailComposeViewController(cm)canSendMail	swift.type.method	canSendMail()	MFMailComposeViewController.canSendMail()	@MainActor class func canSendMail() -> Bool
c:objc(cs)MFMailComposeViewController(im)addAttachmentData:mimeType:fileName:	swift.method	addAttachmentData(_:mimeType:fileName:)	MFMailComposeViewController.addAttachmentData(_:mimeType:fileName:)	@MainActor func addAttachmentData(_ attachment: Data, mimeType: String, fileName filename: String)
c:objc(cs)MFMailComposeViewController(im)insertCollaborationItemProvider:completionHandler:	swift.method	insertCollaborationItemProvider(_:)	MFMailComposeViewController.insertCollaborationItemProvider(_:)	@MainActor func insertCollaborationItemProvider(_ itemProvider: NSItemProvider) async -> Bool
c:objc(cs)MFMailComposeViewController(im)setBccRecipients:	swift.method	setBccRecipients(_:)	MFMailComposeViewController.setBccRecipients(_:)	@MainActor func setBccRecipients(_ bccRecipients: [String]?)
