precise	kind	title	path	declaration
c:@E@PDFAccessPermissions	swift.enum	PDFAccessPermissions	PDFAccessPermissions	enum PDFAccessPermissions
c:@E@PDFAccessPermissions@PDFAllowsCommenting	swift.enum.case	PDFAccessPermissions.allowsCommenting	PDFAccessPermissions.allowsCommenting	case allowsCommenting
c:@E@PDFAccessPermissions@PDFAllowsContentAccessibility	swift.enum.case	PDFAccessPermissions.allowsContentAccessibility	PDFAccessPermissions.allowsContentAccessibility	case allowsContentAccessibility
c:@E@PDFAccessPermissions@PDFAllowsContentCopying	swift.enum.case	PDFAccessPermissions.allowsContentCopying	PDFAccessPermissions.allowsContentCopying	case allowsContentCopying
c:@E@PDFAccessPermissions@PDFAllowsDocumentAssembly	swift.enum.case	PDFAccessPermissions.allowsDocumentAssembly	PDFAccessPermissions.allowsDocumentAssembly	case allowsDocumentAssembly
c:@E@PDFAccessPermissions@PDFAllowsDocumentChanges	swift.enum.case	PDFAccessPermissions.allowsDocumentChanges	PDFAccessPermissions.allowsDocumentChanges	case allowsDocumentChanges
c:@E@PDFAccessPermissions@PDFAllowsFormFieldEntry	swift.enum.case	PDFAccessPermissions.allowsFormFieldEntry	PDFAccessPermissions.allowsFormFieldEntry	case allowsFormFieldEntry
c:@E@PDFAccessPermissions@PDFAllowsHighQualityPrinting	swift.enum.case	PDFAccessPermissions.allowsHighQualityPrinting	PDFAccessPermissions.allowsHighQualityPrinting	case allowsHighQualityPrinting
c:@E@PDFAccessPermissions@PDFAllowsLowQualityPrinting	swift.enum.case	PDFAccessPermissions.allowsLowQualityPrinting	PDFAccessPermissions.allowsLowQualityPrinting	case allowsLowQualityPrinting
c:@E@PDFActionNamedName	swift.enum	PDFActionNamedName	PDFActionNamedName	enum PDFActionNamedName
c:@E@PDFActionNamedName@kPDFActionNamedFind	swift.enum.case	PDFActionNamedName.find	PDFActionNamedName.find	case find
c:@E@PDFActionNamedName@kPDFActionNamedFirstPage	swift.enum.case	PDFActionNamedName.firstPage	PDFActionNamedName.firstPage	case firstPage
c:@E@PDFActionNamedName@kPDFActionNamedGoBack	swift.enum.case	PDFActionNamedName.goBack	PDFActionNamedName.goBack	case goBack
c:@E@PDFActionNamedName@kPDFActionNamedGoForward	swift.enum.case	PDFActionNamedName.goForward	PDFActionNamedName.goForward	case goForward
c:@E@PDFActionNamedName@kPDFActionNamedGoToPage	swift.enum.case	PDFActionNamedName.goToPage	PDFActionNamedName.goToPage	case goToPage
c:@E@PDFActionNamedName@kPDFActionNamedLastPage	swift.enum.case	PDFActionNamedName.lastPage	PDFActionNamedName.lastPage	case lastPage
c:@E@PDFActionNamedName@kPDFActionNamedNextPage	swift.enum.case	PDFActionNamedName.nextPage	PDFActionNamedName.nextPage	case nextPage
c:@E@PDFActionNamedName@kPDFActionNamedNone	swift.enum.case	PDFActionNamedName.none	PDFActionNamedName.none	case none
c:@E@PDFActionNamedName@kPDFActionNamedPreviousPage	swift.enum.case	PDFActionNamedName.previousPage	PDFActionNamedName.previousPage	case previousPage
c:@E@PDFActionNamedName@kPDFActionNamedPrint	swift.enum.case	PDFActionNamedName.print	PDFActionNamedName.print	case print
c:@E@PDFActionNamedName@kPDFActionNamedZoomIn	swift.enum.case	PDFActionNamedName.zoomIn	PDFActionNamedName.zoomIn	case zoomIn
c:@E@PDFActionNamedName@kPDFActionNamedZoomOut	swift.enum.case	PDFActionNamedName.zoomOut	PDFActionNamedName.zoomOut	case zoomOut
c:@E@PDFAreaOfInterest	swift.struct	PDFAreaOfInterest	PDFAreaOfInterest	struct PDFAreaOfInterest
