precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)CLSContext(im)descendantMatchingIdentifierPath:completion:	5a2dc883870483eafe5f0885c40d502885a9eeb9aa492cb5c4ee00acbf27bd01	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	descendant(matchingIdentifierPath:)	CLSContext.descendant(matchingIdentifierPath:)	func descendant(matchingIdentifierPath identifierPath: [String]) async throws -> CLSContext
c:objc(cs)CLSContext(im)descendantMatchingIdentifierPath:completion:	a266ca4e407c37d09266334adfd6fec1e2162f0182924e4cdd3221497f88bfb2	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	descendant(matchingIdentifierPath:completion:)	CLSContext.descendant(matchingIdentifierPath:completion:)	func descendant(matchingIdentifierPath identifierPath: [String], completion: @escaping (CLSContext?, (any Error)?) -> Void)
c:objc(cs)CLSDataStore(im)contextsMatchingIdentifierPath:completion:	d874b0a16b886691da4d7aab23624f136fadc58a1a8df3c53e34833369137475	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	contexts(matchingIdentifierPath:)	CLSDataStore.contexts(matchingIdentifierPath:)	func contexts(matchingIdentifierPath identifierPath: [String]) async throws -> [CLSContext]
c:objc(cs)CLSDataStore(im)contextsMatchingIdentifierPath:completion:	8157556bb280b3512569064e451b617face19e8f22a140555d10331bd3a3c14c	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	contexts(matchingIdentifierPath:completion:)	CLSDataStore.contexts(matchingIdentifierPath:completion:)	func contexts(matchingIdentifierPath identifierPath: [String], completion: @escaping ([CLSContext], (any Error)?) -> Void)
c:objc(cs)CLSDataStore(im)contextsMatchingPredicate:completion:	ab57dc2ccdb1818a980d2d18758385b79fe7fefaf20c7cfa531fd30874707b39	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	contexts(matching:)	CLSDataStore.contexts(matching:)	func contexts(matching predicate: NSPredicate) async throws -> [CLSContext]
c:objc(cs)CLSDataStore(im)contextsMatchingPredicate:completion:	fab4385f4d313a9570519980ec9d22524d70f8549dac01abd16bfc4a1171efc8	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	contexts(matching:completion:)	CLSDataStore.contexts(matching:completion:)	func contexts(matching predicate: NSPredicate, completion: @escaping ([CLSContext], (any Error)?) -> Void)
c:objc(cs)CLSDataStore(im)fetchActivityForURL:completion:	8c7219951ab5cd527a843c608b936014ea7aee115cb3085b7771e9a2d2326dcc	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	fetchActivity(for:)	CLSDataStore.fetchActivity(for:)	func fetchActivity(for url: URL) async throws -> CLSActivity
c:objc(cs)CLSDataStore(im)fetchActivityForURL:completion:	645dd4eee35a37eaab66404bd5ad252040df8e18899b33129cfa0e31574f0a07	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	fetchActivity(for:completion:)	CLSDataStore.fetchActivity(for:completion:)	func fetchActivity(for url: URL, completion: @escaping (CLSActivity?, (any Error)?) -> Void)
c:objc(cs)CLSDataStore(im)saveWithCompletion:	903e40a9129fc5abe31f45630e33144f1b6e1a23ff205242f82e486afba524fb	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	save(completion:)	CLSDataStore.save(completion:)	func save(completion: (((any Error)?) -> Void)? = nil)
c:objc(cs)CLSDataStore(im)saveWithCompletion:	88f705afe8375f72122dba55a48349ff7b184b14330d8ed1aaa0a04aa4ce7d3d	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	save()	CLSDataStore.save()	func save() async throws
c:objc(pl)CLSContextProvider(im)updateDescendantsOfContext:completion:	9c530baf31de421d21fc3c3bb6836de82da7c16e201adff46fc0afa1bceb9cf5	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.method	updateDescendants(of:)	CLSContextProvider.updateDescendants(of:)	func updateDescendants(of context: CLSContext) async throws
c:objc(pl)CLSContextProvider(im)updateDescendantsOfContext:completion:	f1201191be263341069a493771940a77d5c8872b45c52a10f8e3be48255fd73c	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.method	updateDescendants(of:completion:)	CLSContextProvider.updateDescendants(of:completion:)	func updateDescendants(of context: CLSContext, completion: @escaping ((any Error)?) -> Void)
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLSErrorCode	3e0493f34713569ce46dec47c00a2d09c75e8783641e4050725ba92adfd8afe3	reference/symbol-graphs/ClassKit.symbols.json	0	1	1	swift.func.op	!=(_:_:)	CLSError.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@E@CLSErrorCode	28563c7a584be3ace923639c0cf7cf56cb0c359e74cb392effd4dfeb8ccda614	reference/symbol-graphs/ClassKit.symbols.json	0	1	0	swift.func.op	!=(_:_:)	CLSError.Code.!=(_:_:)	static func != (lhs: Self, rhs: Self) -> Bool
