precise	kind	title	path	declaration
c:@CLSContextTopicArtsAndMusic	swift.type.property	artsAndMusic	CLSContextTopic.artsAndMusic	static let artsAndMusic: CLSContextTopic
c:@CLSContextTopicComputerScienceAndEngineering	swift.type.property	computerScienceAndEngineering	CLSContextTopic.computerScienceAndEngineering	static let computerScienceAndEngineering: CLSContextTopic
c:@CLSContextTopicHealthAndFitness	swift.type.property	healthAndFitness	CLSContextTopic.healthAndFitness	static let healthAndFitness: CLSContextTopic
c:@CLSContextTopicLiteracyAndWriting	swift.type.property	literacyAndWriting	CLSContextTopic.literacyAndWriting	static let literacyAndWriting: CLSContextTopic
c:@CLSContextTopicMath	swift.type.property	math	CLSContextTopic.math	static let math: CLSContextTopic
c:@CLSContextTopicScience	swift.type.property	science	CLSContextTopic.science	static let science: CLSContextTopic
c:@CLSContextTopicSocialScience	swift.type.property	socialScience	CLSContextTopic.socialScience	static let socialScience: CLSContextTopic
c:@CLSContextTopicWorldLanguage	swift.type.property	worldLanguage	CLSContextTopic.worldLanguage	static let worldLanguage: CLSContextTopic
c:@CLSErrorCodeDomain	swift.var	CLSErrorCodeDomain	CLSErrorCodeDomain	let CLSErrorCodeDomain: String
c:@CLSErrorObjectKey	swift.type.property	objectKey	CLSErrorUserInfoKey.objectKey	static let objectKey: CLSErrorUserInfoKey
c:@CLSErrorSuccessfulObjectsKey	swift.type.property	successfulObjectsKey	CLSErrorUserInfoKey.successfulObjectsKey	static let successfulObjectsKey: CLSErrorUserInfoKey
c:@CLSErrorUnderlyingErrorsKey	swift.type.property	underlyingErrorsKey	CLSErrorUserInfoKey.underlyingErrorsKey	static let underlyingErrorsKey: CLSErrorUserInfoKey
c:@CLSPredicateKeyPathDateCreated	swift.type.property	dateCreated	CLSPredicateKeyPath.dateCreated	static let dateCreated: CLSPredicateKeyPath
c:@CLSPredicateKeyPathIdentifier	swift.type.property	identifier	CLSPredicateKeyPath.identifier	static let identifier: CLSPredicateKeyPath
c:@CLSPredicateKeyPathParent	swift.type.property	parent	CLSPredicateKeyPath.parent	static let parent: CLSPredicateKeyPath
c:@CLSPredicateKeyPathTitle	swift.type.property	title	CLSPredicateKeyPath.title	static let title: CLSPredicateKeyPath
