precise	status	evidence	notes
c:objc(cs)EXAppExtensionBrowserViewController	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testAppExtensionBrowserViewControllerExists	Constructible; catalog SPI is false and fail-closed.
c:objc(cs)EXHostViewController	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerClass	NSObject lookalike on Linux; Darwin superclass is UIViewController.
c:objc(cs)EXHostViewController(im)makeXPCConnectionWithError:	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerMakeXPCConnectionThrows	Always throws ExtensionKitHostError.xpcUnavailable (Linux code 1).
c:objc(cs)EXHostViewController(py)delegate	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerDelegateWeak	Weak delegate; releasing the only strong owner clears the property.
c:objc(cs)EXHostViewController(py)placeholderView	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerPlaceholderViewRoundTrip	Get/set identity round-trip. Darwin default chrome is unobserved.
c:objc(pl)EXHostViewControllerDelegate	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerDelegateProtocol	NSObjectProtocol; optional methods have empty defaults.
c:objc(pl)EXHostViewControllerDelegate(im)hostViewControllerDidActivate:	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerDidActivateDispatch	Host SPI dispatch only; not Apple extension activation.
c:objc(pl)EXHostViewControllerDelegate(im)hostViewControllerWillDeactivate:error:	implemented	test:full/extensionkit/tests/agent/ExtensionKitHostingTests.swift#testHostViewControllerWillDeactivateDispatch	Host SPI delivers the fail-closed xpcUnavailable error.
s:12ExtensionKit012PrimitiveAppA5SceneV	implemented	test:full/extensionkit/tests/agent/ExtensionKitSceneTests.swift#testPrimitiveAppExtensionSceneInit	Stores scene id and retained content closure.
s:12ExtensionKit012PrimitiveAppA5SceneV16debugDescriptionSSvp	implemented	test:full/extensionkit/tests/agent/ExtensionKitSceneTests.swift#testPrimitiveAppExtensionSceneDebugDescription	Includes the scene identifier. Apple's exact format is unobserved.
s:12ExtensionKit012PrimitiveAppA5SceneV2id7content12onConnectionACSS_xycSbSo15NSXPCConnectionCctc7SwiftUI4ViewRzlufc	implemented	test:full/extensionkit/tests/agent/ExtensionKitSceneTests.swift#testPrimitiveAppExtensionSceneDefaultOnConnectionRejects	Default onConnection is { _ in false } as declared.
s:12ExtensionKit012PrimitiveAppA5SceneV4Bodya	implemented	test:full/extensionkit/tests/agent/ExtensionKitSceneTests.swift#testPrimitiveAppExtensionSceneBodyTypealias	Body is Never.
s:12ExtensionKit012PrimitiveAppA5SceneV4bodys5NeverOvp	declared	source:full/extensionkit/ExtensionKitScenes.swift#body	Uninhabited getter; accessing it traps. Not exercised.
s:12ExtensionKit03AppA12SceneBuilderV	implemented	test:full/extensionkit/tests/agent/ExtensionKitSceneTests.swift#testAppExtensionSceneBuilderType	Result builder type; single-scene passthrough preserves id.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrxAA0caD0RzlFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockOne	Passes a single scene through unmodified.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_q3_q4_q5_q6_q7_tAA0caD0RzAaER_AaER0_AaER1_AaER2_AaER3_AaER4_AaER5_AaER6_AaER7_r8_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockTen	Composes ten primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_q3_q4_q5_q6_tAA0caD0RzAaER_AaER0_AaER1_AaER2_AaER3_AaER4_AaER5_AaER6_r7_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockNine	Composes nine primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_q3_q4_q5_tAA0caD0RzAaER_AaER0_AaER1_AaER2_AaER3_AaER4_AaER5_r6_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockEight	Composes eight primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_q3_q4_tAA0caD0RzAaER_AaER0_AaER1_AaER2_AaER3_AaER4_r5_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockSeven	Composes seven primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_q3_tAA0caD0RzAaER_AaER0_AaER1_AaER2_AaER3_r4_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockSix	Composes six primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_q2_tAA0caD0RzAaER_AaER0_AaER1_AaER2_r3_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockFive	Composes five primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_q1_tAA0caD0RzAaER_AaER0_AaER1_r2_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockFour	Composes four primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_q0_tAA0caD0RzAaER_AaER0_r1_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockThree	Composes three primitive scene identifiers in order.
s:12ExtensionKit03AppA12SceneBuilderV10buildBlockyQrx_q_tAA0caD0RzAaER_r0_lFZ	implemented	test:full/extensionkit/tests/agent/ExtensionKitBuilderTests.swift#testSceneBuilderBuildBlockTwo	Composes two primitive scene identifiers in order.
