precise	kind	title	path	declaration
s:26IdentityDocumentServicesUI014ISO18013MobileB12RequestSceneV	swift.struct	ISO18013MobileDocumentRequestScene	ISO18013MobileDocumentRequestScene	@MainActor @preconcurrency struct ISO18013MobileDocumentRequestScene<Content> where Content : Sendable, Content : View
s:26IdentityDocumentServicesUI014ISO18013MobileB12RequestSceneV4Bodya	swift.typealias	ISO18013MobileDocumentRequestScene.Body	ISO18013MobileDocumentRequestScene.Body	typealias Body = some AppExtensionScene
s:26IdentityDocumentServicesUI014ISO18013MobileB12RequestSceneV4bodyQrvp	swift.property	body	ISO18013MobileDocumentRequestScene.body	@MainActor @preconcurrency var body: some AppExtensionScene { get }
s:26IdentityDocumentServicesUI014ISO18013MobileB12RequestSceneV7contentACyxGxAA0efbG7ContextVc_tcfc	swift.init	init(content:)	ISO18013MobileDocumentRequestScene.init(content:)	@MainActor @preconcurrency init(@ViewBuilder content: @escaping (ISO18013MobileDocumentRequestContext) -> Content)
s:26IdentityDocumentServicesUI014ISO18013MobileB14RequestContextV	swift.struct	ISO18013MobileDocumentRequestContext	ISO18013MobileDocumentRequestContext	struct ISO18013MobileDocumentRequestContext
s:26IdentityDocumentServicesUI014ISO18013MobileB14RequestContextV12sendResponseyy0abC00efbJ0VAE0ab17WebPresentmentRawG0VYaYbKcYaKF	swift.method	sendResponse(_:)	ISO18013MobileDocumentRequestContext.sendResponse(_:)	func sendResponse(_ responseHandler: @escaping (IdentityDocumentWebPresentmentRawRequest) async throws -> ISO18013MobileDocumentResponse) async throws
s:26IdentityDocumentServicesUI014ISO18013MobileB14RequestContextV23requestingWebsiteOrigin10Foundation3URLVSgvp	swift.property	requestingWebsiteOrigin	ISO18013MobileDocumentRequestContext.requestingWebsiteOrigin	let requestingWebsiteOrigin: URL?
s:26IdentityDocumentServicesUI014ISO18013MobileB14RequestContextV6cancelyyF	swift.method	cancel()	ISO18013MobileDocumentRequestContext.cancel()	func cancel()
s:26IdentityDocumentServicesUI014ISO18013MobileB14RequestContextV7request0abC00efbG0Vvp	swift.property	request	ISO18013MobileDocumentRequestContext.request	let request: ISO18013MobileDocumentRequest
s:26IdentityDocumentServicesUI0aB12RequestSceneP	swift.protocol	IdentityDocumentRequestScene	IdentityDocumentRequestScene	@MainActor @preconcurrency protocol IdentityDocumentRequestScene : AppExtensionScene
s:26IdentityDocumentServicesUI0aB18PresentationAnchora	swift.typealias	IdentityDocumentPresentationAnchor	IdentityDocumentPresentationAnchor	typealias IdentityDocumentPresentationAnchor = UIWindow
s:26IdentityDocumentServicesUI0aB19RequestSceneBuilderV	swift.struct	IdentityDocumentRequestSceneBuilder	IdentityDocumentRequestSceneBuilder	@MainActor @resultBuilder struct IdentityDocumentRequestSceneBuilder
s:26IdentityDocumentServicesUI0aB19RequestSceneBuilderV10buildBlockyQrxAA0abeF0RzlFZ	swift.type.method	buildBlock(_:)	IdentityDocumentRequestSceneBuilder.buildBlock(_:)	@MainActor static func buildBlock(_ scene: some IdentityDocumentRequestScene) -> some IdentityDocumentRequestScene\n
s:26IdentityDocumentServicesUI0aB19RequestSceneBuilderV10buildBlockyQrx_q_tAA0abeF0RzAaER_r0_lFZ	swift.type.method	buildBlock(_:_:)	IdentityDocumentRequestSceneBuilder.buildBlock(_:_:)	@MainActor static func buildBlock(_ s0: some IdentityDocumentRequestScene, _ s1: some IdentityDocumentRequestScene) -> some IdentityDocumentRequestScene\n
s:26IdentityDocumentServicesUI0aB19RequestSceneBuilderV13buildOptionalyQrxSgAA0abeF0RzlFZ	swift.type.method	buildOptional(_:)	IdentityDocumentRequestSceneBuilder.buildOptional(_:)	@MainActor static func buildOptional(_ scene: (some IdentityDocumentRequestScene)?) -> some IdentityDocumentRequestScene\n
s:26IdentityDocumentServicesUI0aB19RequestSceneBuilderV24buildLimitedAvailabilityyQrxAA0abeF0RzlFZ	swift.type.method	buildLimitedAvailability(_:)	IdentityDocumentRequestSceneBuilder.buildLimitedAvailability(_:)	@MainActor static func buildLimitedAvailability(_ scene: some IdentityDocumentRequestScene) -> some IdentityDocumentRequestScene\n
s:26IdentityDocumentServicesUI0aB22PresentmentControllingP	swift.protocol	IdentityDocumentPresentmentControlling	IdentityDocumentPresentmentControlling	@MainActor protocol IdentityDocumentPresentmentControlling
s:26IdentityDocumentServicesUI0aB24WebPresentmentControllerC	swift.class	IdentityDocumentWebPresentmentController	IdentityDocumentWebPresentmentController	@MainActor final class IdentityDocumentWebPresentmentController
s:26IdentityDocumentServicesUI0aB24WebPresentmentControllerC15performRequests_6origin0abC00abeF8Response_pSayAF0abeF7Request_pG_10Foundation3URLVtYaKF	swift.method	performRequests(_:origin:)	IdentityDocumentWebPresentmentController.performRequests(_:origin:)	@MainActor final func performRequests(_ requests: [any IdentityDocumentWebPresentmentRequest], origin: URL) async throws -> any IdentityDocumentWebPresentmentResponse
s:26IdentityDocumentServicesUI0aB24WebPresentmentControllerC27presentationContextProviderAA0abfg12PresentationI9Providing_pSgvp	swift.property	presentationContextProvider	IdentityDocumentWebPresentmentController.presentationContextProvider	@MainActor weak final var presentationContextProvider: (any IdentityDocumentPresentmentControllerPresentationContextProviding)?
s:26IdentityDocumentServicesUI0aB24WebPresentmentControllerC8delegateAA0abefG8Delegate_pSgvp	swift.property	delegate	IdentityDocumentWebPresentmentController.delegate	@MainActor weak final var delegate: (any IdentityDocumentWebPresentmentControllerDelegate)?
s:26IdentityDocumentServicesUI0aB24WebPresentmentControllerCACycfc	swift.init	init()	IdentityDocumentWebPresentmentController.init()	@MainActor init()
s:26IdentityDocumentServicesUI0aB32WebPresentmentControllerDelegateP	swift.protocol	IdentityDocumentWebPresentmentControllerDelegate	IdentityDocumentWebPresentmentControllerDelegate	@MainActor protocol IdentityDocumentWebPresentmentControllerDelegate : AnyObject
s:26IdentityDocumentServicesUI0aB32WebPresentmentControllerDelegateP014rawRequestsForefG0ySay0abC00abeF10RawRequestVGAA0abefG0CYaF	swift.method	rawRequestsForWebPresentmentController(_:)	IdentityDocumentWebPresentmentControllerDelegate.rawRequestsForWebPresentmentController(_:)	@MainActor func rawRequestsForWebPresentmentController(_ webPresentmentController: IdentityDocumentWebPresentmentController) async -> [IdentityDocumentWebPresentmentRawRequest]
s:26IdentityDocumentServicesUI0aB49PresentmentControllerPresentationContextProvidingP	swift.protocol	IdentityDocumentPresentmentControllerPresentationContextProviding	IdentityDocumentPresentmentControllerPresentationContextProviding	@MainActor protocol IdentityDocumentPresentmentControllerPresentationContextProviding : AnyObject
s:26IdentityDocumentServicesUI0aB49PresentmentControllerPresentationContextProvidingP021presentationAnchorForeF0ySo8UIWindowCSgAA0abE11Controlling_pF	swift.method	presentationAnchorForPresentmentController(_:)	IdentityDocumentPresentmentControllerPresentationContextProviding.presentationAnchorForPresentmentController(_:)	@MainActor func presentationAnchorForPresentmentController(_ presentmentController: any IdentityDocumentPresentmentControlling) -> IdentityDocumentPresentationAnchor?
s:26IdentityDocumentServicesUI0aB8ProviderP	swift.protocol	IdentityDocumentProvider	IdentityDocumentProvider	@MainActor protocol IdentityDocumentProvider : AppExtension
s:26IdentityDocumentServicesUI0aB8ProviderP26performRegistrationUpdatesyyYaF	swift.method	performRegistrationUpdates()	IdentityDocumentProvider.performRegistrationUpdates()	@MainActor func performRegistrationUpdates() async
s:26IdentityDocumentServicesUI0aB8ProviderP4BodyQa	swift.associatedtype	Body	IdentityDocumentProvider.Body	associatedtype Body : IdentityDocumentRequestScene
s:26IdentityDocumentServicesUI0aB8ProviderP4body4BodyQzvp	swift.property	body	IdentityDocumentProvider.body	@IdentityDocumentRequestSceneBuilder @MainActor var body: Self.Body { get }
s:26IdentityDocumentServicesUI0aB8ProviderPAAE13configuration12ExtensionKit03AppG18SceneConfigurationVvp	swift.property	configuration	IdentityDocumentProvider.configuration	@MainActor var configuration: AppExtensionSceneConfiguration { get }
