precise	kind	title	path	declaration
c:@E@TCColliderShape	swift.enum	TCColliderShape	TCColliderShape	enum TCColliderShape
c:@E@TCColliderShape@TCColliderShapeCircle	swift.enum.case	TCColliderShape.circle	TCColliderShape.circle	case circle
c:@E@TCColliderShape@TCColliderShapeLeftSide	swift.enum.case	TCColliderShape.leftSide	TCColliderShape.leftSide	case leftSide
c:@E@TCColliderShape@TCColliderShapeRect	swift.enum.case	TCColliderShape.rect	TCColliderShape.rect	case rect
c:@E@TCColliderShape@TCColliderShapeRightSide	swift.enum.case	TCColliderShape.rightSide	TCColliderShape.rightSide	case rightSide
c:@E@TCControlContentsButtonShape	swift.enum	TCControlContents.ButtonShape	TCControlContents.ButtonShape	enum ButtonShape
c:@E@TCControlContentsButtonShape@TCControlContentsButtonShapeCircle	swift.enum.case	TCControlContents.ButtonShape.circle	TCControlContents.ButtonShape.circle	case circle
c:@E@TCControlContentsButtonShape@TCControlContentsButtonShapeRect	swift.enum.case	TCControlContents.ButtonShape.rect	TCControlContents.ButtonShape.rect	case rect
c:@E@TCControlContentsDpadDirection	swift.enum	TCControlContents.DpadDirection	TCControlContents.DpadDirection	enum DpadDirection
c:@E@TCControlContentsDpadDirection@TCControlContentsDpadDirectionDown	swift.enum.case	TCControlContents.DpadDirection.down	TCControlContents.DpadDirection.down	case down
c:@E@TCControlContentsDpadDirection@TCControlContentsDpadDirectionLeft	swift.enum.case	TCControlContents.DpadDirection.left	TCControlContents.DpadDirection.left	case left
c:@E@TCControlContentsDpadDirection@TCControlContentsDpadDirectionRight	swift.enum.case	TCControlContents.DpadDirection.right	TCControlContents.DpadDirection.right	case right
c:@E@TCControlContentsDpadDirection@TCControlContentsDpadDirectionUp	swift.enum.case	TCControlContents.DpadDirection.up	TCControlContents.DpadDirection.up	case up
c:@E@TCControlContentsDpadElementStyle	swift.enum	TCControlContents.DpadElementStyle	TCControlContents.DpadElementStyle	enum DpadElementStyle
c:@E@TCControlContentsDpadElementStyle@TCControlContentsDpadElementStyleCircle	swift.enum.case	TCControlContents.DpadElementStyle.circle	TCControlContents.DpadElementStyle.circle	case circle
c:@E@TCControlContentsDpadElementStyle@TCControlContentsDpadElementStylePentagon	swift.enum.case	TCControlContents.DpadElementStyle.pentagon	TCControlContents.DpadElementStyle.pentagon	case pentagon
c:@E@TCControlLabelRole	swift.enum	TCControlLabel.Role	TCControlLabel.Role	enum Role
c:@E@TCControlLabelRole@TCControlLabelRoleButton	swift.enum.case	TCControlLabel.Role.button	TCControlLabel.Role.button	case button
c:@E@TCControlLabelRole@TCControlLabelRoleDirectionPad	swift.enum.case	TCControlLabel.Role.directionPad	TCControlLabel.Role.directionPad	case directionPad
c:@E@TCControlLayoutAnchor	swift.enum	TCControlLayoutAnchor	TCControlLayoutAnchor	enum TCControlLayoutAnchor
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorBottomCenter	swift.enum.case	TCControlLayoutAnchor.bottomCenter	TCControlLayoutAnchor.bottomCenter	case bottomCenter
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorBottomLeft	swift.enum.case	TCControlLayoutAnchor.bottomLeft	TCControlLayoutAnchor.bottomLeft	case bottomLeft
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorBottomRight	swift.enum.case	TCControlLayoutAnchor.bottomRight	TCControlLayoutAnchor.bottomRight	case bottomRight
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorCenter	swift.enum.case	TCControlLayoutAnchor.center	TCControlLayoutAnchor.center	case center
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorCenterLeft	swift.enum.case	TCControlLayoutAnchor.centerLeft	TCControlLayoutAnchor.centerLeft	case centerLeft
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorCenterRight	swift.enum.case	TCControlLayoutAnchor.centerRight	TCControlLayoutAnchor.centerRight	case centerRight
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorTopCenter	swift.enum.case	TCControlLayoutAnchor.topCenter	TCControlLayoutAnchor.topCenter	case topCenter
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorTopLeft	swift.enum.case	TCControlLayoutAnchor.topLeft	TCControlLayoutAnchor.topLeft	case topLeft
c:@E@TCControlLayoutAnchor@TCControlLayoutAnchorTopRight	swift.enum.case	TCControlLayoutAnchor.topRight	TCControlLayoutAnchor.topRight	case topRight
c:@E@TCControlLayoutAnchorCoordinateSystem	swift.enum	TCControlLayoutAnchorCoordinateSystem	TCControlLayoutAnchorCoordinateSystem	enum TCControlLayoutAnchorCoordinateSystem
c:@E@TCControlLayoutAnchorCoordinateSystem@TCControlLayoutAnchorCoordinateSystemAbsolute	swift.enum.case	TCControlLayoutAnchorCoordinateSystem.absolute	TCControlLayoutAnchorCoordinateSystem.absolute	case absolute
c:@E@TCControlLayoutAnchorCoordinateSystem@TCControlLayoutAnchorCoordinateSystemRelative	swift.enum.case	TCControlLayoutAnchorCoordinateSystem.relative	TCControlLayoutAnchorCoordinateSystem.relative	case relative
c:@E@TCThrottleOrientation	swift.enum	TCThrottle.Orientation	TCThrottle.Orientation	enum Orientation
c:@E@TCThrottleOrientation@TCThrottleOrientationHorizontal	swift.enum.case	TCThrottle.Orientation.horizontal	TCThrottle.Orientation.horizontal	case horizontal
c:@E@TCThrottleOrientation@TCThrottleOrientationVertical	swift.enum.case	TCThrottle.Orientation.vertical	TCThrottle.Orientation.vertical	case vertical
c:@TCGameControllerProductCategoryTouchController	swift.var	TCGameControllerProductCategoryTouchController	TCGameControllerProductCategoryTouchController	let TCGameControllerProductCategoryTouchController: String
c:objc(cs)TCButton	swift.class	TCButton	TCButton	class TCButton
c:objc(cs)TCButton(py)colliderShape	swift.property	colliderShape	TCButton.colliderShape	var colliderShape: TCColliderShape { get }
c:objc(cs)TCButton(py)contents	swift.property	contents	TCButton.contents	var contents: TCControlContents? { get set }
c:objc(cs)TCButton(py)highlightDuration	swift.property	highlightDuration	TCButton.highlightDuration	var highlightDuration: TimeInterval { get set }
c:objc(cs)TCButtonDescriptor	swift.class	TCButtonDescriptor	TCButtonDescriptor	class TCButtonDescriptor
c:objc(cs)TCButtonDescriptor(im)init	swift.init	init()	TCButtonDescriptor.init()	init()
c:objc(cs)TCButtonDescriptor(py)anchor	swift.property	anchor	TCButtonDescriptor.anchor	var anchor: TCControlLayoutAnchor { get set }
c:objc(cs)TCButtonDescriptor(py)anchorCoordinateSystem	swift.property	anchorCoordinateSystem	TCButtonDescriptor.anchorCoordinateSystem	var anchorCoordinateSystem: TCControlLayoutAnchorCoordinateSystem { get set }
c:objc(cs)TCButtonDescriptor(py)colliderShape	swift.property	colliderShape	TCButtonDescriptor.colliderShape	var colliderShape: TCColliderShape { get set }
c:objc(cs)TCButtonDescriptor(py)contents	swift.property	contents	TCButtonDescriptor.contents	var contents: TCControlContents? { get set }
c:objc(cs)TCButtonDescriptor(py)highlightDuration	swift.property	highlightDuration	TCButtonDescriptor.highlightDuration	var highlightDuration: TimeInterval { get set }
c:objc(cs)TCButtonDescriptor(py)label	swift.property	label	TCButtonDescriptor.label	var label: TCControlLabel { get set }
c:objc(cs)TCButtonDescriptor(py)offset	swift.property	offset	TCButtonDescriptor.offset	var offset: CGPoint { get set }
c:objc(cs)TCButtonDescriptor(py)size	swift.property	size	TCButtonDescriptor.size	var size: CGSize { get set }
c:objc(cs)TCButtonDescriptor(py)zIndex	swift.property	zIndex	TCButtonDescriptor.zIndex	var zIndex: Int { get set }
c:objc(cs)TCControlContents	swift.class	TCControlContents	TCControlContents	class TCControlContents
c:objc(cs)TCControlContents(cm)buttonContentsForSystemImageNamed:size:shape:controller:	swift.type.method	buttonContents(forSystemImageNamed:size:shape:controller:)	TCControlContents.buttonContents(forSystemImageNamed:size:shape:controller:)	class func buttonContents(forSystemImageNamed imageName: String, size: CGSize, shape: TCControlContents.ButtonShape, controller: TCTouchController) -> TCControlContents
c:objc(cs)TCControlContents(cm)contentsWithImages:	swift.init	init(images:)	TCControlContents.init(images:)	convenience init(images: [TCControlImage])
c:objc(cs)TCControlContents(cm)directionPadContentsForLabel:size:style:direction:controller:	swift.type.method	directionPadContents(label:size:style:direction:controller:)	TCControlContents.directionPadContents(label:size:style:direction:controller:)	class func directionPadContents(label: TCControlLabel, size: CGSize, style: TCControlContents.DpadElementStyle, direction: TCControlContents.DpadDirection, controller: TCTouchController) -> TCControlContents
c:objc(cs)TCControlContents(cm)switchedOnContentsForSystemImageNamed:size:shape:controller:	swift.type.method	switchedOnContents(forSystemImageNamed:size:shape:controller:)	TCControlContents.switchedOnContents(forSystemImageNamed:size:shape:controller:)	class func switchedOnContents(forSystemImageNamed imageName: String, size: CGSize, shape: TCControlContents.ButtonShape, controller: TCTouchController) -> TCControlContents
c:objc(cs)TCControlContents(cm)throttleBackgroundContentsOfSize:controller:	swift.type.method	throttleBackgroundContents(size:controller:)	TCControlContents.throttleBackgroundContents(size:controller:)	class func throttleBackgroundContents(size: CGSize, controller: TCTouchController) -> TCControlContents
