precise	kind	title	path	declaration
s:10Foundation12DataProtocolPAAE10firstRange2of2inSny5IndexQzGSgqd___qd_0_tAaBRd__SXRd_0_5BoundQyd_0_AHRSr0_lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	firstRange(of:in:)	Data.firstRange(of:in:)	func firstRange<D, R>(of data: D, in range: R) -> Range<Self.Index>? where D : DataProtocol, R : RangeExpression, Self.Index == R.Bound
s:10Foundation12DataProtocolPAAE10firstRange2ofSny5IndexQzGSgqd___tAaBRd__lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	firstRange(of:)	Data.firstRange(of:)	func firstRange<D>(of data: D) -> Range<Self.Index>? where D : DataProtocol
s:10Foundation12DataProtocolPAAE9copyBytes2toSiSryqd__G_tlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	copyBytes(to:)	Data.copyBytes(to:)	@discardableResult func copyBytes<DestinationType>(to ptr: UnsafeMutableBufferPointer<DestinationType>) -> Int
s:10Foundation12DataProtocolPAAE9copyBytes2toSiSw_tF::SYNTHESIZED::s:10Foundation4DataV	swift.method	copyBytes(to:)	Data.copyBytes(to:)	@discardableResult func copyBytes(to ptr: UnsafeMutableRawBufferPointer) -> Int
s:10Foundation12DataProtocolPAAE9lastRange2of2inSny5IndexQzGSgqd___qd_0_tAaBRd__SXRd_0_5BoundQyd_0_AHRSr0_lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	lastRange(of:in:)	Data.lastRange(of:in:)	func lastRange<D, R>(of data: D, in range: R) -> Range<Self.Index>? where D : DataProtocol, R : RangeExpression, Self.Index == R.Bound
s:10Foundation12DataProtocolPAAE9lastRange2ofSny5IndexQzGSgqd___tAaBRd__lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	lastRange(of:)	Data.lastRange(of:)	func lastRange<D>(of data: D) -> Range<Self.Index>? where D : DataProtocol
s:10Foundation16AttributedStringV16CoreTransferableE14Representationa	swift.typealias	AttributedString.Representation	AttributedString.Representation	typealias Representation = some TransferRepresentation
s:10Foundation16AttributedStringV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	transferRepresentation	AttributedString.transferRepresentation	static var transferRepresentation: some TransferRepresentation { get }
s:10Foundation19MutableDataProtocolPAAE10resetBytes2inyqd___tSXRd__5BoundQyd__5IndexRtzlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	resetBytes(in:)	Data.resetBytes(in:)	mutating func resetBytes<R>(in range: R) where R : RangeExpression, Self.Index == R.Bound
s:10Foundation3URLV16CoreTransferableE14Representationa	swift.typealias	URL.Representation	URL.Representation	typealias Representation = some TransferRepresentation
s:10Foundation3URLV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	transferRepresentation	URL.transferRepresentation	static var transferRepresentation: some TransferRepresentation { get }
s:10Foundation4DataV16CoreTransferableE14Representationa	swift.typealias	Data.Representation	Data.Representation	typealias Representation = some TransferRepresentation
s:10Foundation4DataV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	transferRepresentation	Data.transferRepresentation	static var transferRepresentation: some TransferRepresentation { get }
s:16CoreTransferable0B0P	swift.protocol	Transferable	Transferable	@preconcurrency protocol Transferable : Sendable
s:16CoreTransferable0B0P14RepresentationQa	swift.associatedtype	Representation	Transferable.Representation	associatedtype Representation : TransferRepresentation
s:16CoreTransferable0B0P22transferRepresentation0D0QzvpZ	swift.type.property	transferRepresentation	Transferable.transferRepresentation	@TransferRepresentationBuilder<Self> static var transferRepresentation: Self.Representation { get }
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF	swift.method	withExportedFile(contentType:fileHandler:)	Transferable.withExportedFile(contentType:fileHandler:)	func withExportedFile<Result>(contentType: UTType?, fileHandler: (URL) async throws -> Result) async throws -> Result
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation16AttributedStringV	swift.method	withExportedFile(contentType:fileHandler:)	AttributedString.withExportedFile(contentType:fileHandler:)	func withExportedFile<Result>(contentType: UTType?, fileHandler: (URL) async throws -> Result) async throws -> Result
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation3URLV	swift.method	withExportedFile(contentType:fileHandler:)	URL.withExportedFile(contentType:fileHandler:)	func withExportedFile<Result>(contentType: UTType?, fileHandler: (URL) async throws -> Result) async throws -> Result
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	withExportedFile(contentType:fileHandler:)	Data.withExportedFile(contentType:fileHandler:)	func withExportedFile<Result>(contentType: UTType?, fileHandler: (URL) async throws -> Result) async throws -> Result
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:SS	swift.method	withExportedFile(contentType:fileHandler:)	String.withExportedFile(contentType:fileHandler:)	func withExportedFile<Result>(contentType: UTType?, fileHandler: (URL) async throws -> Result) async throws -> Result
