precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
s:10Foundation12DataProtocolPAAE10firstRange2of2inSny5IndexQzGSgqd___qd_0_tAaBRd__SXRd_0_5BoundQyd_0_AHRSr0_lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","firstRange(of:in:)"]	unmatched	none	0	0		[]
s:10Foundation12DataProtocolPAAE10firstRange2ofSny5IndexQzGSgqd___tAaBRd__lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","firstRange(of:)"]	unmatched	none	0	0		[]
s:10Foundation12DataProtocolPAAE9copyBytes2toSiSryqd__G_tlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","copyBytes(to:)"]	unmatched	none	0	0		[]
s:10Foundation12DataProtocolPAAE9copyBytes2toSiSw_tF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","copyBytes(to:)"]	unmatched	none	0	0		[]
s:10Foundation12DataProtocolPAAE9lastRange2of2inSny5IndexQzGSgqd___qd_0_tAaBRd__SXRd_0_5BoundQyd_0_AHRSr0_lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","lastRange(of:in:)"]	unmatched	none	0	0		[]
s:10Foundation12DataProtocolPAAE9lastRange2ofSny5IndexQzGSgqd___tAaBRd__lF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","lastRange(of:)"]	unmatched	none	0	0		[]
s:10Foundation16AttributedStringV16CoreTransferableE14Representationa	swift.typealias	["AttributedString","Representation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/26/children/1	["/ABIRoot/children/26/children/1"]
s:10Foundation16AttributedStringV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	["AttributedString","transferRepresentation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/26/children/0	["/ABIRoot/children/26/children/0"]
s:10Foundation19MutableDataProtocolPAAE10resetBytes2inyqd___tSXRd__5BoundQyd__5IndexRtzlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","resetBytes(in:)"]	unmatched	none	0	0		[]
s:10Foundation3URLV16CoreTransferableE14Representationa	swift.typealias	["URL","Representation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/29/children/1	["/ABIRoot/children/29/children/1"]
s:10Foundation3URLV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	["URL","transferRepresentation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/29/children/0	["/ABIRoot/children/29/children/0"]
s:10Foundation4DataV16CoreTransferableE14Representationa	swift.typealias	["Data","Representation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/27/children/1	["/ABIRoot/children/27/children/1"]
s:10Foundation4DataV16CoreTransferableE22transferRepresentationQrvpZ	swift.type.property	["Data","transferRepresentation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/27/children/0	["/ABIRoot/children/27/children/0"]
s:16CoreTransferable0B0P	swift.protocol	["Transferable"]	exact-usr	exact-usr	1	1	/ABIRoot/children/23	["/ABIRoot/children/23"]
s:16CoreTransferable0B0P14RepresentationQa	swift.associatedtype	["Transferable","Representation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/23/children/0	["/ABIRoot/children/23/children/0"]
s:16CoreTransferable0B0P22transferRepresentation0D0QzvpZ	swift.type.property	["Transferable","transferRepresentation"]	exact-usr	exact-usr	1	1	/ABIRoot/children/23/children/1	["/ABIRoot/children/23/children/1"]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF	swift.method	["Transferable","withExportedFile(contentType:fileHandler:)"]	exact-usr	exact-usr	1	1	/ABIRoot/children/23/children/8	["/ABIRoot/children/23/children/8"]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation16AttributedStringV	swift.method	["AttributedString","withExportedFile(contentType:fileHandler:)"]	unmatched	none	0	0		[]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation3URLV	swift.method	["URL","withExportedFile(contentType:fileHandler:)"]	unmatched	none	0	0		[]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:10Foundation4DataV	swift.method	["Data","withExportedFile(contentType:fileHandler:)"]	unmatched	none	0	0		[]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:SS	swift.method	["String","withExportedFile(contentType:fileHandler:)"]	unmatched	none	0	0		[]
s:16CoreTransferable0B0PAAE16withExportedFile11contentType11fileHandlerqd__07UniformG11Identifiers6UTTypeVSg_qd__10Foundation3URLVYaKXEtYaKlF::SYNTHESIZED::s:s5NeverO	swift.method	["Never","withExportedFile(contentType:fileHandler:)"]	unmatched	none	0	0		[]
