precise	kind	title	path	declaration
c:@CM@CoreAudioKit@objc(cs)AUGenericViewInternal(im)collectionView:willDisplayCell:forItemAtIndexPath:	swift.method	collectionView(_:willDisplay:forItemAt:)	AUGenericViewInternal.collectionView(_:willDisplay:forItemAt:)	@MainActor @preconcurrency dynamic func collectionView(_ collectionView: UICollectionView, willDisplay item: UICollectionViewCell, forItemAt indexPath: IndexPath)
c:@CM@CoreAudioKit@objc(cs)AUGenericViewInternal(im)collectionView:willDisplaySupplementaryView:forElementKind:atIndexPath:	swift.method	collectionView(_:willDisplaySupplementaryView:forElementKind:at:)	AUGenericViewInternal.collectionView(_:willDisplaySupplementaryView:forElementKind:at:)	@MainActor @preconcurrency dynamic func collectionView(_ collectionView: UICollectionView, willDisplaySupplementaryView view: UICollectionReusableView, forElementKind elementKind: StringLiteralType, at indexPath: IndexPath)
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader	swift.class	AUAppleCustomViewLoader	AUAppleCustomViewLoader	@objc class AUAppleCustomViewLoader
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader(im)customViewControllerFor:audioUnit:v3AU:	swift.method	customViewController(for:audioUnit:v3AU:)	AUAppleCustomViewLoader.customViewController(for:audioUnit:v3AU:)	@objc func customViewController(for componentDescription: AudioComponentDescription, audioUnit: AudioUnit, v3AU: AUAudioUnit? = nil) -> UIViewController?
c:@M@CoreAudioKit@objc(cs)AUAppleCustomViewLoader(im)init	swift.init	init()	AUAppleCustomViewLoader.init()	override dynamic init()
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal	swift.class	AUGenericViewInternal	AUGenericViewInternal	@MainActor @objc @preconcurrency class AUGenericViewInternal
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)initWithCoder:	swift.init	init(coder:)	AUGenericViewInternal.init(coder:)	@MainActor @preconcurrency required dynamic init?(coder: NSCoder)
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)initWithFrame:	swift.init	init(frame:)	AUGenericViewInternal.init(frame:)	@MainActor @preconcurrency override dynamic init(frame: CGRect)
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)removeFromSuperview	swift.method	removeFromSuperview()	AUGenericViewInternal.removeFromSuperview()	@MainActor @preconcurrency override dynamic func removeFromSuperview()
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)removeScheduledUpdatesTimer	swift.method	removeScheduledUpdatesTimer()	AUGenericViewInternal.removeScheduledUpdatesTimer()	@MainActor @objc @preconcurrency func removeScheduledUpdatesTimer()
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(im)traitCollectionDidChange:	swift.method	traitCollectionDidChange(_:)	AUGenericViewInternal.traitCollectionDidChange(_:)	@MainActor @preconcurrency override dynamic func traitCollectionDidChange(_ previousTraitCollection: UITraitCollection?)
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(py)auAudioUnit	swift.property	auAudioUnit	AUGenericViewInternal.auAudioUnit	@MainActor @objc @preconcurrency var auAudioUnit: AUAudioUnit? { get set }
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(py)owningController	swift.property	owningController	AUGenericViewInternal.owningController	@MainActor @objc @preconcurrency var owningController: UIViewController?
c:@M@CoreAudioKit@objc(cs)AUGenericViewInternal(py)paramObserverToken	swift.property	paramObserverToken	AUGenericViewInternal.paramObserverToken	@MainActor @objc @preconcurrency var paramObserverToken: AUParameterObserverToken?
c:objc(cs)AUAudioUnit(im)requestViewControllerWithCompletionHandler:	swift.method	requestViewController(completionHandler:)	AUAudioUnit.requestViewController(completionHandler:)	func requestViewController(completionHandler: @escaping (UIViewController?) -> Void)
c:objc(cs)AUAudioUnit(im)selectViewConfiguration:	swift.method	select(_:)	AUAudioUnit.select(_:)	func select(_ viewConfiguration: AUAudioUnitViewConfiguration)
c:objc(cs)AUAudioUnit(im)supportedViewConfigurations:	swift.method	supportedViewConfigurations(_:)	AUAudioUnit.supportedViewConfigurations(_:)	func supportedViewConfigurations(_ availableViewConfigurations: [AUAudioUnitViewConfiguration]) -> IndexSet
c:objc(cs)AUAudioUnitViewConfiguration	swift.class	AUAudioUnitViewConfiguration	AUAudioUnitViewConfiguration	class AUAudioUnitViewConfiguration
c:objc(cs)AUAudioUnitViewConfiguration(im)initWithWidth:height:hostHasController:	swift.init	init(width:height:hostHasController:)	AUAudioUnitViewConfiguration.init(width:height:hostHasController:)	init(width: CGFloat, height: CGFloat, hostHasController: Bool)
c:objc(cs)AUAudioUnitViewConfiguration(py)height	swift.property	height	AUAudioUnitViewConfiguration.height	var height: CGFloat { get }
c:objc(cs)AUAudioUnitViewConfiguration(py)hostHasController	swift.property	hostHasController	AUAudioUnitViewConfiguration.hostHasController	var hostHasController: Bool { get }
