precise	kind	title	path	declaration
c:@ARBlendShapeLocationBrowDownLeft	swift.type.property	browDownLeft	ARFaceAnchor.BlendShapeLocation.browDownLeft	static let browDownLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationBrowDownRight	swift.type.property	browDownRight	ARFaceAnchor.BlendShapeLocation.browDownRight	static let browDownRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationBrowInnerUp	swift.type.property	browInnerUp	ARFaceAnchor.BlendShapeLocation.browInnerUp	static let browInnerUp: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationBrowOuterUpLeft	swift.type.property	browOuterUpLeft	ARFaceAnchor.BlendShapeLocation.browOuterUpLeft	static let browOuterUpLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationBrowOuterUpRight	swift.type.property	browOuterUpRight	ARFaceAnchor.BlendShapeLocation.browOuterUpRight	static let browOuterUpRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationCheekPuff	swift.type.property	cheekPuff	ARFaceAnchor.BlendShapeLocation.cheekPuff	static let cheekPuff: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationCheekSquintLeft	swift.type.property	cheekSquintLeft	ARFaceAnchor.BlendShapeLocation.cheekSquintLeft	static let cheekSquintLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationCheekSquintRight	swift.type.property	cheekSquintRight	ARFaceAnchor.BlendShapeLocation.cheekSquintRight	static let cheekSquintRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeBlinkLeft	swift.type.property	eyeBlinkLeft	ARFaceAnchor.BlendShapeLocation.eyeBlinkLeft	static let eyeBlinkLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeBlinkRight	swift.type.property	eyeBlinkRight	ARFaceAnchor.BlendShapeLocation.eyeBlinkRight	static let eyeBlinkRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookDownLeft	swift.type.property	eyeLookDownLeft	ARFaceAnchor.BlendShapeLocation.eyeLookDownLeft	static let eyeLookDownLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookDownRight	swift.type.property	eyeLookDownRight	ARFaceAnchor.BlendShapeLocation.eyeLookDownRight	static let eyeLookDownRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookInLeft	swift.type.property	eyeLookInLeft	ARFaceAnchor.BlendShapeLocation.eyeLookInLeft	static let eyeLookInLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookInRight	swift.type.property	eyeLookInRight	ARFaceAnchor.BlendShapeLocation.eyeLookInRight	static let eyeLookInRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookOutLeft	swift.type.property	eyeLookOutLeft	ARFaceAnchor.BlendShapeLocation.eyeLookOutLeft	static let eyeLookOutLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookOutRight	swift.type.property	eyeLookOutRight	ARFaceAnchor.BlendShapeLocation.eyeLookOutRight	static let eyeLookOutRight: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookUpLeft	swift.type.property	eyeLookUpLeft	ARFaceAnchor.BlendShapeLocation.eyeLookUpLeft	static let eyeLookUpLeft: ARFaceAnchor.BlendShapeLocation
c:@ARBlendShapeLocationEyeLookUpRight	swift.type.property	eyeLookUpRight	ARFaceAnchor.BlendShapeLocation.eyeLookUpRight	static let eyeLookUpRight: ARFaceAnchor.BlendShapeLocation
