precise	status	evidence	notes
s:10AppIntents24PersistentlyIdentifiablePAAE20persistentIdentifierSSvpZ::SYNTHESIZED::s:18VisualIntelligence25SemanticContentDescriptorV	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorIdentityTests.swift#testSynthesizedPersistentIdentifierStability	Linux-host token is type-level and independent of labels; Darwin string unobserved
s:10AppIntents28InstanceDisplayRepresentablePAAE23localizedStringResource10Foundation09LocalizedgH0Vvp::SYNTHESIZED::s:18VisualIntelligence25SemanticContentDescriptorV	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorDisplayTests.swift#testLocalizedStringResource	Linux maps display title onto a Foundation-missing LocalizedStringResource stand-in
s:18VisualIntelligence25SemanticContentDescriptorV	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorTests.swift#testSemanticContentDescriptorValueType	-
s:18VisualIntelligence25SemanticContentDescriptorV11descriptionSSvp	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorTests.swift#testDescriptionFormat	Linux-host CustomStringConvertible from labels; Darwin format unobserved
s:18VisualIntelligence25SemanticContentDescriptorV11pixelBuffer9CoreVideo015CVReadOnlyPixelG0CSgvp	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorPixelBufferTests.swift#testPixelBufferFailClosed	Always nil; no Visual Intelligence camera session on Linux
s:18VisualIntelligence25SemanticContentDescriptorV13Specificationa	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorResolverTests.swift#testSpecificationTypeAlias	Concrete unavailable resolver; Swift rejects opaque some in a typealias
s:18VisualIntelligence25SemanticContentDescriptorV13UnwrappedTypea	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorResolverTests.swift#testUnwrappedTypeAlias	-
s:18VisualIntelligence25SemanticContentDescriptorV20persistentIdentifierSSvpZ	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorIdentityTests.swift#testPersistentIdentifier	Linux-host token; Darwin string unobserved
s:18VisualIntelligence25SemanticContentDescriptorV21displayRepresentation10AppIntents07DisplayG0Vvp	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorDisplayTests.swift#testDisplayRepresentationFromLabels	Linux title from labels; Darwin image/subtitle unobserved
s:18VisualIntelligence25SemanticContentDescriptorV25typeDisplayRepresentation10AppIntents04TypegH0VvpZ	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorDisplayTests.swift#testTypeDisplayRepresentation	Linux-host type name; Darwin localization unobserved
s:18VisualIntelligence25SemanticContentDescriptorV28defaultResolverSpecificationQrvpZ	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorResolverTests.swift#testDefaultResolverSpecification	Fail-closed unavailable resolver; no App Intents runtime
s:18VisualIntelligence25SemanticContentDescriptorV6labelsSaySSGvp	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorTests.swift#testLabelsStored	-
s:18VisualIntelligence25SemanticContentDescriptorV9ValueTypea	implemented	test:full/visualintelligence/tests/agent/SemanticContentDescriptorResolverTests.swift#testValueTypeAlias	-
