precise	kind	title	path	declaration
s:11Assignables10AssignableP	swift.protocol	Assignable	Assignable	protocol Assignable
s:11Assignables10AssignableP24makeAssignedWorkDocument2idAA0deF0VSS_tKF	swift.method	makeAssignedWorkDocument(id:)	Assignable.makeAssignedWorkDocument(id:)	func makeAssignedWorkDocument(id: String) throws -> AssignedWorkDocument
s:11Assignables10AssignableP24makeAssignedWorkDocumentAA0deF0VyKF	swift.method	makeAssignedWorkDocument()	Assignable.makeAssignedWorkDocument()	func makeAssignedWorkDocument() throws -> AssignedWorkDocument
s:11Assignables10AssignableP6assign2toAA20AssignedWorkDocumentVAA15AnyUserIdentityV_tKF	swift.method	assign(to:)	Assignable.assign(to:)	func assign(to userIdentity: AnyUserIdentity) throws -> AssignedWorkDocument
s:11Assignables10AssignableP6assign2toAA20AssignedWorkDocumentVqd___tKAA12UserIdentityRd__lF	swift.method	assign(to:)	Assignable.assign(to:)	func assign(to userIdentity: some UserIdentity) throws -> AssignedWorkDocument
s:11Assignables10AssignablePAAE6assign2toAA20AssignedWorkDocumentVqd___tKAA12UserIdentityRd__lF	swift.method	assign(to:)	Assignable.assign(to:)	func assign(to userIdentity: some UserIdentity) throws -> AssignedWorkDocument
s:11Assignables12UserIdentityP	swift.protocol	UserIdentity	UserIdentity	protocol UserIdentity : Decodable, Encodable, Hashable, Sendable
s:11Assignables12UserIdentityP010eraseToAnybC0AA0fbC0VyF	swift.method	eraseToAnyUserIdentity()	UserIdentity.eraseToAnyUserIdentity()	func eraseToAnyUserIdentity() -> AnyUserIdentity
s:11Assignables12UserIdentityP20stringRepresentationSSvp	swift.property	stringRepresentation	UserIdentity.stringRepresentation	var stringRepresentation: String { get }
s:11Assignables12UserIdentityP6typeIDSSvp	swift.property	typeID	UserIdentity.typeID	var typeID: String { get }
s:11Assignables12UserIdentityPAAE010eraseToAnybC0AA0fbC0VyF	swift.method	eraseToAnyUserIdentity()	UserIdentity.eraseToAnyUserIdentity()	func eraseToAnyUserIdentity() -> AnyUserIdentity
s:11Assignables12UserIdentityPAAE010eraseToAnybC0AA0fbC0VyF::SYNTHESIZED::s:11Assignables15AnyUserIdentityV	swift.method	eraseToAnyUserIdentity()	AnyUserIdentity.eraseToAnyUserIdentity()	func eraseToAnyUserIdentity() -> AnyUserIdentity
s:11Assignables12UserIdentityPAAE010eraseToAnybC0AA0fbC0VyF::SYNTHESIZED::s:11Assignables18StringUserIdentityV	swift.method	eraseToAnyUserIdentity()	StringUserIdentity.eraseToAnyUserIdentity()	func eraseToAnyUserIdentity() -> AnyUserIdentity
s:11Assignables12UserIdentityPAAE010eraseToAnybC0AA0fbC0VyF::SYNTHESIZED::s:11Assignables21AnonymousUserIdentityV	swift.method	eraseToAnyUserIdentity()	AnonymousUserIdentity.eraseToAnyUserIdentity()	func eraseToAnyUserIdentity() -> AnyUserIdentity
s:11Assignables12UserIdentityPAAE2Asa	swift.typealias	UserIdentity.As	UserIdentity.As	typealias As = UserIdentityFactory
s:11Assignables12UserIdentityPAAE2Asa::SYNTHESIZED::s:11Assignables15AnyUserIdentityV	swift.typealias	AnyUserIdentity.As	AnyUserIdentity.As	typealias As = UserIdentityFactory
s:11Assignables12UserIdentityPAAE2Asa::SYNTHESIZED::s:11Assignables18StringUserIdentityV	swift.typealias	StringUserIdentity.As	StringUserIdentity.As	typealias As = UserIdentityFactory
s:11Assignables12UserIdentityPAAE2Asa::SYNTHESIZED::s:11Assignables21AnonymousUserIdentityV	swift.typealias	AnonymousUserIdentity.As	AnonymousUserIdentity.As	typealias As = UserIdentityFactory
s:11Assignables12UserIdentityPAAE5scopeyqd__qd__yKXEKlF	swift.method	scope(_:)	UserIdentity.scope(_:)	@discardableResult func scope<R>(_ access: () throws -> R) rethrows -> R
s:11Assignables12UserIdentityPAAE5scopeyqd__qd__yKXEKlF::SYNTHESIZED::s:11Assignables15AnyUserIdentityV	swift.method	scope(_:)	AnyUserIdentity.scope(_:)	@discardableResult func scope<R>(_ access: () throws -> R) rethrows -> R
