precise	kind	title	path	declaration
::SYNTHESIZED::c:@T@MPSPackedFloat3	swift.property	__Anonymous_field0	MPSPackedFloat3.__Anonymous_field0	var __Anonymous_field0: _MPSPackedFloat3.__Unnamed_union___Anonymous_field0.__Unnamed_struct___Anonymous_field0 { get set }
c:@E@MPSAccelerationStructureStatus	swift.enum	MPSAccelerationStructureStatus	MPSAccelerationStructureStatus	enum MPSAccelerationStructureStatus
c:@E@MPSAccelerationStructureStatus@MPSAccelerationStructureStatusBuilt	swift.enum.case	MPSAccelerationStructureStatus.built	MPSAccelerationStructureStatus.built	case built
c:@E@MPSAccelerationStructureStatus@MPSAccelerationStructureStatusUnbuilt	swift.enum.case	MPSAccelerationStructureStatus.unbuilt	MPSAccelerationStructureStatus.unbuilt	case unbuilt
c:@E@MPSAccelerationStructureUsage	swift.struct	MPSAccelerationStructureUsage	MPSAccelerationStructureUsage	struct MPSAccelerationStructureUsage
c:@E@MPSAccelerationStructureUsage@MPSAccelerationStructureUsageFrequentRebuild	swift.type.property	frequentRebuild	MPSAccelerationStructureUsage.frequentRebuild	static var frequentRebuild: MPSAccelerationStructureUsage { get }
c:@E@MPSAccelerationStructureUsage@MPSAccelerationStructureUsagePreferCPUBuild	swift.type.property	preferCPUBuild	MPSAccelerationStructureUsage.preferCPUBuild	static var preferCPUBuild: MPSAccelerationStructureUsage { get }
c:@E@MPSAccelerationStructureUsage@MPSAccelerationStructureUsagePreferGPUBuild	swift.type.property	preferGPUBuild	MPSAccelerationStructureUsage.preferGPUBuild	static var preferGPUBuild: MPSAccelerationStructureUsage { get }
c:@E@MPSAccelerationStructureUsage@MPSAccelerationStructureUsageRefit	swift.type.property	refit	MPSAccelerationStructureUsage.refit	static var refit: MPSAccelerationStructureUsage { get }
c:@E@MPSAliasingStrategy	swift.struct	MPSAliasingStrategy	MPSAliasingStrategy	struct MPSAliasingStrategy
c:@E@MPSAliasingStrategy@MPSAliasingStrategyAliasingReserved	swift.type.property	aliasingReserved	MPSAliasingStrategy.aliasingReserved	static var aliasingReserved: MPSAliasingStrategy { get }
c:@E@MPSAliasingStrategy@MPSAliasingStrategyDefault	swift.type.property	default	MPSAliasingStrategy.default	static var `default`: MPSAliasingStrategy { get }
c:@E@MPSAliasingStrategy@MPSAliasingStrategyPreferNonTemporaryMemory	swift.type.property	preferNonTemporaryMemory	MPSAliasingStrategy.preferNonTemporaryMemory	static var preferNonTemporaryMemory: MPSAliasingStrategy { get }
c:@E@MPSAliasingStrategy@MPSAliasingStrategyPreferTemporaryMemory	swift.type.property	preferTemporaryMemory	MPSAliasingStrategy.preferTemporaryMemory	static var preferTemporaryMemory: MPSAliasingStrategy { get }
c:@E@MPSAliasingStrategy@MPSAliasingStrategyShallAlias	swift.type.property	shallAlias	MPSAliasingStrategy.shallAlias	static var shallAlias: MPSAliasingStrategy { get }
c:@E@MPSAliasingStrategy@MPSAliasingStrategyShallNotAlias	swift.type.property	shallNotAlias	MPSAliasingStrategy.shallNotAlias	static var shallNotAlias: MPSAliasingStrategy { get }
c:@E@MPSAlphaType	swift.enum	MPSAlphaType	MPSAlphaType	enum MPSAlphaType
c:@E@MPSAlphaType@MPSAlphaTypeAlphaIsOne	swift.enum.case	MPSAlphaType.alphaIsOne	MPSAlphaType.alphaIsOne	case alphaIsOne
c:@E@MPSAlphaType@MPSAlphaTypeNonPremultiplied	swift.enum.case	MPSAlphaType.nonPremultiplied	MPSAlphaType.nonPremultiplied	case nonPremultiplied
