precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)SFContentBlockerManager(cm)getStateOfContentBlockerWithIdentifier:completionHandler:	40af56f873e8b72ba8afe271972065106260e09d63f270841e11f16e1a67b7e7	reference/symbol-graphs/SafariServices.symbols.json	0	1	1	swift.type.method	getStateOfContentBlocker(withIdentifier:completionHandler:)	SFContentBlockerManager.getStateOfContentBlocker(withIdentifier:completionHandler:)	class func getStateOfContentBlocker(withIdentifier identifier: String, completionHandler: @escaping (SFContentBlockerState?, (any Error)?) -> Void)
c:objc(cs)SFContentBlockerManager(cm)getStateOfContentBlockerWithIdentifier:completionHandler:	526483f1f438fefdc946195e154a6734fb606121aaa3edea1c958c2069c0de96	reference/symbol-graphs/SafariServices.symbols.json	0	1	0	swift.type.method	stateOfContentBlocker(withIdentifier:)	SFContentBlockerManager.stateOfContentBlocker(withIdentifier:)	class func stateOfContentBlocker(withIdentifier identifier: String) async throws -> SFContentBlockerState
c:objc(cs)SFContentBlockerManager(cm)reloadContentBlockerWithIdentifier:completionHandler:	64840b2df46a98f79beefdbc3dfa765327f6b564fc1dd87a5951b2edc2bb656c	reference/symbol-graphs/SafariServices.symbols.json	0	1	1	swift.type.method	reloadContentBlocker(withIdentifier:)	SFContentBlockerManager.reloadContentBlocker(withIdentifier:)	class func reloadContentBlocker(withIdentifier identifier: String) async throws
c:objc(cs)SFContentBlockerManager(cm)reloadContentBlockerWithIdentifier:completionHandler:	a2a79547083a975ff7d77abbd7636d77fe9332a8386139e17df29df31e85d799	reference/symbol-graphs/SafariServices.symbols.json	0	1	0	swift.type.method	reloadContentBlocker(withIdentifier:completionHandler:)	SFContentBlockerManager.reloadContentBlocker(withIdentifier:completionHandler:)	class func reloadContentBlocker(withIdentifier identifier: String, completionHandler: (((any Error)?) -> Void)? = nil)
c:objc(cs)SFSafariSettings(cm)openExportBrowsingDataSettingsWithCompletionHandler:	b72fa75652de2f01817a72c88116b4ab83adebab42bf263f5cafd95c5c477384	reference/symbol-graphs/SafariServices.symbols.json	0	1	1	swift.type.method	openExportBrowsingDataSettings(completionHandler:)	SFSafariSettings.openExportBrowsingDataSettings(completionHandler:)	class func openExportBrowsingDataSettings(completionHandler: (@MainActor ((any Error)?) -> Void)? = nil)
c:objc(cs)SFSafariSettings(cm)openExportBrowsingDataSettingsWithCompletionHandler:	eb53f8d190aa656f728208ae6674734d80a191962b792e7bdb452e52de6e27b4	reference/symbol-graphs/SafariServices.symbols.json	0	1	0	swift.type.method	openExportBrowsingDataSettings()	SFSafariSettings.openExportBrowsingDataSettings()	class func openExportBrowsingDataSettings() async throws
c:objc(cs)SFSafariViewControllerDataStore(im)clearWebsiteDataWithCompletionHandler:	18d24792a67ddc5a1898b03a6244e13fbdce430e2a3492612fe53f053e987ee5	reference/symbol-graphs/SafariServices.symbols.json	0	1	1	swift.method	clearWebsiteData(completionHandler:)	SFSafariViewController.DataStore.clearWebsiteData(completionHandler:)	func clearWebsiteData(completionHandler completion: (() -> Void)? = nil)
c:objc(cs)SFSafariViewControllerDataStore(im)clearWebsiteDataWithCompletionHandler:	edc2f2d38907589292cdce14bf741b95fa534afdf83fa7bedd90fe2da6663583	reference/symbol-graphs/SafariServices.symbols.json	0	1	0	swift.method	clearWebsiteData()	SFSafariViewController.DataStore.clearWebsiteData()	func clearWebsiteData() async
c:objc(pl)SFAddToHomeScreenActivityItem(im)getHomeScreenWebAppInfoWithCompletionHandler:	fabe6dab42ee95cdfc4aeb90fc1082a0f5e970ea11f8add44b50aa21341659bd	reference/symbol-graphs/SafariServices.symbols.json	0	1	1	swift.method	getHomeScreenWebAppInfo(completionHandler:)	SFAddToHomeScreenActivityItem.getHomeScreenWebAppInfo(completionHandler:)	optional func getHomeScreenWebAppInfo(completionHandler: @escaping (SFAddToHomeScreenInfo?) -> Void)
c:objc(pl)SFAddToHomeScreenActivityItem(im)getHomeScreenWebAppInfoWithCompletionHandler:	c5915eee9e152327b5e300e87ee5f8e2cc839e9c64140ad1db1cb3d1cb2dbfb9	reference/symbol-graphs/SafariServices.symbols.json	0	1	0	swift.method	homeScreenWebAppInfo()	SFAddToHomeScreenActivityItem.homeScreenWebAppInfo()	optional func homeScreenWebAppInfo() async -> SFAddToHomeScreenInfo?
