precise	status	evidence	notes
c:@E@PHASEAssetError	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorAlreadyExists	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorBadParameters	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorFailedToLoad	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorGeneralError	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorInvalidEngineInstance	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetError@PHASEAssetErrorMemoryAllocation	implemented	test:full/phase/tests/agent/PHASEAssetErrorTests.swift#testPHASEAssetErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEAssetType	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testAssetTypeRawValues	table-driven enum raw values
c:@E@PHASEAssetType@PHASEAssetTypeResident	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testAssetTypeRawValues	table-driven enum raw values
c:@E@PHASEAssetType@PHASEAssetTypeStreamed	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testAssetTypeRawValues	table-driven enum raw values
c:@E@PHASEAutomaticHeadTrackingFlags	implemented	test:full/phase/tests/agent/PHASEOptionSetTests.swift#testAutomaticHeadTrackingFlagValues	option-set / category values
c:@E@PHASEAutomaticHeadTrackingFlags@PHASEAutomaticHeadTrackingFlagOrientation	implemented	test:full/phase/tests/agent/PHASEOptionSetTests.swift#testAutomaticHeadTrackingFlagValues	option-set / category values
c:@E@PHASEAutomaticHeadTrackingFlags@PHASEAutomaticHeadTrackingFlagPosition	implemented	test:full/phase/tests/agent/PHASEOptionSetTests.swift#testAutomaticHeadTrackingFlagValues	option-set / category values
c:@E@PHASECalibrationMode	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCalibrationModeRawValues	table-driven enum raw values
c:@E@PHASECalibrationMode@PHASECalibrationModeAbsoluteSpl	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCalibrationModeRawValues	table-driven enum raw values
c:@E@PHASECalibrationMode@PHASECalibrationModeNone	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCalibrationModeRawValues	table-driven enum raw values
c:@E@PHASECalibrationMode@PHASECalibrationModeRelativeSpl	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCalibrationModeRawValues	table-driven enum raw values
c:@E@PHASECullOption	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECullOption@PHASECullOptionDoNotCull	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECullOption@PHASECullOptionSleepWakeAtRandomOffset	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECullOption@PHASECullOptionSleepWakeAtRealtimeOffset	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECullOption@PHASECullOptionSleepWakeAtZero	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECullOption@PHASECullOptionTerminate	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCullOptionRawValues	table-driven enum raw values
c:@E@PHASECurveType	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeCubed	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeHoldStartValue	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeInverseCubed	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeInverseSigmoid	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeInverseSine	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeInverseSquared	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeJumpToEndValue	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeLinear	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeSigmoid	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeSine	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASECurveType@PHASECurveTypeSquared	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testCurveTypeRawValues	table-driven enum raw values
c:@E@PHASEError	implemented	test:full/phase/tests/agent/PHASEErrorTests.swift#testPHASEErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEError@PHASEErrorInitializeFailed	implemented	test:full/phase/tests/agent/PHASEErrorTests.swift#testPHASEErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEError@PHASEErrorInvalidObject	implemented	test:full/phase/tests/agent/PHASEErrorTests.swift#testPHASEErrorCodeRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetBrick	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetCardboard	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetConcrete	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetDrywall	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetGlass	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMaterialPreset@PHASEMaterialPresetWood	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMaterialPresetRawValues	table-driven enum raw values
c:@E@PHASEMediumPreset	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMediumPresetRawValues	table-driven enum raw values
c:@E@PHASEMediumPreset@PHASEMediumPresetAir	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testMediumPresetRawValues	table-driven enum raw values
c:@E@PHASENormalizationMode	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testNormalizationModeRawValues	table-driven enum raw values
c:@E@PHASENormalizationMode@PHASENormalizationModeDynamic	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testNormalizationModeRawValues	table-driven enum raw values
c:@E@PHASENormalizationMode@PHASENormalizationModeNone	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testNormalizationModeRawValues	table-driven enum raw values
c:@E@PHASEPlaybackMode	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testPlaybackModeRawValues	table-driven enum raw values
c:@E@PHASEPlaybackMode@PHASEPlaybackModeLooping	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testPlaybackModeRawValues	table-driven enum raw values
c:@E@PHASEPlaybackMode@PHASEPlaybackModeOneShot	implemented	test:full/phase/tests/agent/PHASEEnumTests.swift#testPlaybackModeRawValues	table-driven enum raw values
c:@E@PHASEPushStreamBufferOptions	implemented	test:full/phase/tests/agent/PHASEOptionSetTests.swift#testPushStreamBufferOptionValues	option-set / category values
