precise	status	evidence	notes
c:@E@LPErrorCode	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Bridged Code enum; macios Unknown=1 then sequential.
c:@E@LPErrorCode@LPErrorMetadataFetchCancelled	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Case metadataFetchCancelled; raw value 3.
c:@E@LPErrorCode@LPErrorMetadataFetchFailed	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Case metadataFetchFailed; raw value 2.
c:@E@LPErrorCode@LPErrorMetadataFetchNotAllowed	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Case metadataFetchNotAllowed; raw value 5.
c:@E@LPErrorCode@LPErrorMetadataFetchTimedOut	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Case metadataFetchTimedOut; raw value 4.
c:@E@LPErrorCode@LPErrorUnknown	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorCodes	Case unknown; raw value 1.
c:@LPErrorDomain	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPErrorDomain	String LPErrorDomain from macios ErrorDomain annotation.
c:objc(cs)LPLinkMetadata	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPLinkMetadataStoresFields	Open NSObject; stores title/url fields; no Apple fetch.
c:objc(cs)LPLinkMetadata(py)URL	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPLinkMetadataStoresFields	Optional URL get/set.
c:objc(cs)LPLinkMetadata(py)iconProvider	deferred		NSItemProvider is Foundation-owned and missing from isolated Linux Foundation; a public lookalike is forbidden.
c:objc(cs)LPLinkMetadata(py)imageProvider	deferred		NSItemProvider is Foundation-owned and missing from isolated Linux Foundation; a public lookalike is forbidden.
c:objc(cs)LPLinkMetadata(py)originalURL	implemented	test:full/linkpresentation/tests/agent/LinkPresentationTests.swift#testLPLinkMetadataStoresFields	Optional originalURL get/set.
