precise	kind	title	path	declaration
c:@E@MCEncryptionPreference	swift.enum	MCEncryptionPreference	MCEncryptionPreference	enum MCEncryptionPreference
c:@E@MCEncryptionPreference@MCEncryptionNone	swift.enum.case	MCEncryptionPreference.none	MCEncryptionPreference.none	case none
c:@E@MCEncryptionPreference@MCEncryptionOptional	swift.enum.case	MCEncryptionPreference.optional	MCEncryptionPreference.optional	case optional
c:@E@MCEncryptionPreference@MCEncryptionRequired	swift.enum.case	MCEncryptionPreference.required	MCEncryptionPreference.required	case required
c:@E@MCErrorCode	swift.enum	MCError.Code	MCError.Code	enum Code
c:@E@MCErrorCode@MCErrorCancelled	swift.enum.case	MCError.Code.cancelled	MCError.Code.cancelled	case cancelled
c:@E@MCErrorCode@MCErrorInvalidParameter	swift.enum.case	MCError.Code.invalidParameter	MCError.Code.invalidParameter	case invalidParameter
c:@E@MCErrorCode@MCErrorNotConnected	swift.enum.case	MCError.Code.notConnected	MCError.Code.notConnected	case notConnected
c:@E@MCErrorCode@MCErrorTimedOut	swift.enum.case	MCError.Code.timedOut	MCError.Code.timedOut	case timedOut
c:@E@MCErrorCode@MCErrorUnavailable	swift.enum.case	MCError.Code.unavailable	MCError.Code.unavailable	case unavailable
c:@E@MCErrorCode@MCErrorUnknown	swift.enum.case	MCError.Code.unknown	MCError.Code.unknown	case unknown
c:@E@MCErrorCode@MCErrorUnsupported	swift.enum.case	MCError.Code.unsupported	MCError.Code.unsupported	case unsupported
c:@E@MCSessionSendDataMode	swift.enum	MCSessionSendDataMode	MCSessionSendDataMode	enum MCSessionSendDataMode
c:@E@MCSessionSendDataMode@MCSessionSendDataReliable	swift.enum.case	MCSessionSendDataMode.reliable	MCSessionSendDataMode.reliable	case reliable
c:@E@MCSessionSendDataMode@MCSessionSendDataUnreliable	swift.enum.case	MCSessionSendDataMode.unreliable	MCSessionSendDataMode.unreliable	case unreliable
c:@E@MCSessionState	swift.enum	MCSessionState	MCSessionState	enum MCSessionState
c:@E@MCSessionState@MCSessionStateConnected	swift.enum.case	MCSessionState.connected	MCSessionState.connected	case connected
c:@E@MCSessionState@MCSessionStateConnecting	swift.enum.case	MCSessionState.connecting	MCSessionState.connecting	case connecting
