precise	status	evidence	notes
c:@E@HMCameraAudioStreamSetting	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraAudioStreamSetting@HMCameraAudioStreamSettingBidirectionalAudioAllowed	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraAudioStreamSetting@HMCameraAudioStreamSettingIncomingAudioAllowed	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraAudioStreamSetting@HMCameraAudioStreamSettingMuted	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraStreamState	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraStreamState@HMCameraStreamStateNotStreaming	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraStreamState@HMCameraStreamStateStarting	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraStreamState@HMCameraStreamStateStopping	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCameraStreamState@HMCameraStreamStateStreaming	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCharacteristicValueActivationState	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCharacteristicValueActivationState@HMCharacteristicValueActivationStateActive	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCharacteristicValueActivationState@HMCharacteristicValueActivationStateInactive	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
c:@E@HMCharacteristicValueAirParticulateSize	implemented	test:full/homekit/tests/agent/HomeKitEnumTests.swift#testEnumRawValues	Table-driven Native raw-value assertion.
