precise	kind	title	path	declaration
c:@E@RPCameraPosition	swift.enum	RPCameraPosition	RPCameraPosition	enum RPCameraPosition
c:@E@RPCameraPosition@RPCameraPositionBack	swift.enum.case	RPCameraPosition.back	RPCameraPosition.back	case back
c:@E@RPCameraPosition@RPCameraPositionFront	swift.enum.case	RPCameraPosition.front	RPCameraPosition.front	case front
c:@E@RPRecordingErrorCode	swift.enum	RPRecordingErrorCode	RPRecordingErrorCode	enum RPRecordingErrorCode
c:@E@RPRecordingErrorCode@RPRecordingErrorActivePhoneCall	swift.enum.case	RPRecordingErrorCode.activePhoneCall	RPRecordingErrorCode.activePhoneCall	case activePhoneCall
c:@E@RPRecordingErrorCode@RPRecordingErrorAttemptToStartInRecordingState	swift.enum.case	RPRecordingErrorCode.attemptToStartInRecordingState	RPRecordingErrorCode.attemptToStartInRecordingState	case attemptToStartInRecordingState
c:@E@RPRecordingErrorCode@RPRecordingErrorAttemptToStopNonRecording	swift.enum.case	RPRecordingErrorCode.attemptToStopNonRecording	RPRecordingErrorCode.attemptToStopNonRecording	case attemptToStopNonRecording
c:@E@RPRecordingErrorCode@RPRecordingErrorBroadcastInvalidSession	swift.enum.case	RPRecordingErrorCode.broadcastInvalidSession	RPRecordingErrorCode.broadcastInvalidSession	case broadcastInvalidSession
c:@E@RPRecordingErrorCode@RPRecordingErrorBroadcastSetupFailed	swift.enum.case	RPRecordingErrorCode.broadcastSetupFailed	RPRecordingErrorCode.broadcastSetupFailed	case broadcastSetupFailed
c:@E@RPRecordingErrorCode@RPRecordingErrorCarPlay	swift.enum.case	RPRecordingErrorCode.carPlay	RPRecordingErrorCode.carPlay	case carPlay
c:@E@RPRecordingErrorCode@RPRecordingErrorCodeSuccessful	swift.enum.case	RPRecordingErrorCode.codeSuccessful	RPRecordingErrorCode.codeSuccessful	case codeSuccessful
c:@E@RPRecordingErrorCode@RPRecordingErrorContentResize	swift.enum.case	RPRecordingErrorCode.contentResize	RPRecordingErrorCode.contentResize	case contentResize
c:@E@RPRecordingErrorCode@RPRecordingErrorDisabled	swift.enum.case	RPRecordingErrorCode.disabled	RPRecordingErrorCode.disabled	case disabled
c:@E@RPRecordingErrorCode@RPRecordingErrorEntitlements	swift.enum.case	RPRecordingErrorCode.entitlements	RPRecordingErrorCode.entitlements	case entitlements
c:@E@RPRecordingErrorCode@RPRecordingErrorExportClipToURLInProgress	swift.enum.case	RPRecordingErrorCode.exportClipToURLInProgress	RPRecordingErrorCode.exportClipToURLInProgress	case exportClipToURLInProgress
c:@E@RPRecordingErrorCode@RPRecordingErrorFailed	swift.enum.case	RPRecordingErrorCode.failed	RPRecordingErrorCode.failed	case failed
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedApplicationConnectionInterrupted	swift.enum.case	RPRecordingErrorCode.failedApplicationConnectionInterrupted	RPRecordingErrorCode.failedApplicationConnectionInterrupted	case failedApplicationConnectionInterrupted
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedApplicationConnectionInvalid	swift.enum.case	RPRecordingErrorCode.failedApplicationConnectionInvalid	RPRecordingErrorCode.failedApplicationConnectionInvalid	case failedApplicationConnectionInvalid
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedAssetWriterExportCanceled	swift.enum.case	RPRecordingErrorCode.failedAssetWriterExportCanceled	RPRecordingErrorCode.failedAssetWriterExportCanceled	case failedAssetWriterExportCanceled
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedAssetWriterExportFailed	swift.enum.case	RPRecordingErrorCode.failedAssetWriterExportFailed	RPRecordingErrorCode.failedAssetWriterExportFailed	case failedAssetWriterExportFailed
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedAssetWriterFailedToSave	swift.enum.case	RPRecordingErrorCode.failedAssetWriterFailedToSave	RPRecordingErrorCode.failedAssetWriterFailedToSave	case failedAssetWriterFailedToSave
c:@E@RPRecordingErrorCode@RPRecordingErrorFailedAssetWriterInWrongState	swift.enum.case	RPRecordingErrorCode.failedAssetWriterInWrongState	RPRecordingErrorCode.failedAssetWriterInWrongState	case failedAssetWriterInWrongState
