precise	kind	title	path	declaration
c:@M@ManagedSettingsUI@objc(cs)ShieldConfigurationDataSource	swift.class	ShieldConfigurationDataSource	ShieldConfigurationDataSource	@objc class ShieldConfigurationDataSource
c:@M@ManagedSettingsUI@objc(cs)ShieldConfigurationDataSource(im)init	swift.init	init()	ShieldConfigurationDataSource.init()	override dynamic init()
s:17ManagedSettingsUI19ShieldConfigurationV	swift.struct	ShieldConfiguration	ShieldConfiguration	struct ShieldConfiguration
s:17ManagedSettingsUI19ShieldConfigurationV15backgroundColorSo7UIColorCSgvp	swift.property	backgroundColor	ShieldConfiguration.backgroundColor	let backgroundColor: UIColor?
s:17ManagedSettingsUI19ShieldConfigurationV18primaryButtonLabelAC0H0VSgvp	swift.property	primaryButtonLabel	ShieldConfiguration.primaryButtonLabel	let primaryButtonLabel: ShieldConfiguration.Label?
s:17ManagedSettingsUI19ShieldConfigurationV19backgroundBlurStyle0F5Color4icon5title8subtitle18primaryButtonLabel0mn10BackgroundI009secondarynO0ACSo012UIBlurEffectH0VSg_So7UIColorCSgSo7UIImageCSgAC0O0VSgA2wqWtcfc	swift.init	init(backgroundBlurStyle:backgroundColor:icon:title:subtitle:primaryButtonLabel:primaryButtonBackgroundColor:secondaryButtonLabel:)	ShieldConfiguration.init(backgroundBlurStyle:backgroundColor:icon:title:subtitle:primaryButtonLabel:primaryButtonBackgroundColor:secondaryButtonLabel:)	init(backgroundBlurStyle: UIBlurEffect.Style? = nil, backgroundColor: UIColor? = nil, icon: UIImage? = nil, title: ShieldConfiguration.Label? = nil, subtitle: ShieldConfiguration.Label? = nil, primaryButtonLabel: ShieldConfiguration.Label? = nil, primaryButtonBackgroundColor: UIColor? = nil, secondaryButtonLabel: ShieldConfiguration.Label? = nil)
s:17ManagedSettingsUI19ShieldConfigurationV19backgroundBlurStyleSo012UIBlurEffectH0VSgvp	swift.property	backgroundBlurStyle	ShieldConfiguration.backgroundBlurStyle	let backgroundBlurStyle: UIBlurEffect.Style?
s:17ManagedSettingsUI19ShieldConfigurationV20secondaryButtonLabelAC0H0VSgvp	swift.property	secondaryButtonLabel	ShieldConfiguration.secondaryButtonLabel	let secondaryButtonLabel: ShieldConfiguration.Label?
s:17ManagedSettingsUI19ShieldConfigurationV28primaryButtonBackgroundColorSo7UIColorCSgvp	swift.property	primaryButtonBackgroundColor	ShieldConfiguration.primaryButtonBackgroundColor	let primaryButtonBackgroundColor: UIColor?
s:17ManagedSettingsUI19ShieldConfigurationV4iconSo7UIImageCSgvp	swift.property	icon	ShieldConfiguration.icon	let icon: UIImage?
s:17ManagedSettingsUI19ShieldConfigurationV5LabelV	swift.struct	ShieldConfiguration.Label	ShieldConfiguration.Label	struct Label
s:17ManagedSettingsUI19ShieldConfigurationV5LabelV4text5colorAESS_So7UIColorCtcfc	swift.init	init(text:color:)	ShieldConfiguration.Label.init(text:color:)	init(text: String, color: UIColor)
s:17ManagedSettingsUI19ShieldConfigurationV5LabelV4textSSvp	swift.property	text	ShieldConfiguration.Label.text	let text: String
s:17ManagedSettingsUI19ShieldConfigurationV5LabelV5colorSo7UIColorCvp	swift.property	color	ShieldConfiguration.Label.color	let color: UIColor
s:17ManagedSettingsUI19ShieldConfigurationV5titleAC5LabelVSgvp	swift.property	title	ShieldConfiguration.title	let title: ShieldConfiguration.Label?
s:17ManagedSettingsUI19ShieldConfigurationV8subtitleAC5LabelVSgvp	swift.property	subtitle	ShieldConfiguration.subtitle	let subtitle: ShieldConfiguration.Label?
s:17ManagedSettingsUI29ShieldConfigurationDataSourceC13configuration9shielding2inAA0dE0V0aB011ApplicationV_AI16ActivityCategoryVtF	swift.method	configuration(shielding:in:)	ShieldConfigurationDataSource.configuration(shielding:in:)	func configuration(shielding application: Application, in category: ActivityCategory) -> ShieldConfiguration
s:17ManagedSettingsUI29ShieldConfigurationDataSourceC13configuration9shielding2inAA0dE0V0aB09WebDomainV_AI16ActivityCategoryVtF	swift.method	configuration(shielding:in:)	ShieldConfigurationDataSource.configuration(shielding:in:)	func configuration(shielding webDomain: WebDomain, in category: ActivityCategory) -> ShieldConfiguration
s:17ManagedSettingsUI29ShieldConfigurationDataSourceC13configuration9shieldingAA0dE0V0aB011ApplicationV_tF	swift.method	configuration(shielding:)	ShieldConfigurationDataSource.configuration(shielding:)	func configuration(shielding application: Application) -> ShieldConfiguration
s:17ManagedSettingsUI29ShieldConfigurationDataSourceC13configuration9shieldingAA0dE0V0aB09WebDomainV_tF	swift.method	configuration(shielding:)	ShieldConfigurationDataSource.configuration(shielding:)	func configuration(shielding webDomain: WebDomain) -> ShieldConfiguration
