precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@WKAudiovisualMediaTypes	swift.struct	["WKAudiovisualMediaTypes"]	unmatched	none	0	0		[]
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeAll	swift.type.property	["WKAudiovisualMediaTypes","all"]	unmatched	none	0	0		[]
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeAudio	swift.type.property	["WKAudiovisualMediaTypes","audio"]	unmatched	none	0	0		[]
c:@E@WKAudiovisualMediaTypes@WKAudiovisualMediaTypeVideo	swift.type.property	["WKAudiovisualMediaTypes","video"]	unmatched	none	0	0		[]
c:@E@WKContentMode	swift.enum	["WKWebpagePreferences","ContentMode"]	unmatched	none	0	0		[]
c:@E@WKContentMode@WKContentModeDesktop	swift.enum.case	["WKWebpagePreferences","ContentMode","desktop"]	unmatched	none	0	0		[]
c:@E@WKContentMode@WKContentModeMobile	swift.enum.case	["WKWebpagePreferences","ContentMode","mobile"]	unmatched	none	0	0		[]
c:@E@WKContentMode@WKContentModeRecommended	swift.enum.case	["WKWebpagePreferences","ContentMode","recommended"]	unmatched	none	0	0		[]
c:@E@WKCookiePolicy	swift.enum	["WKHTTPCookieStore","CookiePolicy"]	unmatched	none	0	0		[]
c:@E@WKCookiePolicy@WKCookiePolicyAllow	swift.enum.case	["WKHTTPCookieStore","CookiePolicy","allow"]	unmatched	none	0	0		[]
c:@E@WKCookiePolicy@WKCookiePolicyDisallow	swift.enum.case	["WKHTTPCookieStore","CookiePolicy","disallow"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes	swift.struct	["WKDataDetectorTypes"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeAddress	swift.type.property	["WKDataDetectorTypes","address"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeAll	swift.type.property	["WKDataDetectorTypes","all"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeCalendarEvent	swift.type.property	["WKDataDetectorTypes","calendarEvent"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeFlightNumber	swift.type.property	["WKDataDetectorTypes","flightNumber"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeLink	swift.type.property	["WKDataDetectorTypes","link"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypeLookupSuggestion	swift.type.property	["WKDataDetectorTypes","lookupSuggestion"]	unmatched	none	0	0		[]
c:@E@WKDataDetectorTypes@WKDataDetectorTypePhoneNumber	swift.type.property	["WKDataDetectorTypes","phoneNumber"]	unmatched	none	0	0		[]
