precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithData:options:completionHandler:	6e92884b6c9cf3d2f805f7434dab24bbd6d351ec9bbcb8f55ee1da58fbda5576	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	1	swift.type.method	fromHTML(_:options:)	NSAttributedString.fromHTML(_:options:)	class func fromHTML(_ data: Data, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:]) async throws -> (NSAttributedString, [NSAttributedString.DocumentAttributeKey : Any])
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithData:options:completionHandler:	886de0eedc885410d3386ec6c373e1ed00962afcf40126693914426c11bb835c	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	0	swift.type.method	loadFromHTML(data:options:completionHandler:)	NSAttributedString.loadFromHTML(data:options:completionHandler:)	class func loadFromHTML(data: Data, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:], completionHandler: @escaping (NSAttributedString?, [NSAttributedString.DocumentAttributeKey : Any]?, (any Error)?) -> Void)
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithFileURL:options:completionHandler:	68ebcdfb43214cdaf2d3cec1a2440696dbf7e0b65bd34abb338af184b7307a52	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	1	swift.type.method	fromHTML(fileURL:options:)	NSAttributedString.fromHTML(fileURL:options:)	class func fromHTML(fileURL: URL, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:]) async throws -> (NSAttributedString, [NSAttributedString.DocumentAttributeKey : Any])
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithFileURL:options:completionHandler:	f00eace24079944b3c3d54bf5a794dd645abe6c8adefb5eb0504d5c2c22d32a8	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	0	swift.type.method	loadFromHTML(fileURL:options:completionHandler:)	NSAttributedString.loadFromHTML(fileURL:options:completionHandler:)	class func loadFromHTML(fileURL: URL, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:], completionHandler: @escaping (NSAttributedString?, [NSAttributedString.DocumentAttributeKey : Any]?, (any Error)?) -> Void)
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithRequest:options:completionHandler:	98226154eff1212fc1a2b092206ab5f5bb68cd825976edf188d548605f4fbdd0	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	1	swift.type.method	fromHTML(request:options:)	NSAttributedString.fromHTML(request:options:)	class func fromHTML(request: URLRequest, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:]) async throws -> (NSAttributedString, [NSAttributedString.DocumentAttributeKey : Any])
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithRequest:options:completionHandler:	c19c222698922fa06a5ca1eb84457e9fb9621d557aea0eb651d3d78da3b36a92	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	0	swift.type.method	loadFromHTML(request:options:completionHandler:)	NSAttributedString.loadFromHTML(request:options:completionHandler:)	class func loadFromHTML(request: URLRequest, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:], completionHandler: @escaping (NSAttributedString?, [NSAttributedString.DocumentAttributeKey : Any]?, (any Error)?) -> Void)
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithString:options:completionHandler:	47d58a256b12e69e3379b333c5d0714f37f718e41337704ee9084d954f241187	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	1	swift.type.method	fromHTML(_:options:)	NSAttributedString.fromHTML(_:options:)	class func fromHTML(_ string: String, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:]) async throws -> (NSAttributedString, [NSAttributedString.DocumentAttributeKey : Any])
c:objc(cs)NSAttributedString(cm)loadFromHTMLWithString:options:completionHandler:	d2dbb7acad677161d1120341e54669d2e5465c8c77fa9675d4cb1b0f9097a685	reference/symbol-graphs/WebKit@Foundation.symbols.json	1	1	0	swift.type.method	loadFromHTML(string:options:completionHandler:)	NSAttributedString.loadFromHTML(string:options:completionHandler:)	class func loadFromHTML(string: String, options: [NSAttributedString.DocumentReadingOptionKey : Any] = [:], completionHandler: @escaping (NSAttributedString?, [NSAttributedString.DocumentAttributeKey : Any]?, (any Error)?) -> Void)
c:objc(cs)WKContentRuleListStore(im)compileContentRuleListForIdentifier:encodedContentRuleList:completionHandler:	89c66c57dfdd6747ad6a6884cb4329af6f5c25e044a6f055a0cc39e7b51feb8b	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	compileContentRuleList(forIdentifier:encodedContentRuleList:)	WKContentRuleListStore.compileContentRuleList(forIdentifier:encodedContentRuleList:)	@MainActor func compileContentRuleList(forIdentifier identifier: String!, encodedContentRuleList: String!) async throws -> WKContentRuleList?
c:objc(cs)WKContentRuleListStore(im)compileContentRuleListForIdentifier:encodedContentRuleList:completionHandler:	5a3ca530c0aee4049fcc099864af9c7955ad97d0713afd7783b426f48553b5b0	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	compileContentRuleList(forIdentifier:encodedContentRuleList:completionHandler:)	WKContentRuleListStore.compileContentRuleList(forIdentifier:encodedContentRuleList:completionHandler:)	@MainActor func compileContentRuleList(forIdentifier identifier: String!, encodedContentRuleList: String!, completionHandler: ((WKContentRuleList?, (any Error)?) -> Void)!)
c:objc(cs)WKContentRuleListStore(im)getAvailableContentRuleListIdentifiers:	8469be7e8183f3e4cc441db03aaa108389c0a60ebcbe5f98de9557d05a67900a	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	availableIdentifiers()	WKContentRuleListStore.availableIdentifiers()	@MainActor func availableIdentifiers() async -> [String]?
c:objc(cs)WKContentRuleListStore(im)getAvailableContentRuleListIdentifiers:	f293be7c774784ea682dbb2868353d39b16b55eb3174b79e8421d955f660fc96	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	getAvailableContentRuleListIdentifiers(_:)	WKContentRuleListStore.getAvailableContentRuleListIdentifiers(_:)	@MainActor func getAvailableContentRuleListIdentifiers(_ completionHandler: (([String]?) -> Void)!)
c:objc(cs)WKContentRuleListStore(im)lookUpContentRuleListForIdentifier:completionHandler:	f54417c283476fe024981c1544e65ab6e17e13b8b0cfc13529cc3535b74929fb	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	contentRuleList(forIdentifier:)	WKContentRuleListStore.contentRuleList(forIdentifier:)	@MainActor func contentRuleList(forIdentifier identifier: String!) async throws -> WKContentRuleList?
c:objc(cs)WKContentRuleListStore(im)lookUpContentRuleListForIdentifier:completionHandler:	44bd784a7af64b68b70590663ac6c8edbe13e6ac385f61e58931a59d95a00323	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	lookUpContentRuleList(forIdentifier:completionHandler:)	WKContentRuleListStore.lookUpContentRuleList(forIdentifier:completionHandler:)	@MainActor func lookUpContentRuleList(forIdentifier identifier: String!, completionHandler: ((WKContentRuleList?, (any Error)?) -> Void)!)
c:objc(cs)WKContentRuleListStore(im)removeContentRuleListForIdentifier:completionHandler:	5aa74f29eea8ba04a68aa7c23348cc306c329fa853e6d20d2c71fdca85cb6a13	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	removeContentRuleList(forIdentifier:)	WKContentRuleListStore.removeContentRuleList(forIdentifier:)	@MainActor func removeContentRuleList(forIdentifier identifier: String!) async throws
c:objc(cs)WKContentRuleListStore(im)removeContentRuleListForIdentifier:completionHandler:	6481b50f2f6bacb4f86b3c603010a23ad85a0034164fa96b14b92abbc997930b	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	removeContentRuleList(forIdentifier:completionHandler:)	WKContentRuleListStore.removeContentRuleList(forIdentifier:completionHandler:)	@MainActor func removeContentRuleList(forIdentifier identifier: String!, completionHandler: (((any Error)?) -> Void)!)
c:objc(cs)WKDownload(im)cancel:	b312d3855ecc78e328bfaadce24384b9a3236799336844b1e2a1919f70a9cb4d	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	cancel(_:)	WKDownload.cancel(_:)	@MainActor func cancel(_ completionHandler: (@MainActor (Data?) -> Void)? = nil)
c:objc(cs)WKDownload(im)cancel:	24a830dc2f210588c79b5f66e421b206edd64e968d007e810e508a9758d95a31	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	cancel()	WKDownload.cancel()	@MainActor func cancel() async -> Data?
c:objc(cs)WKHTTPCookieStore(im)deleteCookie:completionHandler:	e7c7a5b9ae3669e516c7cd65c1d8e1144f73ad747f12742151f4df3dc6badd93	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	delete(_:completionHandler:)	WKHTTPCookieStore.delete(_:completionHandler:)	@MainActor func delete(_ cookie: HTTPCookie, completionHandler: (@MainActor () -> Void)? = nil)
c:objc(cs)WKHTTPCookieStore(im)deleteCookie:completionHandler:	661b0c2d93e4a241621b1857c434298bd7ccf75fe4e439366436178e473ae02e	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	deleteCookie(_:)	WKHTTPCookieStore.deleteCookie(_:)	@MainActor func deleteCookie(_ cookie: HTTPCookie) async
c:objc(cs)WKHTTPCookieStore(im)getAllCookies:	5153b7b51759a5b30cb16b6a7ece871914323b77a6ad57d5e043cf917d0defb7	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	allCookies()	WKHTTPCookieStore.allCookies()	@MainActor func allCookies() async -> [HTTPCookie]
c:objc(cs)WKHTTPCookieStore(im)getAllCookies:	af87fd83ca487f2022057a327024f38aeb5c57416f38634f309fb80d1a2d74aa	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	getAllCookies(_:)	WKHTTPCookieStore.getAllCookies(_:)	@MainActor func getAllCookies(_ completionHandler: @escaping @MainActor ([HTTPCookie]) -> Void)
c:objc(cs)WKHTTPCookieStore(im)getCookiePolicy:	1bf24508fb18b13951261aa2bb9da2fbf03d30b57e97f2cc6624d5ff81c0d179	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	getCookiePolicy(_:)	WKHTTPCookieStore.getCookiePolicy(_:)	@MainActor func getCookiePolicy(_ completionHandler: @escaping @MainActor (WKHTTPCookieStore.CookiePolicy) -> Void)
c:objc(cs)WKHTTPCookieStore(im)getCookiePolicy:	2d8f76a3bd0c1ac32ae32712e1b8ada886632fd608d223308fb599afe3619dac	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.property	cookiePolicy	WKHTTPCookieStore.cookiePolicy	@MainActor var cookiePolicy: WKHTTPCookieStore.CookiePolicy { get async }
c:objc(cs)WKHTTPCookieStore(im)setCookie:completionHandler:	ef8b8ee58ddc1142133e95ff507cc7a54fad97081b519c200f3198a330e44499	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	setCookie(_:)	WKHTTPCookieStore.setCookie(_:)	@MainActor func setCookie(_ cookie: HTTPCookie) async
c:objc(cs)WKHTTPCookieStore(im)setCookie:completionHandler:	97083ed87f1917f5916e136fd72a279f6d8f6f5985169ed46c097caf5b73dd81	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	setCookie(_:completionHandler:)	WKHTTPCookieStore.setCookie(_:completionHandler:)	@MainActor func setCookie(_ cookie: HTTPCookie, completionHandler: (@MainActor () -> Void)? = nil)
c:objc(cs)WKHTTPCookieStore(im)setCookiePolicy:completionHandler:	d1bd961339bf81446cd965b05593a6ed16dbe946fa198b8739c7a322e6c1fe27	reference/symbol-graphs/WebKit.symbols.json	0	1	1	swift.method	setCookiePolicy(_:)	WKHTTPCookieStore.setCookiePolicy(_:)	@MainActor func setCookiePolicy(_ policy: WKHTTPCookieStore.CookiePolicy) async
c:objc(cs)WKHTTPCookieStore(im)setCookiePolicy:completionHandler:	b74144ea9249469944d308a99ccf1bfe119fc15d6d16d3da81aa2de5acc7e283	reference/symbol-graphs/WebKit.symbols.json	0	1	0	swift.method	setCookiePolicy(_:completionHandler:)	WKHTTPCookieStore.setCookiePolicy(_:completionHandler:)	@MainActor func setCookiePolicy(_ policy: WKHTTPCookieStore.CookiePolicy, completionHandler: (@MainActor () -> Void)? = nil)
