precise	status	evidence	notes
c:@E@NEAppProxyFlowError	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorAborted	implemented	tests/agent/NetworkExtensionRuntime.swift	Exercised by tests/agent/NetworkExtensionRuntime.swift. In-memory or Linux fail-closed behavior; not Apple service success.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorDatagramTooLarge	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorHostUnreachable	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorInternal	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorInvalidArgument	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorNotConnected	implemented	tests/agent/NetworkExtensionRuntime.swift	Exercised by tests/agent/NetworkExtensionRuntime.swift. In-memory or Linux fail-closed behavior; not Apple service success.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorPeerReset	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorReadAlreadyPending	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorRefused	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppProxyFlowError@NEAppProxyFlowErrorTimedOut	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppPushManagerError	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
c:@E@NEAppPushManagerError@NEAppPushManagerErrorConfigurationInvalid	implemented	tests/agent/NetworkExtensionRuntime.swift	Exercised by tests/agent/NetworkExtensionRuntime.swift. In-memory or Linux fail-closed behavior; not Apple service success.
c:@E@NEAppPushManagerError@NEAppPushManagerErrorConfigurationNotLoaded	implemented	tests/agent/NetworkExtensionRuntime.swift	Exercised by tests/agent/NetworkExtensionRuntime.swift. In-memory or Linux fail-closed behavior; not Apple service success.
c:@E@NEAppPushManagerError@NEAppPushManagerErrorInactiveSession	implemented	tests/agent/NetworkExtensionRuntime.swift	Exercised by tests/agent/NetworkExtensionRuntime.swift. In-memory or Linux fail-closed behavior; not Apple service success.
c:@E@NEAppPushManagerError@NEAppPushManagerErrorInternalError	declared	NetworkExtensionErrors.swift	Compiles in the Linux module; not exercised by the agent runtime.
