precise	kind	title	path	declaration
c:@F@MTKMetalVertexDescriptorFromModelIO	swift.func	MTKMetalVertexDescriptorFromModelIO(_:)	MTKMetalVertexDescriptorFromModelIO(_:)	func MTKMetalVertexDescriptorFromModelIO(_ modelIODescriptor: MDLVertexDescriptor) -> MTLVertexDescriptor?
c:@F@MTKMetalVertexFormatFromModelIO	swift.func	MTKMetalVertexFormatFromModelIO(_:)	MTKMetalVertexFormatFromModelIO(_:)	func MTKMetalVertexFormatFromModelIO(_ vertexFormat: MDLVertexFormat) -> MTLVertexFormat
c:@F@MTKModelIOVertexDescriptorFromMetal	swift.func	MTKModelIOVertexDescriptorFromMetal(_:)	MTKModelIOVertexDescriptorFromMetal(_:)	func MTKModelIOVertexDescriptorFromMetal(_ metalDescriptor: MTLVertexDescriptor) -> MDLVertexDescriptor
c:@F@MTKModelIOVertexFormatFromMetal	swift.func	MTKModelIOVertexFormatFromMetal(_:)	MTKModelIOVertexFormatFromMetal(_:)	func MTKModelIOVertexFormatFromMetal(_ vertexFormat: MTLVertexFormat) -> MDLVertexFormat
c:@MTKModelErrorDomain	swift.type.property	domain	MTKModelError.domain	static let domain: MTKModelError
c:@MTKModelErrorKey	swift.type.property	key	MTKModelError.key	static let key: MTKModelError
c:@MTKTextureLoaderCubeLayoutVertical	swift.type.property	vertical	MTKTextureLoader.CubeLayout.vertical	static let vertical: MTKTextureLoader.CubeLayout
c:@MTKTextureLoaderErrorDomain	swift.type.property	domain	MTKTextureLoader.Error.domain	static let domain: MTKTextureLoader.Error
c:@MTKTextureLoaderErrorKey	swift.type.property	key	MTKTextureLoader.Error.key	static let key: MTKTextureLoader.Error
c:@MTKTextureLoaderOptionAllocateMipmaps	swift.type.property	allocateMipmaps	MTKTextureLoader.Option.allocateMipmaps	static let allocateMipmaps: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionCubeLayout	swift.type.property	cubeLayout	MTKTextureLoader.Option.cubeLayout	static let cubeLayout: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionGenerateMipmaps	swift.type.property	generateMipmaps	MTKTextureLoader.Option.generateMipmaps	static let generateMipmaps: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionLoadAsArray	swift.type.property	loadAsArray	MTKTextureLoader.Option.loadAsArray	static let loadAsArray: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionOrigin	swift.type.property	origin	MTKTextureLoader.Option.origin	static let origin: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionSRGB	swift.type.property	SRGB	MTKTextureLoader.Option.SRGB	static let SRGB: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionTextureCPUCacheMode	swift.type.property	textureCPUCacheMode	MTKTextureLoader.Option.textureCPUCacheMode	static let textureCPUCacheMode: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionTextureStorageMode	swift.type.property	textureStorageMode	MTKTextureLoader.Option.textureStorageMode	static let textureStorageMode: MTKTextureLoader.Option
c:@MTKTextureLoaderOptionTextureUsage	swift.type.property	textureUsage	MTKTextureLoader.Option.textureUsage	static let textureUsage: MTKTextureLoader.Option
c:@MTKTextureLoaderOriginBottomLeft	swift.type.property	bottomLeft	MTKTextureLoader.Origin.bottomLeft	static let bottomLeft: MTKTextureLoader.Origin
c:@MTKTextureLoaderOriginFlippedVertically	swift.type.property	flippedVertically	MTKTextureLoader.Origin.flippedVertically	static let flippedVertically: MTKTextureLoader.Origin
c:@MTKTextureLoaderOriginTopLeft	swift.type.property	topLeft	MTKTextureLoader.Origin.topLeft	static let topLeft: MTKTextureLoader.Origin
c:@T@MTKModelError	swift.struct	MTKModelError	MTKModelError	struct MTKModelError
c:@T@MTKTextureLoaderArrayCallback	swift.typealias	MTKTextureLoader.ArrayCallback	MTKTextureLoader.ArrayCallback	typealias ArrayCallback = ([any MTLTexture], (any Error)?) -> Void
c:@T@MTKTextureLoaderCallback	swift.typealias	MTKTextureLoader.Callback	MTKTextureLoader.Callback	typealias Callback = ((any MTLTexture)?, (any Error)?) -> Void
c:@T@MTKTextureLoaderCubeLayout	swift.struct	MTKTextureLoader.CubeLayout	MTKTextureLoader.CubeLayout	struct CubeLayout
c:@T@MTKTextureLoaderError	swift.struct	MTKTextureLoader.Error	MTKTextureLoader.Error	struct Error
c:@T@MTKTextureLoaderOption	swift.struct	MTKTextureLoader.Option	MTKTextureLoader.Option	struct Option
c:@T@MTKTextureLoaderOrigin	swift.struct	MTKTextureLoader.Origin	MTKTextureLoader.Origin	struct Origin
c:objc(cs)MTKMesh	swift.class	MTKMesh	MTKMesh	class MTKMesh
c:objc(cs)MTKMesh(im)initWithMesh:device:error:	swift.init	init(mesh:device:)	MTKMesh.init(mesh:device:)	init(mesh: MDLMesh, device: any MTLDevice) throws
c:objc(cs)MTKMesh(py)name	swift.property	name	MTKMesh.name	var name: String { get set }
c:objc(cs)MTKMesh(py)submeshes	swift.property	submeshes	MTKMesh.submeshes	var submeshes: [MTKSubmesh] { get }
c:objc(cs)MTKMesh(py)vertexBuffers	swift.property	vertexBuffers	MTKMesh.vertexBuffers	var vertexBuffers: [MTKMeshBuffer] { get }
c:objc(cs)MTKMesh(py)vertexCount	swift.property	vertexCount	MTKMesh.vertexCount	var vertexCount: Int { get }
