precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)PHASEAssetRegistry(im)unregisterAssetWithIdentifier:completion:	863cf201f59feecd3e9d58059a58395076cbe509a81fd0ee4c07f143ad064a72	reference/symbol-graphs/PHASE.symbols.json	0	1	1	swift.method	unregisterAsset(identifier:)	PHASEAssetRegistry.unregisterAsset(identifier:)	func unregisterAsset(identifier: String) async -> Bool
c:objc(cs)PHASEAssetRegistry(im)unregisterAssetWithIdentifier:completion:	1ff40cb974b56d280d0ba4c5340a198b1e1cd647ab6b4b5645219a2729be467f	reference/symbol-graphs/PHASE.symbols.json	0	1	0	swift.method	unregisterAsset(identifier:completion:)	PHASEAssetRegistry.unregisterAsset(identifier:completion:)	func unregisterAsset(identifier: String, completion handler: ((Bool) -> Void)? = nil)
c:objc(cs)PHASEPushStreamNode(im)scheduleBuffer:atTime:options:completionCallbackType:completionHandler:	286763e2f64c8c745db2709f00c92933bece2d825b12f32f6dc82442c7b1e0a4	reference/symbol-graphs/PHASE.symbols.json	0	1	1	swift.method	scheduleBuffer(buffer:time:options:completionCallbackType:)	PHASEPushStreamNode.scheduleBuffer(buffer:time:options:completionCallbackType:)	func scheduleBuffer(buffer: AVAudioPCMBuffer, time when: AVAudioTime?, options: PHASEPushStreamBufferOptions = [], completionCallbackType: PHASEPushStreamCompletionCallbackCondition) async -> PHASEPushStreamCompletionCallbackCondition
c:objc(cs)PHASEPushStreamNode(im)scheduleBuffer:atTime:options:completionCallbackType:completionHandler:	36f84ddb8af21495c17d292e145a4f32555719804d6030d959dbf01ce66188bc	reference/symbol-graphs/PHASE.symbols.json	0	1	0	swift.method	scheduleBuffer(buffer:time:options:completionCallbackType:completionHandler:)	PHASEPushStreamNode.scheduleBuffer(buffer:time:options:completionCallbackType:completionHandler:)	func scheduleBuffer(buffer: AVAudioPCMBuffer, time when: AVAudioTime?, options: PHASEPushStreamBufferOptions = [], completionCallbackType: PHASEPushStreamCompletionCallbackCondition, completionHandler: @escaping (PHASEPushStreamCompletionCallbackCondition) -> Void)
c:objc(cs)PHASEPushStreamNode(im)scheduleBuffer:completionCallbackType:completionHandler:	a33b12c4c394505cc7e76572fd560609e0786c0213b40d8aaf006b6f879600bb	reference/symbol-graphs/PHASE.symbols.json	0	1	1	swift.method	scheduleBuffer(buffer:completionCallbackType:)	PHASEPushStreamNode.scheduleBuffer(buffer:completionCallbackType:)	func scheduleBuffer(buffer: AVAudioPCMBuffer, completionCallbackType: PHASEPushStreamCompletionCallbackCondition) async -> PHASEPushStreamCompletionCallbackCondition
c:objc(cs)PHASEPushStreamNode(im)scheduleBuffer:completionCallbackType:completionHandler:	35ccbb8723965ecef6b057372942373bb8d3b8d3dedf91bc79bdc19a6d67f68b	reference/symbol-graphs/PHASE.symbols.json	0	1	0	swift.method	scheduleBuffer(buffer:completionCallbackType:completionHandler:)	PHASEPushStreamNode.scheduleBuffer(buffer:completionCallbackType:completionHandler:)	func scheduleBuffer(buffer: AVAudioPCMBuffer, completionCallbackType: PHASEPushStreamCompletionCallbackCondition, completionHandler: @escaping (PHASEPushStreamCompletionCallbackCondition) -> Void)
c:objc(cs)PHASESoundEvent(im)prepareWithCompletion:	e090841b4725f1f1bc86c7124bdd9f5f3ba6a67aee1251876348002a361f32d6	reference/symbol-graphs/PHASE.symbols.json	0	1	1	swift.method	prepare(completion:)	PHASESoundEvent.prepare(completion:)	func prepare(completion handler: ((PHASESoundEvent.PrepareHandlerReason) -> Void)? = nil)
c:objc(cs)PHASESoundEvent(im)prepareWithCompletion:	ea8a4241ad95149fc2d9c5bd1848b9e2b8dc46038cbd46e9db1b307d1e3b1465	reference/symbol-graphs/PHASE.symbols.json	0	1	0	swift.method	prepare()	PHASESoundEvent.prepare()	func prepare() async -> PHASESoundEvent.PrepareHandlerReason
c:objc(cs)PHASESoundEvent(im)seekToTime:completion:	aaef616eec0ad8e34c2fe6843aa33188ec6871e02ed37ba76ed1f5da0edd7e07	reference/symbol-graphs/PHASE.symbols.json	0	1	1	swift.method	seek(to:)	PHASESoundEvent.seek(to:)	func seek(to time: Double) async -> PHASESoundEvent.SeekHandlerReason
c:objc(cs)PHASESoundEvent(im)seekToTime:completion:	337fee9768e5784c7ca8b39fa41864286b5a42e26d7f9dfdd9f3ee16af4546f8	reference/symbol-graphs/PHASE.symbols.json	0	1	0	swift.method	seek(to:completion:)	PHASESoundEvent.seek(to:completion:)	func seek(to time: Double, completion handler: ((PHASESoundEvent.SeekHandlerReason) -> Void)? = nil)
