precise	status	evidence	notes
c:@E@ILClassificationAction	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testClassificationActionRawValues	Native Int enum; macios None=0 then sequential.
c:@E@ILClassificationAction@ILClassificationActionNone	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testClassificationActionRawValues	Case none; raw value 0.
c:@E@ILClassificationAction@ILClassificationActionReportJunk	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testClassificationActionRawValues	Case reportJunk; raw value 2.
c:@E@ILClassificationAction@ILClassificationActionReportJunkAndBlockSender	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testClassificationActionRawValues	Case reportJunkAndBlockSender; raw value 3.
c:@E@ILClassificationAction@ILClassificationActionReportNotJunk	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testClassificationActionRawValues	Case reportNotJunk; raw value 1.
c:@E@ILMessageFilterAction	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Native Int enum; macios None=0 Allow=1 Junk=2.
c:@E@ILMessageFilterAction@ILMessageFilterActionAllow	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Case allow; raw value 1.
c:@E@ILMessageFilterAction@ILMessageFilterActionFilter	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	static var filter aliases junk; raw value 2.
c:@E@ILMessageFilterAction@ILMessageFilterActionJunk	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Case junk; raw value 2.
c:@E@ILMessageFilterAction@ILMessageFilterActionNone	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Case none; raw value 0.
c:@E@ILMessageFilterAction@ILMessageFilterActionPromotion	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Case promotion; raw value 3.
c:@E@ILMessageFilterAction@ILMessageFilterActionTransaction	implemented	test:full/identitylookup/tests/agent/ILEnumTests.swift#testMessageFilterActionRawValues	Case transaction; raw value 4.
c:@E@ILMessageFilterError	implemented	test:full/identitylookup/tests/agent/ILMessageFilterErrorTests.swift#testMessageFilterErrorCodeRawValues	Nested Code enum; macios System=1 then sequential.
c:@E@ILMessageFilterError@ILMessageFilterErrorInvalidNetworkURL	implemented	test:full/identitylookup/tests/agent/ILMessageFilterErrorTests.swift#testMessageFilterErrorCodeRawValues	Case invalidNetworkURL; raw value 2.
c:@E@ILMessageFilterError@ILMessageFilterErrorNetworkRequestFailed	implemented	test:full/identitylookup/tests/agent/ILMessageFilterErrorTests.swift#testMessageFilterErrorCodeRawValues	Case networkRequestFailed; raw value 4.
c:@E@ILMessageFilterError@ILMessageFilterErrorNetworkURLUnauthorized	implemented	test:full/identitylookup/tests/agent/ILMessageFilterErrorTests.swift#testMessageFilterErrorCodeRawValues	Case networkURLUnauthorized; raw value 3.
c:@E@ILMessageFilterError@ILMessageFilterErrorRedundantNetworkDeferral	implemented	test:full/identitylookup/tests/agent/ILMessageFilterErrorTests.swift#testMessageFilterErrorCodeRawValues	Case redundantNetworkDeferral; raw value 5.
