precise	payloadSHA256	graphPath	ownershipTier	occurrenceCount	canonicalSelection	kind	title	symbolPath	declaration
c:objc(cs)LAContext(im)evaluateAccessControl:operation:localizedReason:reply:	ab9f6a5b22017cbb35323a1e2dbc5cbbbbd697b64c96cbff7979ad0eb9f8b95d	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	evaluateAccessControl(_:operation:localizedReason:)	LAContext.evaluateAccessControl(_:operation:localizedReason:)	func evaluateAccessControl(_ accessControl: SecAccessControl, operation: LAAccessControlOperation, localizedReason: String) async throws -> Bool
c:objc(cs)LAContext(im)evaluateAccessControl:operation:localizedReason:reply:	cae2179f1047996ef24beb50c28fa9c0eb5da1e97e619fa2cac58bb92b599c88	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	evaluateAccessControl(_:operation:localizedReason:reply:)	LAContext.evaluateAccessControl(_:operation:localizedReason:reply:)	func evaluateAccessControl(_ accessControl: SecAccessControl, operation: LAAccessControlOperation, localizedReason: String, reply: @escaping (Bool, (any Error)?) -> Void)
c:objc(cs)LAContext(im)evaluatePolicy:localizedReason:reply:	5665b53ee19d5fc1684cbf6b1fa1abfe78859c5b038e89729b4d1e02f737f976	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	evaluatePolicy(_:localizedReason:)	LAContext.evaluatePolicy(_:localizedReason:)	func evaluatePolicy(_ policy: LAPolicy, localizedReason: String) async throws -> Bool
c:objc(cs)LAContext(im)evaluatePolicy:localizedReason:reply:	b0ea2fded919288dbf9dc29466dfaf657f66da3f929c47dd0277f06c85469b4b	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	evaluatePolicy(_:localizedReason:reply:)	LAContext.evaluatePolicy(_:localizedReason:reply:)	func evaluatePolicy(_ policy: LAPolicy, localizedReason: String, reply: @escaping (Bool, (any Error)?) -> Void)
c:objc(cs)LAPrivateKey(im)decryptData:secKeyAlgorithm:completion:	d2ababe5f9f168de66c0a959b40c8be084da2acba74653e22de388c4f2a3e9d5	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	decrypt(_:algorithm:)	LAPrivateKey.decrypt(_:algorithm:)	func decrypt(_ data: Data, algorithm: SecKeyAlgorithm) async throws -> Data
c:objc(cs)LAPrivateKey(im)decryptData:secKeyAlgorithm:completion:	1ad0fdc7948f4fd7023d8e08720e52cba63c14b7fb4abe5c66cead8043e76723	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	decrypt(_:algorithm:completion:)	LAPrivateKey.decrypt(_:algorithm:completion:)	func decrypt(_ data: Data, algorithm: SecKeyAlgorithm, completion handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)LAPrivateKey(im)exchangeKeysWithPublicKey:secKeyAlgorithm:secKeyParameters:completion:	5e7d870318bc100acd5469d6f65630970717d4795caeabef7ed3e6365dd40ee5	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	exchangeKeys(publicKey:algorithm:parameters:)	LAPrivateKey.exchangeKeys(publicKey:algorithm:parameters:)	func exchangeKeys(publicKey: Data, algorithm: SecKeyAlgorithm, parameters: [AnyHashable : Any]) async throws -> Data
c:objc(cs)LAPrivateKey(im)exchangeKeysWithPublicKey:secKeyAlgorithm:secKeyParameters:completion:	c4ad1538e76637b34b7bff3125abdfdbcda2ceef571412f54af3c826270393f4	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	exchangeKeys(publicKey:algorithm:parameters:completion:)	LAPrivateKey.exchangeKeys(publicKey:algorithm:parameters:completion:)	func exchangeKeys(publicKey: Data, algorithm: SecKeyAlgorithm, parameters: [AnyHashable : Any], completion handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)LAPrivateKey(im)signData:secKeyAlgorithm:completion:	881fc1f02e448fb743c972dec2bf068a4b71f16a0e27aa5c9318e5ff55087471	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	sign(_:algorithm:)	LAPrivateKey.sign(_:algorithm:)	func sign(_ data: Data, algorithm: SecKeyAlgorithm) async throws -> Data
c:objc(cs)LAPrivateKey(im)signData:secKeyAlgorithm:completion:	8608c407d69c2131e0905454bede9e765bd936a5bccc0dbf48625df4cc8cdd47	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	sign(_:algorithm:completion:)	LAPrivateKey.sign(_:algorithm:completion:)	func sign(_ data: Data, algorithm: SecKeyAlgorithm, completion handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)LAPublicKey(im)encryptData:secKeyAlgorithm:completion:	3c62fbf15f036087d093672c0620709136d2346d7b5f3a99ef0be6ebdc91eebb	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	encrypt(_:algorithm:)	LAPublicKey.encrypt(_:algorithm:)	func encrypt(_ data: Data, algorithm: SecKeyAlgorithm) async throws -> Data
c:objc(cs)LAPublicKey(im)encryptData:secKeyAlgorithm:completion:	387868bc68aae4efae75eafe2f5bcd280cb9dffd5bddc902607179a9d9cbebc0	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	encrypt(_:algorithm:completion:)	LAPublicKey.encrypt(_:algorithm:completion:)	func encrypt(_ data: Data, algorithm: SecKeyAlgorithm, completion handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)LAPublicKey(im)exportBytesWithCompletion:	3bee296cae8c21cc1289041e467185558e30201f659535345db5c882cfeb839a	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	exportBytes(completion:)	LAPublicKey.exportBytes(completion:)	func exportBytes(completion handler: @escaping (Data?, (any Error)?) -> Void)
c:objc(cs)LAPublicKey(im)exportBytesWithCompletion:	9f638b74d22d4480b671e353044d552997033f08cdcf982684574694636c473b	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.property	bytes	LAPublicKey.bytes	var bytes: Data { get async throws }
c:objc(cs)LAPublicKey(im)verifyData:signature:secKeyAlgorithm:completion:	bf1ce8b571a7d121699cb1cabc312e7a71d2d2c1cfe9917b507c346089f6a0e8	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	verify(_:signature:algorithm:)	LAPublicKey.verify(_:signature:algorithm:)	func verify(_ signedData: Data, signature: Data, algorithm: SecKeyAlgorithm) async throws
c:objc(cs)LAPublicKey(im)verifyData:signature:secKeyAlgorithm:completion:	a0207151ff2171069ad664ce3efb37350c3d51a1afee0fd9e512fc7bb78b869f	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	verify(_:signature:algorithm:completion:)	LAPublicKey.verify(_:signature:algorithm:completion:)	func verify(_ signedData: Data, signature: Data, algorithm: SecKeyAlgorithm, completion handler: @escaping ((any Error)?) -> Void)
c:objc(cs)LARight(im)authorizeWithLocalizedReason:completion:	e717e511f72ecee28f57262b1d25d6148abcc534aa711d4c4d27fa8600be78dc	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	authorize(localizedReason:)	LARight.authorize(localizedReason:)	func authorize(localizedReason: String) async throws
c:objc(cs)LARight(im)authorizeWithLocalizedReason:completion:	874dc7ea414656759d90180d168348ff837f4fba7d1affe5253cc198c0f30a40	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	authorize(localizedReason:completion:)	LARight.authorize(localizedReason:completion:)	func authorize(localizedReason: String, completion handler: @escaping ((any Error)?) -> Void)
c:objc(cs)LARight(im)checkCanAuthorizeWithCompletion:	beeb5d113ca0a4b2600a6a20ed83a9b31b459c2863ac9db7d7226f8eacc080bc	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	checkCanAuthorize(completion:)	LARight.checkCanAuthorize(completion:)	func checkCanAuthorize(completion handler: @escaping ((any Error)?) -> Void)
c:objc(cs)LARight(im)checkCanAuthorizeWithCompletion:	6d7b78a1423f0b7509792a79894003539e472c60c5c523d53d8c6f38276fccae	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	checkCanAuthorize()	LARight.checkCanAuthorize()	func checkCanAuthorize() async throws
c:objc(cs)LARight(im)deauthorizeWithCompletion:	f1d2f7afb6932e9c8806420078de09df91fe37ef0dc38fc399f1010e64e85e04	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	deauthorize(completion:)	LARight.deauthorize(completion:)	func deauthorize(completion handler: @escaping () -> Void)
c:objc(cs)LARight(im)deauthorizeWithCompletion:	d4f320e14aceef9f0f31ada43dcd9a4d3060b607646f8ca851fbda3e68107b6c	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	0	swift.method	deauthorize()	LARight.deauthorize()	func deauthorize() async
c:objc(cs)LARightStore(im)removeAllRightsWithCompletion:	ad3fcab559a1fb53aa49c8143c88ad4183c7ee759009b33489dc61048f145bf0	reference/symbol-graphs/LocalAuthentication.symbols.json	0	1	1	swift.method	removeAllRights(completion:)	LARightStore.removeAllRights(completion:)	func removeAllRights(completion handler: @escaping ((any Error)?) -> Void)
