precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@LAAccessControlOperation	swift.enum	["LAAccessControlOperation"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationCreateItem	swift.enum.case	["LAAccessControlOperation","createItem"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationCreateKey	swift.enum.case	["LAAccessControlOperation","createKey"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationUseItem	swift.enum.case	["LAAccessControlOperation","useItem"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeyDecrypt	swift.enum.case	["LAAccessControlOperation","useKeyDecrypt"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeyKeyExchange	swift.enum.case	["LAAccessControlOperation","useKeyKeyExchange"]	unmatched	none	0	0		[]
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeySign	swift.enum.case	["LAAccessControlOperation","useKeySign"]	unmatched	none	0	0		[]
c:@E@LABiometryType	swift.enum	["LABiometryType"]	import-name	exported-import-name	1	1	/ABIRoot/children/1	["/ABIRoot/children/1"]
c:@E@LABiometryType@LABiometryNone	swift.type.property	["LABiometryType","LABiometryNone"]	unmatched	none	0	0		[]
c:@E@LABiometryType@LABiometryTypeFaceID	swift.enum.case	["LABiometryType","faceID"]	unmatched	none	0	0		[]
c:@E@LABiometryType@LABiometryTypeNone	swift.enum.case	["LABiometryType","none"]	unmatched	none	0	0		[]
c:@E@LABiometryType@LABiometryTypeOpticID	swift.enum.case	["LABiometryType","opticID"]	unmatched	none	0	0		[]
c:@E@LABiometryType@LABiometryTypeTouchID	swift.enum.case	["LABiometryType","touchID"]	unmatched	none	0	0		[]
c:@E@LACompanionType	swift.enum	["LACompanionType"]	import-name	exported-import-name	1	1	/ABIRoot/children/2	["/ABIRoot/children/2"]
c:@E@LACompanionType@LACompanionTypeMac	swift.enum.case	["LACompanionType","mac"]	unmatched	none	0	0		[]
c:@E@LACompanionType@LACompanionTypeVision	swift.enum.case	["LACompanionType","vision"]	unmatched	none	0	0		[]
c:@E@LACredentialType	swift.enum	["LACredentialType"]	unmatched	none	0	0		[]
c:@E@LACredentialType@LACredentialTypeApplicationPassword	swift.enum.case	["LACredentialType","applicationPassword"]	unmatched	none	0	0		[]
c:@E@LACredentialType@LACredentialTypeSmartCardPIN	swift.enum.case	["LACredentialType","smartCardPIN"]	unmatched	none	0	0		[]
c:@E@LAError	swift.enum	["LAError","Code"]	exact-usr	exact-usr	3	1	/ABIRoot/children/20/children/3	["/ABIRoot/children/20","/ABIRoot/children/20/children/3","/ABIRoot/children/20/children/3/children/3"]
c:@E@LAError@LAErrorAppCancel	swift.enum.case	["LAError","Code","appCancel"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/12	["/ABIRoot/children/20/children/12","/ABIRoot/children/20/children/3/children/12"]
c:@E@LAError@LAErrorAuthenticationFailed	swift.enum.case	["LAError","Code","authenticationFailed"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/4	["/ABIRoot/children/20/children/3/children/4","/ABIRoot/children/20/children/4"]
c:@E@LAError@LAErrorCompanionNotAvailable	swift.enum.case	["LAError","Code","companionNotAvailable"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/18	["/ABIRoot/children/20/children/18","/ABIRoot/children/20/children/3/children/18"]
c:@E@LAError@LAErrorInvalidContext	swift.enum.case	["LAError","Code","invalidContext"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/13	["/ABIRoot/children/20/children/13","/ABIRoot/children/20/children/3/children/13"]
c:@E@LAError@LAErrorNotInteractive	swift.enum.case	["LAError","Code","notInteractive"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/17	["/ABIRoot/children/20/children/17","/ABIRoot/children/20/children/3/children/17"]
c:@E@LAError@LAErrorPasscodeNotSet	swift.enum.case	["LAError","Code","passcodeNotSet"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/8	["/ABIRoot/children/20/children/3/children/8","/ABIRoot/children/20/children/8"]
c:@E@LAError@LAErrorSystemCancel	swift.enum.case	["LAError","Code","systemCancel"]	exact-usr	exact-usr	2	1	/ABIRoot/children/20/children/3/children/7	["/ABIRoot/children/20/children/3/children/7","/ABIRoot/children/20/children/7"]
