precise	kind	title	path	declaration
c:@E@LAAccessControlOperation	swift.enum	LAAccessControlOperation	LAAccessControlOperation	enum LAAccessControlOperation
c:@E@LAAccessControlOperation@LAAccessControlOperationCreateItem	swift.enum.case	LAAccessControlOperation.createItem	LAAccessControlOperation.createItem	case createItem
c:@E@LAAccessControlOperation@LAAccessControlOperationCreateKey	swift.enum.case	LAAccessControlOperation.createKey	LAAccessControlOperation.createKey	case createKey
c:@E@LAAccessControlOperation@LAAccessControlOperationUseItem	swift.enum.case	LAAccessControlOperation.useItem	LAAccessControlOperation.useItem	case useItem
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeyDecrypt	swift.enum.case	LAAccessControlOperation.useKeyDecrypt	LAAccessControlOperation.useKeyDecrypt	case useKeyDecrypt
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeyKeyExchange	swift.enum.case	LAAccessControlOperation.useKeyKeyExchange	LAAccessControlOperation.useKeyKeyExchange	case useKeyKeyExchange
c:@E@LAAccessControlOperation@LAAccessControlOperationUseKeySign	swift.enum.case	LAAccessControlOperation.useKeySign	LAAccessControlOperation.useKeySign	case useKeySign
c:@E@LABiometryType	swift.enum	LABiometryType	LABiometryType	enum LABiometryType
c:@E@LABiometryType@LABiometryNone	swift.type.property	LABiometryNone	LABiometryType.LABiometryNone	static var LABiometryNone: LABiometryType { get }
c:@E@LABiometryType@LABiometryTypeFaceID	swift.enum.case	LABiometryType.faceID	LABiometryType.faceID	case faceID
c:@E@LABiometryType@LABiometryTypeNone	swift.enum.case	LABiometryType.none	LABiometryType.none	case none
c:@E@LABiometryType@LABiometryTypeOpticID	swift.enum.case	LABiometryType.opticID	LABiometryType.opticID	case opticID
c:@E@LABiometryType@LABiometryTypeTouchID	swift.enum.case	LABiometryType.touchID	LABiometryType.touchID	case touchID
c:@E@LACompanionType	swift.enum	LACompanionType	LACompanionType	enum LACompanionType
c:@E@LACompanionType@LACompanionTypeMac	swift.enum.case	LACompanionType.mac	LACompanionType.mac	case mac
c:@E@LACompanionType@LACompanionTypeVision	swift.enum.case	LACompanionType.vision	LACompanionType.vision	case vision
c:@E@LACredentialType	swift.enum	LACredentialType	LACredentialType	enum LACredentialType
c:@E@LACredentialType@LACredentialTypeApplicationPassword	swift.enum.case	LACredentialType.applicationPassword	LACredentialType.applicationPassword	case applicationPassword
c:@E@LACredentialType@LACredentialTypeSmartCardPIN	swift.enum.case	LACredentialType.smartCardPIN	LACredentialType.smartCardPIN	case smartCardPIN
c:@E@LAError	swift.enum	LAError.Code	LAError.Code	enum Code
c:@E@LAError@LAErrorAppCancel	swift.enum.case	LAError.Code.appCancel	LAError.Code.appCancel	case appCancel
c:@E@LAError@LAErrorAuthenticationFailed	swift.enum.case	LAError.Code.authenticationFailed	LAError.Code.authenticationFailed	case authenticationFailed
c:@E@LAError@LAErrorCompanionNotAvailable	swift.enum.case	LAError.Code.companionNotAvailable	LAError.Code.companionNotAvailable	case companionNotAvailable
c:@E@LAError@LAErrorInvalidContext	swift.enum.case	LAError.Code.invalidContext	LAError.Code.invalidContext	case invalidContext
c:@E@LAError@LAErrorNotInteractive	swift.enum.case	LAError.Code.notInteractive	LAError.Code.notInteractive	case notInteractive
c:@E@LAError@LAErrorPasscodeNotSet	swift.enum.case	LAError.Code.passcodeNotSet	LAError.Code.passcodeNotSet	case passcodeNotSet
c:@E@LAError@LAErrorSystemCancel	swift.enum.case	LAError.Code.systemCancel	LAError.Code.systemCancel	case systemCancel
c:@E@LAError@LAErrorTouchIDLockout	swift.enum.case	LAError.Code.touchIDLockout	LAError.Code.touchIDLockout	case touchIDLockout
c:@E@LAError@LAErrorTouchIDNotAvailable	swift.enum.case	LAError.Code.touchIDNotAvailable	LAError.Code.touchIDNotAvailable	case touchIDNotAvailable
c:@E@LAError@LAErrorTouchIDNotEnrolled	swift.enum.case	LAError.Code.touchIDNotEnrolled	LAError.Code.touchIDNotEnrolled	case touchIDNotEnrolled
