precise	kind	title	path	declaration
c:@E@NIDLTDOACoordinatesType	swift.enum	NIDLTDOACoordinatesType	NIDLTDOACoordinatesType	enum NIDLTDOACoordinatesType
c:@E@NIDLTDOACoordinatesType@NIDLTDOACoordinatesTypeGeodetic	swift.enum.case	NIDLTDOACoordinatesType.geodetic	NIDLTDOACoordinatesType.geodetic	case geodetic
c:@E@NIDLTDOACoordinatesType@NIDLTDOACoordinatesTypeRelative	swift.enum.case	NIDLTDOACoordinatesType.relative	NIDLTDOACoordinatesType.relative	case relative
c:@E@NIDLTDOAMeasurementType	swift.enum	NIDLTDOAMeasurementType	NIDLTDOAMeasurementType	enum NIDLTDOAMeasurementType
c:@E@NIDLTDOAMeasurementType@NIDLTDOAMeasurementTypeFinal	swift.enum.case	NIDLTDOAMeasurementType.final	NIDLTDOAMeasurementType.final	case final
c:@E@NIDLTDOAMeasurementType@NIDLTDOAMeasurementTypePoll	swift.enum.case	NIDLTDOAMeasurementType.poll	NIDLTDOAMeasurementType.poll	case poll
c:@E@NIDLTDOAMeasurementType@NIDLTDOAMeasurementTypeResponse	swift.enum.case	NIDLTDOAMeasurementType.response	NIDLTDOAMeasurementType.response	case response
c:@E@NIErrorCode	swift.enum	NIError.Code	NIError.Code	enum Code
c:@E@NIErrorCode@NIErrorCodeAccessoryPeerDeviceUnavailable	swift.enum.case	NIError.Code.accessoryPeerDeviceUnavailable	NIError.Code.accessoryPeerDeviceUnavailable	case accessoryPeerDeviceUnavailable
c:@E@NIErrorCode@NIErrorCodeActiveExtendedDistanceSessionsLimitExceeded	swift.enum.case	NIError.Code.activeExtendedDistanceSessionsLimitExceeded	NIError.Code.activeExtendedDistanceSessionsLimitExceeded	case activeExtendedDistanceSessionsLimitExceeded
c:@E@NIErrorCode@NIErrorCodeActiveSessionsLimitExceeded	swift.enum.case	NIError.Code.activeSessionsLimitExceeded	NIError.Code.activeSessionsLimitExceeded	case activeSessionsLimitExceeded
c:@E@NIErrorCode@NIErrorCodeIncompatiblePeerDevice	swift.enum.case	NIError.Code.incompatiblePeerDevice	NIError.Code.incompatiblePeerDevice	case incompatiblePeerDevice
c:@E@NIErrorCode@NIErrorCodeInvalidARConfiguration	swift.enum.case	NIError.Code.invalidARConfiguration	NIError.Code.invalidARConfiguration	case invalidARConfiguration
c:@E@NIErrorCode@NIErrorCodeInvalidConfiguration	swift.enum.case	NIError.Code.invalidConfiguration	NIError.Code.invalidConfiguration	case invalidConfiguration
c:@E@NIErrorCode@NIErrorCodeResourceUsageTimeout	swift.enum.case	NIError.Code.resourceUsageTimeout	NIError.Code.resourceUsageTimeout	case resourceUsageTimeout
c:@E@NIErrorCode@NIErrorCodeSessionFailed	swift.enum.case	NIError.Code.sessionFailed	NIError.Code.sessionFailed	case sessionFailed
c:@E@NIErrorCode@NIErrorCodeUnsupportedPlatform	swift.enum.case	NIError.Code.unsupportedPlatform	NIError.Code.unsupportedPlatform	case unsupportedPlatform
