precise	kind	title	path	declaration
c:@E@MPSGraphDeploymentPlatform	swift.enum	MPSGraphDeploymentPlatform	MPSGraphDeploymentPlatform	enum MPSGraphDeploymentPlatform
c:@E@MPSGraphDeploymentPlatform@MPSGraphDeploymentPlatformIOS	swift.enum.case	MPSGraphDeploymentPlatform.iOS	MPSGraphDeploymentPlatform.iOS	case iOS
c:@E@MPSGraphDeploymentPlatform@MPSGraphDeploymentPlatformMacOS	swift.enum.case	MPSGraphDeploymentPlatform.macOS	MPSGraphDeploymentPlatform.macOS	case macOS
c:@E@MPSGraphDeploymentPlatform@MPSGraphDeploymentPlatformTvOS	swift.enum.case	MPSGraphDeploymentPlatform.tvOS	MPSGraphDeploymentPlatform.tvOS	case tvOS
c:@E@MPSGraphDeploymentPlatform@MPSGraphDeploymentPlatformVisionOS	swift.enum.case	MPSGraphDeploymentPlatform.visionOS	MPSGraphDeploymentPlatform.visionOS	case visionOS
c:@E@MPSGraphDeviceType	swift.enum	MPSGraphDeviceType	MPSGraphDeviceType	enum MPSGraphDeviceType
c:@E@MPSGraphDeviceType@MPSGraphDeviceTypeMetal	swift.enum.case	MPSGraphDeviceType.metal	MPSGraphDeviceType.metal	case metal
c:@E@MPSGraphExecutionStage	swift.enum	MPSGraphExecutionStage	MPSGraphExecutionStage	enum MPSGraphExecutionStage
c:@E@MPSGraphExecutionStage@MPSGraphExecutionStageCompleted	swift.enum.case	MPSGraphExecutionStage.completed	MPSGraphExecutionStage.completed	case completed
c:@E@MPSGraphFFTScalingMode	swift.enum	MPSGraphFFTScalingMode	MPSGraphFFTScalingMode	enum MPSGraphFFTScalingMode
c:@E@MPSGraphFFTScalingMode@MPSGraphFFTScalingModeNone	swift.enum.case	MPSGraphFFTScalingMode.none	MPSGraphFFTScalingMode.none	case none
c:@E@MPSGraphFFTScalingMode@MPSGraphFFTScalingModeSize	swift.enum.case	MPSGraphFFTScalingMode.size	MPSGraphFFTScalingMode.size	case size
c:@E@MPSGraphFFTScalingMode@MPSGraphFFTScalingModeUnitary	swift.enum.case	MPSGraphFFTScalingMode.unitary	MPSGraphFFTScalingMode.unitary	case unitary
c:@E@MPSGraphLossReductionType	swift.enum	MPSGraphLossReductionType	MPSGraphLossReductionType	enum MPSGraphLossReductionType
c:@E@MPSGraphLossReductionType@MPSGraphLossReductionTypeAxis	swift.type.property	axis	MPSGraphLossReductionType.axis	static var axis: MPSGraphLossReductionType { get }
c:@E@MPSGraphLossReductionType@MPSGraphLossReductionTypeMean	swift.enum.case	MPSGraphLossReductionType.mean	MPSGraphLossReductionType.mean	case mean
c:@E@MPSGraphLossReductionType@MPSGraphLossReductionTypeNone	swift.enum.case	MPSGraphLossReductionType.none	MPSGraphLossReductionType.none	case none
c:@E@MPSGraphLossReductionType@MPSGraphLossReductionTypeSum	swift.enum.case	MPSGraphLossReductionType.sum	MPSGraphLossReductionType.sum	case sum
c:@E@MPSGraphNonMaximumSuppressionCoordinateMode	swift.enum	MPSGraphNonMaximumSuppressionCoordinateMode	MPSGraphNonMaximumSuppressionCoordinateMode	enum MPSGraphNonMaximumSuppressionCoordinateMode
c:@E@MPSGraphNonMaximumSuppressionCoordinateMode@MPSGraphNonMaximumSuppressionCoordinateModeCentersHeightFirst	swift.enum.case	MPSGraphNonMaximumSuppressionCoordinateMode.centersHeightFirst	MPSGraphNonMaximumSuppressionCoordinateMode.centersHeightFirst	case centersHeightFirst
c:@E@MPSGraphNonMaximumSuppressionCoordinateMode@MPSGraphNonMaximumSuppressionCoordinateModeCentersWidthFirst	swift.enum.case	MPSGraphNonMaximumSuppressionCoordinateMode.centersWidthFirst	MPSGraphNonMaximumSuppressionCoordinateMode.centersWidthFirst	case centersWidthFirst
c:@E@MPSGraphNonMaximumSuppressionCoordinateMode@MPSGraphNonMaximumSuppressionCoordinateModeCornersHeightFirst	swift.enum.case	MPSGraphNonMaximumSuppressionCoordinateMode.explicit	MPSGraphNonMaximumSuppressionCoordinateMode.explicit	case explicit
c:@E@MPSGraphNonMaximumSuppressionCoordinateMode@MPSGraphNonMaximumSuppressionCoordinateModeCornersWidthFirst	swift.enum.case	MPSGraphNonMaximumSuppressionCoordinateMode.cornersWidthFirst	MPSGraphNonMaximumSuppressionCoordinateMode.cornersWidthFirst	case cornersWidthFirst
c:@E@MPSGraphOptimization	swift.enum	MPSGraphOptimization	MPSGraphOptimization	enum MPSGraphOptimization
c:@E@MPSGraphOptimization@MPSGraphOptimizationLevel0	swift.enum.case	MPSGraphOptimization.level0	MPSGraphOptimization.level0	case level0
c:@E@MPSGraphOptimization@MPSGraphOptimizationLevel1	swift.enum.case	MPSGraphOptimization.level1	MPSGraphOptimization.level1	case level1
c:@E@MPSGraphOptimizationProfile	swift.enum	MPSGraphOptimizationProfile	MPSGraphOptimizationProfile	enum MPSGraphOptimizationProfile
c:@E@MPSGraphOptimizationProfile@MPSGraphOptimizationProfilePerformance	swift.enum.case	MPSGraphOptimizationProfile.performance	MPSGraphOptimizationProfile.performance	case performance
c:@E@MPSGraphOptimizationProfile@MPSGraphOptimizationProfilePowerEfficiency	swift.enum.case	MPSGraphOptimizationProfile.powerEfficiency	MPSGraphOptimizationProfile.powerEfficiency	case powerEfficiency
c:@E@MPSGraphOptions	swift.enum	MPSGraphOptions	MPSGraphOptions	enum MPSGraphOptions
c:@E@MPSGraphOptions@MPSGraphOptionsDefault	swift.type.property	default	MPSGraphOptions.default	static var `default`: MPSGraphOptions { get }
c:@E@MPSGraphOptions@MPSGraphOptionsNone	swift.enum.case	MPSGraphOptions.none	MPSGraphOptions.none	case none
c:@E@MPSGraphOptions@MPSGraphOptionsSynchronizeResults	swift.enum.case	MPSGraphOptions.synchronizeResults	MPSGraphOptions.synchronizeResults	case synchronizeResults
c:@E@MPSGraphOptions@MPSGraphOptionsVerbose	swift.enum.case	MPSGraphOptions.verbose	MPSGraphOptions.verbose	case verbose
c:@E@MPSGraphPaddingMode	swift.enum	MPSGraphPaddingMode	MPSGraphPaddingMode	enum MPSGraphPaddingMode
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeAntiPeriodic	swift.enum.case	MPSGraphPaddingMode.antiPeriodic	MPSGraphPaddingMode.antiPeriodic	case antiPeriodic
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeClampToEdge	swift.enum.case	MPSGraphPaddingMode.clampToEdge	MPSGraphPaddingMode.clampToEdge	case clampToEdge
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeConstant	swift.enum.case	MPSGraphPaddingMode.constant	MPSGraphPaddingMode.constant	case constant
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModePeriodic	swift.enum.case	MPSGraphPaddingMode.periodic	MPSGraphPaddingMode.periodic	case periodic
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeReflect	swift.enum.case	MPSGraphPaddingMode.reflect	MPSGraphPaddingMode.reflect	case reflect
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeSymmetric	swift.enum.case	MPSGraphPaddingMode.symmetric	MPSGraphPaddingMode.symmetric	case symmetric
c:@E@MPSGraphPaddingMode@MPSGraphPaddingModeZero	swift.enum.case	MPSGraphPaddingMode.zero	MPSGraphPaddingMode.zero	case zero
c:@E@MPSGraphPaddingStyle	swift.enum	MPSGraphPaddingStyle	MPSGraphPaddingStyle	enum MPSGraphPaddingStyle
c:@E@MPSGraphPaddingStyle@MPSGraphPaddingStyleExplicit	swift.enum.case	MPSGraphPaddingStyle.explicit	MPSGraphPaddingStyle.explicit	case explicit
c:@E@MPSGraphPaddingStyle@MPSGraphPaddingStyleExplicitOffset	swift.enum.case	MPSGraphPaddingStyle.explicitOffset	MPSGraphPaddingStyle.explicitOffset	case explicitOffset
c:@E@MPSGraphPaddingStyle@MPSGraphPaddingStyleONNX_SAME_LOWER	swift.enum.case	MPSGraphPaddingStyle.ONNX_SAME_LOWER	MPSGraphPaddingStyle.ONNX_SAME_LOWER	case ONNX_SAME_LOWER
c:@E@MPSGraphPaddingStyle@MPSGraphPaddingStyleTF_SAME	swift.enum.case	MPSGraphPaddingStyle.TF_SAME	MPSGraphPaddingStyle.TF_SAME	case TF_SAME
c:@E@MPSGraphPaddingStyle@MPSGraphPaddingStyleTF_VALID	swift.enum.case	MPSGraphPaddingStyle.TF_VALID	MPSGraphPaddingStyle.TF_VALID	case TF_VALID
c:@E@MPSGraphPoolingReturnIndicesMode	swift.enum	MPSGraphPoolingReturnIndicesMode	MPSGraphPoolingReturnIndicesMode	enum MPSGraphPoolingReturnIndicesMode
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesGlobalFlatten1D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.globalFlatten1D	MPSGraphPoolingReturnIndicesMode.globalFlatten1D	case globalFlatten1D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesGlobalFlatten2D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.globalFlatten2D	MPSGraphPoolingReturnIndicesMode.globalFlatten2D	case globalFlatten2D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesGlobalFlatten3D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.globalFlatten3D	MPSGraphPoolingReturnIndicesMode.globalFlatten3D	case globalFlatten3D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesGlobalFlatten4D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.globalFlatten4D	MPSGraphPoolingReturnIndicesMode.globalFlatten4D	case globalFlatten4D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesLocalFlatten1D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.localFlatten1D	MPSGraphPoolingReturnIndicesMode.localFlatten1D	case localFlatten1D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesLocalFlatten2D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.localFlatten2D	MPSGraphPoolingReturnIndicesMode.localFlatten2D	case localFlatten2D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesLocalFlatten3D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.localFlatten3D	MPSGraphPoolingReturnIndicesMode.localFlatten3D	case localFlatten3D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesLocalFlatten4D	swift.enum.case	MPSGraphPoolingReturnIndicesMode.localFlatten4D	MPSGraphPoolingReturnIndicesMode.localFlatten4D	case localFlatten4D
c:@E@MPSGraphPoolingReturnIndicesMode@MPSGraphPoolingReturnIndicesNone	swift.enum.case	MPSGraphPoolingReturnIndicesMode.none	MPSGraphPoolingReturnIndicesMode.none	case none
c:@E@MPSGraphRNNActivation	swift.enum	MPSGraphRNNActivation	MPSGraphRNNActivation	enum MPSGraphRNNActivation
c:@E@MPSGraphRNNActivation@MPSGraphRNNActivationHardSigmoid	swift.enum.case	MPSGraphRNNActivation.hardSigmoid	MPSGraphRNNActivation.hardSigmoid	case hardSigmoid
c:@E@MPSGraphRNNActivation@MPSGraphRNNActivationNone	swift.enum.case	MPSGraphRNNActivation.none	MPSGraphRNNActivation.none	case none
c:@E@MPSGraphRNNActivation@MPSGraphRNNActivationRelu	swift.enum.case	MPSGraphRNNActivation.relu	MPSGraphRNNActivation.relu	case relu
c:@E@MPSGraphRNNActivation@MPSGraphRNNActivationSigmoid	swift.enum.case	MPSGraphRNNActivation.sigmoid	MPSGraphRNNActivation.sigmoid	case sigmoid
c:@E@MPSGraphRNNActivation@MPSGraphRNNActivationTanh	swift.enum.case	MPSGraphRNNActivation.tanh	MPSGraphRNNActivation.tanh	case tanh
c:@E@MPSGraphRandomDistribution	swift.enum	MPSGraphRandomDistribution	MPSGraphRandomDistribution	enum MPSGraphRandomDistribution
c:@E@MPSGraphRandomDistribution@MPSGraphRandomDistributionNormal	swift.enum.case	MPSGraphRandomDistribution.normal	MPSGraphRandomDistribution.normal	case normal
c:@E@MPSGraphRandomDistribution@MPSGraphRandomDistributionTruncatedNormal	swift.enum.case	MPSGraphRandomDistribution.truncatedNormal	MPSGraphRandomDistribution.truncatedNormal	case truncatedNormal
c:@E@MPSGraphRandomDistribution@MPSGraphRandomDistributionUniform	swift.enum.case	MPSGraphRandomDistribution.uniform	MPSGraphRandomDistribution.uniform	case uniform
c:@E@MPSGraphRandomNormalSamplingMethod	swift.enum	MPSGraphRandomNormalSamplingMethod	MPSGraphRandomNormalSamplingMethod	enum MPSGraphRandomNormalSamplingMethod
c:@E@MPSGraphRandomNormalSamplingMethod@MPSGraphRandomNormalSamplingBoxMuller	swift.enum.case	MPSGraphRandomNormalSamplingMethod.boxMuller	MPSGraphRandomNormalSamplingMethod.boxMuller	case boxMuller
c:@E@MPSGraphRandomNormalSamplingMethod@MPSGraphRandomNormalSamplingInvCDF	swift.enum.case	MPSGraphRandomNormalSamplingMethod.invCDF	MPSGraphRandomNormalSamplingMethod.invCDF	case invCDF
c:@E@MPSGraphReducedPrecisionFastMath	swift.struct	MPSGraphReducedPrecisionFastMath	MPSGraphReducedPrecisionFastMath	struct MPSGraphReducedPrecisionFastMath
c:@E@MPSGraphReducedPrecisionFastMath@MPSGraphReducedPrecisionFastMathAllowFP16Conv2DWinogradTransformIntermediate	swift.type.property	allowFP16Conv2DWinogradTransformIntermediate	MPSGraphReducedPrecisionFastMath.allowFP16Conv2DWinogradTransformIntermediate	static var allowFP16Conv2DWinogradTransformIntermediate: MPSGraphReducedPrecisionFastMath { get }
c:@E@MPSGraphReducedPrecisionFastMath@MPSGraphReducedPrecisionFastMathAllowFP16Intermediates	swift.type.property	allowFP16Intermediates	MPSGraphReducedPrecisionFastMath.allowFP16Intermediates	static var allowFP16Intermediates: MPSGraphReducedPrecisionFastMath { get }
c:@E@MPSGraphReducedPrecisionFastMath@MPSGraphReducedPrecisionFastMathNone	swift.type.property	none	MPSGraphReducedPrecisionFastMath.none	static var none: MPSGraphReducedPrecisionFastMath { get }
c:@E@MPSGraphReductionMode	swift.enum	MPSGraphReductionMode	MPSGraphReductionMode	enum MPSGraphReductionMode
c:@E@MPSGraphReductionMode@MPSGraphReductionModeArgumentMax	swift.enum.case	MPSGraphReductionMode.argumentMax	MPSGraphReductionMode.argumentMax	case argumentMax
c:@E@MPSGraphReductionMode@MPSGraphReductionModeArgumentMin	swift.enum.case	MPSGraphReductionMode.argumentMin	MPSGraphReductionMode.argumentMin	case argumentMin
c:@E@MPSGraphReductionMode@MPSGraphReductionModeMax	swift.enum.case	MPSGraphReductionMode.max	MPSGraphReductionMode.max	case max
c:@E@MPSGraphReductionMode@MPSGraphReductionModeMin	swift.enum.case	MPSGraphReductionMode.min	MPSGraphReductionMode.min	case min
c:@E@MPSGraphReductionMode@MPSGraphReductionModeProduct	swift.enum.case	MPSGraphReductionMode.product	MPSGraphReductionMode.product	case product
c:@E@MPSGraphReductionMode@MPSGraphReductionModeSum	swift.enum.case	MPSGraphReductionMode.sum	MPSGraphReductionMode.sum	case sum
c:@E@MPSGraphResizeMode	swift.enum	MPSGraphResizeMode	MPSGraphResizeMode	enum MPSGraphResizeMode
c:@E@MPSGraphResizeMode@MPSGraphResizeBilinear	swift.enum.case	MPSGraphResizeMode.bilinear	MPSGraphResizeMode.bilinear	case bilinear
c:@E@MPSGraphResizeMode@MPSGraphResizeNearest	swift.enum.case	MPSGraphResizeMode.nearest	MPSGraphResizeMode.nearest	case nearest
c:@E@MPSGraphResizeNearestRoundingMode	swift.enum	MPSGraphResizeNearestRoundingMode	MPSGraphResizeNearestRoundingMode	enum MPSGraphResizeNearestRoundingMode
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeCeil	swift.enum.case	MPSGraphResizeNearestRoundingMode.ceil	MPSGraphResizeNearestRoundingMode.ceil	case ceil
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeFloor	swift.enum.case	MPSGraphResizeNearestRoundingMode.floor	MPSGraphResizeNearestRoundingMode.floor	case floor
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeRoundPreferCeil	swift.enum.case	MPSGraphResizeNearestRoundingMode.roundPreferCeil	MPSGraphResizeNearestRoundingMode.roundPreferCeil	case roundPreferCeil
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeRoundPreferFloor	swift.enum.case	MPSGraphResizeNearestRoundingMode.roundPreferFloor	MPSGraphResizeNearestRoundingMode.roundPreferFloor	case roundPreferFloor
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeRoundToEven	swift.enum.case	MPSGraphResizeNearestRoundingMode.roundToEven	MPSGraphResizeNearestRoundingMode.roundToEven	case roundToEven
c:@E@MPSGraphResizeNearestRoundingMode@MPSGraphResizeNearestRoundingModeRoundToOdd	swift.enum.case	MPSGraphResizeNearestRoundingMode.roundToOdd	MPSGraphResizeNearestRoundingMode.roundToOdd	case roundToOdd
c:@E@MPSGraphScatterMode	swift.enum	MPSGraphScatterMode	MPSGraphScatterMode	enum MPSGraphScatterMode
c:@E@MPSGraphScatterMode@MPSGraphScatterModeAdd	swift.enum.case	MPSGraphScatterMode.add	MPSGraphScatterMode.add	case add
c:@E@MPSGraphScatterMode@MPSGraphScatterModeDiv	swift.enum.case	MPSGraphScatterMode.div	MPSGraphScatterMode.div	case div
c:@E@MPSGraphScatterMode@MPSGraphScatterModeMax	swift.enum.case	MPSGraphScatterMode.max	MPSGraphScatterMode.max	case max
c:@E@MPSGraphScatterMode@MPSGraphScatterModeMin	swift.enum.case	MPSGraphScatterMode.min	MPSGraphScatterMode.min	case min
c:@E@MPSGraphScatterMode@MPSGraphScatterModeMul	swift.enum.case	MPSGraphScatterMode.mul	MPSGraphScatterMode.mul	case mul
c:@E@MPSGraphScatterMode@MPSGraphScatterModeSet	swift.enum.case	MPSGraphScatterMode.set	MPSGraphScatterMode.set	case set
c:@E@MPSGraphScatterMode@MPSGraphScatterModeSub	swift.enum.case	MPSGraphScatterMode.sub	MPSGraphScatterMode.sub	case sub
c:@E@MPSGraphSparseStorageType	swift.enum	MPSGraphSparseStorageType	MPSGraphSparseStorageType	enum MPSGraphSparseStorageType
c:@E@MPSGraphSparseStorageType@MPSGraphSparseStorageCOO	swift.enum.case	MPSGraphSparseStorageType.COO	MPSGraphSparseStorageType.COO	case COO
c:@E@MPSGraphSparseStorageType@MPSGraphSparseStorageCSC	swift.enum.case	MPSGraphSparseStorageType.CSC	MPSGraphSparseStorageType.CSC	case CSC
c:@E@MPSGraphSparseStorageType@MPSGraphSparseStorageCSR	swift.enum.case	MPSGraphSparseStorageType.CSR	MPSGraphSparseStorageType.CSR	case CSR
c:@E@MPSGraphTensorNamedDataLayout	swift.enum	MPSGraphTensorNamedDataLayout	MPSGraphTensorNamedDataLayout	enum MPSGraphTensorNamedDataLayout
c:@E@MPSGraphTensorNamedDataLayout@MPSGraphTensorNamedDataLayoutCHW	swift.enum.case	MPSGraphTensorNamedDataLayout.CHW	MPSGraphTensorNamedDataLayout.CHW	case CHW
c:@E@MPSGraphTensorNamedDataLayout@MPSGraphTensorNamedDataLayoutDHWIO	swift.enum.case	MPSGraphTensorNamedDataLayout.DHWIO	MPSGraphTensorNamedDataLayout.DHWIO	case DHWIO
c:@E@MPSGraphTensorNamedDataLayout@MPSGraphTensorNamedDataLayoutHW	swift.enum.case	MPSGraphTensorNamedDataLayout.HW	MPSGraphTensorNamedDataLayout.HW	case HW
c:@E@MPSGraphTensorNamedDataLayout@MPSGraphTensorNamedDataLayoutHWC	swift.enum.case	MPSGraphTensorNamedDataLayout.HWC	MPSGraphTensorNamedDataLayout.HWC	case HWC
c:@E@MPSGraphTensorNamedDataLayout@MPSGraphTensorNamedDataLayoutHWIO	swift.enum.case	MPSGraphTensorNamedDataLayout.HWIO	MPSGraphTensorNamedDataLayout.HWIO	case HWIO
