precise	status	evidence	notes
c:@E@NLContextualEmbeddingAssetsResult	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLContextualEmbeddingAssetsResult@NLContextualEmbeddingAssetsResultAvailable	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLContextualEmbeddingAssetsResult@NLContextualEmbeddingAssetsResultError	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLContextualEmbeddingAssetsResult@NLContextualEmbeddingAssetsResultNotAvailable	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLDistanceType	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLDistanceType@NLDistanceTypeCosine	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLModelType	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLModelType@NLModelTypeClassifier	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLModelType@NLModelTypeSequence	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerAssetsResult	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerAssetsResult@NLTaggerAssetsResultAvailable	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerAssetsResult@NLTaggerAssetsResultError	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerAssetsResult@NLTaggerAssetsResultNotAvailable	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerJoinContractions	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerJoinNames	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerOmitOther	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerOmitPunctuation	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerOmitWhitespace	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTaggerOptions@NLTaggerOmitWords	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenUnit	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenUnit@NLTokenUnitDocument	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenUnit@NLTokenUnitParagraph	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenUnit@NLTokenUnitSentence	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenUnit@NLTokenUnitWord	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTokenUnitAndDistanceType	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenizerAttributes	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenizerAttributes@NLTokenizerAttributeEmoji	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenizerAttributes@NLTokenizerAttributeNumeric	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@E@NLTokenizerAttributes@NLTokenizerAttributeSymbolic	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTaggerOptionsAndTokenizerAttributes	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLContextualEmbeddingKeyLanguages	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTagAndSchemeConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLContextualEmbeddingKeyRevision	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTagAndSchemeConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLContextualEmbeddingKeyScripts	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLTagAndSchemeConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageAmharic	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageArabic	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageArmenian	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageBengali	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageBulgarian	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageBurmese	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageCatalan	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageCherokee	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageCroatian	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageCzech	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageDanish	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageDutch	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageEnglish	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
c:@NLLanguageFinnish	implemented	test:full/naturallanguage/tests/agent/NaturalLanguageTests.swift#testNLLanguageConstants	Focused Linux host assertion; not Apple model or ICU tokenizer success.
