precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@ASAuthorizationAppleIDProviderCredentialRevokedNotification	swift.type.property	["ASAuthorizationAppleIDProvider","credentialRevokedNotification"]	unmatched	none	0	0		[]
c:@ASAuthorizationErrorDomain	swift.var	["ASAuthorizationErrorDomain"]	unmatched	none	0	0		[]
c:@ASAuthorizationOperationImplicit	swift.type.property	["ASAuthorization","OpenIDOperation","operationImplicit"]	unmatched	none	0	0		[]
c:@ASAuthorizationOperationLogin	swift.type.property	["ASAuthorization","OpenIDOperation","operationLogin"]	unmatched	none	0	0		[]
c:@ASAuthorizationOperationLogout	swift.type.property	["ASAuthorization","OpenIDOperation","operationLogout"]	unmatched	none	0	0		[]
c:@ASAuthorizationOperationRefresh	swift.type.property	["ASAuthorization","OpenIDOperation","operationRefresh"]	unmatched	none	0	0		[]
c:@ASAuthorizationProviderAuthorizationOperationConfigurationRemoved	swift.type.property	["ASAuthorizationProviderAuthorizationOperation","configurationRemoved"]	unmatched	none	0	0		[]
c:@ASAuthorizationProviderAuthorizationOperationDirectRequest	swift.type.property	["ASAuthorizationProviderAuthorizationOperation","directRequest"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialAttestationKindDirect	swift.type.property	["ASAuthorizationPublicKeyCredentialAttestationKind","direct"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialAttestationKindEnterprise	swift.type.property	["ASAuthorizationPublicKeyCredentialAttestationKind","enterprise"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialAttestationKindIndirect	swift.type.property	["ASAuthorizationPublicKeyCredentialAttestationKind","indirect"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialAttestationKindNone	swift.type.property	["ASAuthorizationPublicKeyCredentialAttestationKind","none"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferenceDiscouraged	swift.type.property	["ASAuthorizationPublicKeyCredentialResidentKeyPreference","discouraged"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferencePreferred	swift.type.property	["ASAuthorizationPublicKeyCredentialResidentKeyPreference","preferred"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialResidentKeyPreferenceRequired	swift.type.property	["ASAuthorizationPublicKeyCredentialResidentKeyPreference","required"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferenceDiscouraged	swift.type.property	["ASAuthorizationPublicKeyCredentialUserVerificationPreference","discouraged"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferencePreferred	swift.type.property	["ASAuthorizationPublicKeyCredentialUserVerificationPreference","preferred"]	unmatched	none	0	0		[]
c:@ASAuthorizationPublicKeyCredentialUserVerificationPreferenceRequired	swift.type.property	["ASAuthorizationPublicKeyCredentialUserVerificationPreference","required"]	unmatched	none	0	0		[]
c:@ASAuthorizationScopeEmail	swift.type.property	["ASAuthorization","Scope","email"]	unmatched	none	0	0		[]
c:@ASAuthorizationScopeFullName	swift.type.property	["ASAuthorization","Scope","fullName"]	unmatched	none	0	0		[]
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportBluetooth	swift.type.property	["ASAuthorizationSecurityKeyPublicKeyCredentialDescriptor","Transport","bluetooth"]	unmatched	none	0	0		[]
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportNFC	swift.type.property	["ASAuthorizationSecurityKeyPublicKeyCredentialDescriptor","Transport","nfc"]	unmatched	none	0	0		[]
c:@ASAuthorizationSecurityKeyPublicKeyCredentialDescriptorTransportUSB	swift.type.property	["ASAuthorizationSecurityKeyPublicKeyCredentialDescriptor","Transport","usb"]	unmatched	none	0	0		[]
c:@ASCOSEAlgorithmIdentifierES256	swift.type.property	["ASCOSEAlgorithmIdentifier","ES256"]	unmatched	none	0	0		[]
c:@ASCOSEEllipticCurveIdentifierP256	swift.type.property	["ASCOSEEllipticCurveIdentifier","P256"]	unmatched	none	0	0		[]
c:@ASCredentialIdentityStoreErrorDomain	swift.var	["ASCredentialIdentityStoreErrorDomain"]	unmatched	none	0	0		[]
c:@ASExtensionErrorDomain	swift.var	["ASExtensionErrorDomain"]	unmatched	none	0	0		[]
c:@ASExtensionLocalizedFailureReasonErrorKey	swift.var	["ASExtensionLocalizedFailureReasonErrorKey"]	unmatched	none	0	0		[]
c:@ASWebAuthenticationSessionErrorDomain	swift.var	["ASWebAuthenticationSessionErrorDomain"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonStyle	swift.enum	["ASAuthorizationAppleIDButton","Style"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonStyle@ASAuthorizationAppleIDButtonStyleBlack	swift.enum.case	["ASAuthorizationAppleIDButton","Style","black"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonStyle@ASAuthorizationAppleIDButtonStyleWhite	swift.enum.case	["ASAuthorizationAppleIDButton","Style","white"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonStyle@ASAuthorizationAppleIDButtonStyleWhiteOutline	swift.enum.case	["ASAuthorizationAppleIDButton","Style","whiteOutline"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonType	swift.enum	["ASAuthorizationAppleIDButton","ButtonType"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonType@ASAuthorizationAppleIDButtonTypeContinue	swift.enum.case	["ASAuthorizationAppleIDButton","ButtonType","continue"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonType@ASAuthorizationAppleIDButtonTypeDefault	swift.type.property	["ASAuthorizationAppleIDButton","ButtonType","default"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonType@ASAuthorizationAppleIDButtonTypeSignIn	swift.enum.case	["ASAuthorizationAppleIDButton","ButtonType","signIn"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDButtonType@ASAuthorizationAppleIDButtonTypeSignUp	swift.enum.case	["ASAuthorizationAppleIDButton","ButtonType","signUp"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDProviderCredentialState	swift.enum	["ASAuthorizationAppleIDProvider","CredentialState"]	unmatched	none	0	0		[]
c:@E@ASAuthorizationAppleIDProviderCredentialState@ASAuthorizationAppleIDProviderCredentialAuthorized	swift.enum.case	["ASAuthorizationAppleIDProvider","CredentialState","authorized"]	unmatched	none	0	0		[]
