precise	kind	title	path	declaration
s:19ExtensionFoundation03AppA0P	swift.protocol	AppExtension	AppExtension	protocol AppExtension
s:19ExtensionFoundation03AppA0P13ConfigurationQa	swift.associatedtype	Configuration	AppExtension.Configuration	associatedtype Configuration : AppExtensionConfiguration
s:19ExtensionFoundation03AppA0P13configuration13ConfigurationQzvp	swift.property	configuration	AppExtension.configuration	@MainActor @preconcurrency var configuration: Self.Configuration { get }
s:19ExtensionFoundation03AppA0PAAE4mainyyKFZ	swift.type.method	main()	AppExtension.main()	@MainActor @preconcurrency static func main() throws
s:19ExtensionFoundation03AppA0Pxycfc	swift.init	init()	AppExtension.init()	@MainActor @preconcurrency init()
s:19ExtensionFoundation03AppA13ConfigurationP	swift.protocol	AppExtensionConfiguration	AppExtensionConfiguration	@MainActor @preconcurrency protocol AppExtensionConfiguration : Sendable
s:19ExtensionFoundation03AppA13ConfigurationP6accept10connectionSbSo15NSXPCConnectionC_tF	swift.method	accept(connection:)	AppExtensionConfiguration.accept(connection:)	nonisolated func accept(connection: NSXPCConnection) -> Bool
s:19ExtensionFoundation03AppA5PointV	swift.struct	AppExtensionPoint	AppExtensionPoint	struct AppExtensionPoint
s:19ExtensionFoundation03AppA5PointV10DefinitionV	swift.struct	AppExtensionPoint.Definition	AppExtensionPoint.Definition	@resultBuilder struct Definition
s:19ExtensionFoundation03AppA5PointV10DefinitionV10buildBlockyA2C4NameV_xxQptRvzAC9AttributeRzlFZ	swift.type.method	buildBlock(_:_:)	AppExtensionPoint.Definition.buildBlock(_:_:)	static func buildBlock<each T>(_ name: AppExtensionPoint.Name, _ attributes: repeat each T) -> AppExtensionPoint where repeat each T : AppExtensionPoint.Attribute
s:19ExtensionFoundation03AppA5PointV10IdentifierV	swift.struct	AppExtensionPoint.Identifier	AppExtensionPoint.Identifier	struct Identifier
s:19ExtensionFoundation03AppA5PointV10IdentifierV4host4nameAEs12StaticStringV_AItcfc	swift.init	init(host:name:)	AppExtensionPoint.Identifier.init(host:name:)	init(host bundleIdentifier: StaticString, name: StaticString)
s:19ExtensionFoundation03AppA5PointV10IdentifierVyAEs12StaticStringVcfc	swift.init	init(_:)	AppExtensionPoint.Identifier.init(_:)	init(_ value: StaticString)
s:19ExtensionFoundation03AppA5PointV10identifierACs12StaticStringV_tKcfc	swift.init	init(identifier:)	AppExtensionPoint.init(identifier:)	init(identifier: StaticString) throws
s:19ExtensionFoundation03AppA5PointV13UserInterfaceV	swift.struct	AppExtensionPoint.UserInterface	AppExtensionPoint.UserInterface	struct UserInterface
s:19ExtensionFoundation03AppA5PointV13UserInterfaceV5valueSbvp	swift.property	value	AppExtensionPoint.UserInterface.value	let value: Bool
s:19ExtensionFoundation03AppA5PointV13UserInterfaceVyAESbcfc	swift.init	init(_:)	AppExtensionPoint.UserInterface.init(_:)	init(_ value: Bool = true)
s:19ExtensionFoundation03AppA5PointV16EnhancedSecurityV	swift.struct	AppExtensionPoint.EnhancedSecurity	AppExtensionPoint.EnhancedSecurity	struct EnhancedSecurity
s:19ExtensionFoundation03AppA5PointV16EnhancedSecurityVyAESbcfc	swift.init	init(_:)	AppExtensionPoint.EnhancedSecurity.init(_:)	init(_ value: Bool = true)
s:19ExtensionFoundation03AppA5PointV2IDa	swift.typealias	AppExtensionPoint.ID	AppExtensionPoint.ID	typealias ID = String
