precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@OSLogEntryLogLevel	swift.enum	["OSLogEntryLog","Level"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2	["/ABIRoot/children/7/children/2"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelDebug	swift.enum.case	["OSLogEntryLog","Level","debug"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/4	["/ABIRoot/children/7/children/2/children/4"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelError	swift.enum.case	["OSLogEntryLog","Level","error"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/7	["/ABIRoot/children/7/children/2/children/7"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelFault	swift.enum.case	["OSLogEntryLog","Level","fault"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/8	["/ABIRoot/children/7/children/2/children/8"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelInfo	swift.enum.case	["OSLogEntryLog","Level","info"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/5	["/ABIRoot/children/7/children/2/children/5"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelNotice	swift.enum.case	["OSLogEntryLog","Level","notice"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/6	["/ABIRoot/children/7/children/2/children/6"]
c:@E@OSLogEntryLogLevel@OSLogEntryLogLevelUndefined	swift.enum.case	["OSLogEntryLog","Level","undefined"]	exact-usr	exact-usr	1	1	/ABIRoot/children/7/children/2/children/3	["/ABIRoot/children/7/children/2/children/3"]
c:@E@OSLogEntrySignpostType	swift.enum	["OSLogEntrySignpost","SignpostType"]	exact-usr	exact-usr	1	1	/ABIRoot/children/8/children/4	["/ABIRoot/children/8/children/4"]
c:@E@OSLogEntrySignpostType@OSLogEntrySignpostTypeEvent	swift.enum.case	["OSLogEntrySignpost","SignpostType","event"]	exact-usr	exact-usr	1	1	/ABIRoot/children/8/children/4/children/6	["/ABIRoot/children/8/children/4/children/6"]
c:@E@OSLogEntrySignpostType@OSLogEntrySignpostTypeIntervalBegin	swift.enum.case	["OSLogEntrySignpost","SignpostType","intervalBegin"]	exact-usr	exact-usr	1	1	/ABIRoot/children/8/children/4/children/4	["/ABIRoot/children/8/children/4/children/4"]
c:@E@OSLogEntrySignpostType@OSLogEntrySignpostTypeIntervalEnd	swift.enum.case	["OSLogEntrySignpost","SignpostType","intervalEnd"]	exact-usr	exact-usr	1	1	/ABIRoot/children/8/children/4/children/5	["/ABIRoot/children/8/children/4/children/5"]
c:@E@OSLogEntrySignpostType@OSLogEntrySignpostTypeUndefined	swift.enum.case	["OSLogEntrySignpost","SignpostType","undefined"]	exact-usr	exact-usr	1	1	/ABIRoot/children/8/children/4/children/3	["/ABIRoot/children/8/children/4/children/3"]
c:@E@OSLogEntryStoreCategory	swift.enum	["OSLogEntry","StoreCategory"]	exact-usr	exact-usr	1	1	/ABIRoot/children/3/children/4	["/ABIRoot/children/3/children/4"]
c:@E@OSLogEntryStoreCategory@OSLogEntryStoreCategoryLongTerm1	swift.enum.case	["OSLogEntry","StoreCategory","longTerm1"]	exact-usr	exact-usr	1	1	/ABIRoot/children/3/children/4/children/7	["/ABIRoot/children/3/children/4/children/7"]
c:@E@OSLogEntryStoreCategory@OSLogEntryStoreCategoryLongTerm14	swift.enum.case	["OSLogEntry","StoreCategory","longTerm14"]	exact-usr	exact-usr	1	1	/ABIRoot/children/3/children/4/children/10	["/ABIRoot/children/3/children/4/children/10"]
