precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:objc(cs)THClient	swift.class	["THClient"]	import-name	exported-import-name	1	1	/ABIRoot/children/1	["/ABIRoot/children/1"]
c:objc(cs)THClient(im)checkPreferredNetworkForActiveOperationalDataset:completion:	swift.method	["THClient","checkPreferredNetwork(forActiveOperationalDataset:completion:)"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)deleteCredentialsForBorderAgent:completion:	swift.method	["THClient","deleteCredentials(forBorderAgent:)"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)init	swift.init	["THClient","init()"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)isPreferredNetworkAvailableWithCompletion:	swift.method	["THClient","isPreferredAvailable()"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)retrieveAllActiveCredentials:	swift.method	["THClient","allActiveCredentials()"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)retrieveAllCredentials:	swift.method	["THClient","allCredentials()"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)retrieveCredentialsForBorderAgent:completion:	swift.method	["THClient","credentials(forBorderAgentID:)"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)retrieveCredentialsForExtendedPANID:completion:	swift.method	["THClient","credentials(forExtendedPANID:)"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)retrievePreferredCredentials:	swift.method	["THClient","preferredCredentials()"]	unmatched	none	0	0		[]
c:objc(cs)THClient(im)storeCredentialsForBorderAgent:activeOperationalDataSet:completion:	swift.method	["THClient","storeCredentials(forBorderAgent:activeOperationalDataSet:)"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials	swift.class	["THCredentials"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)PSKC	swift.property	["THCredentials","pskc"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)activeOperationalDataSet	swift.property	["THCredentials","activeOperationalDataSet"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)borderAgentID	swift.property	["THCredentials","borderAgentID"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)channel	swift.property	["THCredentials","channel"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)creationDate	swift.property	["THCredentials","creationDate"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)extendedPANID	swift.property	["THCredentials","extendedPANID"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)lastModificationDate	swift.property	["THCredentials","lastModificationDate"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)networkKey	swift.property	["THCredentials","networkKey"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)networkName	swift.property	["THCredentials","networkName"]	unmatched	none	0	0		[]
c:objc(cs)THCredentials(py)panID	swift.property	["THCredentials","panID"]	unmatched	none	0	0		[]
c:objc(pl)NSCoding(im)initWithCoder:::SYNTHESIZED::c:objc(cs)THCredentials	swift.init	["THCredentials","init(coder:)"]	unmatched	none	0	0		[]
