precise	kind	title	path	declaration
c:@E@EAGLRenderingAPI	swift.enum	EAGLRenderingAPI	EAGLRenderingAPI	enum EAGLRenderingAPI
c:@E@EAGLRenderingAPI@kEAGLRenderingAPIOpenGLES1	swift.enum.case	EAGLRenderingAPI.openGLES1	EAGLRenderingAPI.openGLES1	case openGLES1
c:@E@EAGLRenderingAPI@kEAGLRenderingAPIOpenGLES2	swift.enum.case	EAGLRenderingAPI.openGLES2	EAGLRenderingAPI.openGLES2	case openGLES2
c:@E@EAGLRenderingAPI@kEAGLRenderingAPIOpenGLES3	swift.enum.case	EAGLRenderingAPI.openGLES3	EAGLRenderingAPI.openGLES3	case openGLES3
c:@F@EAGLGetVersion	swift.func	EAGLGetVersion(_:_:)	EAGLGetVersion(_:_:)	func EAGLGetVersion(_ major: UnsafeMutablePointer<UInt32>, _ minor: UnsafeMutablePointer<UInt32>)
c:@F@glActiveShaderProgramEXT	swift.func	glActiveShaderProgramEXT(_:_:)	glActiveShaderProgramEXT(_:_:)	func glActiveShaderProgramEXT(_ pipeline: GLuint, _ program: GLuint)
c:@F@glActiveTexture	swift.func	glActiveTexture(_:)	glActiveTexture(_:)	func glActiveTexture(_ texture: GLenum)
c:@F@glAlphaFunc	swift.func	glAlphaFunc(_:_:)	glAlphaFunc(_:_:)	func glAlphaFunc(_ func: GLenum, _ ref: GLclampf)
c:@F@glAlphaFuncx	swift.func	glAlphaFuncx(_:_:)	glAlphaFuncx(_:_:)	func glAlphaFuncx(_ func: GLenum, _ ref: GLclampx)
c:@F@glAttachShader	swift.func	glAttachShader(_:_:)	glAttachShader(_:_:)	func glAttachShader(_ program: GLuint, _ shader: GLuint)
c:@F@glBeginQuery	swift.func	glBeginQuery(_:_:)	glBeginQuery(_:_:)	func glBeginQuery(_ target: GLenum, _ id: GLuint)
c:@F@glBeginQueryEXT	swift.func	glBeginQueryEXT(_:_:)	glBeginQueryEXT(_:_:)	func glBeginQueryEXT(_ target: GLenum, _ id: GLuint)
c:@F@glBeginTransformFeedback	swift.func	glBeginTransformFeedback(_:)	glBeginTransformFeedback(_:)	func glBeginTransformFeedback(_ primitiveMode: GLenum)
c:@F@glBindAttribLocation	swift.func	glBindAttribLocation(_:_:_:)	glBindAttribLocation(_:_:_:)	func glBindAttribLocation(_ program: GLuint, _ index: GLuint, _ name: UnsafePointer<GLchar>!)
c:@F@glBindBuffer	swift.func	glBindBuffer(_:_:)	glBindBuffer(_:_:)	func glBindBuffer(_ target: GLenum, _ buffer: GLuint)
