precise	kind	title	path	declaration
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName	swift.enum	SRAcousticSettings.Accessibility.BackgroundSounds.Name	SRAcousticSettings.Accessibility.BackgroundSounds.Name	enum Name
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameAirplane	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.airplane	SRAcousticSettings.Accessibility.BackgroundSounds.Name.airplane	case airplane
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameBabble	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.babble	SRAcousticSettings.Accessibility.BackgroundSounds.Name.babble	case babble
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameBalancedNoise	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.balancedNoise	SRAcousticSettings.Accessibility.BackgroundSounds.Name.balancedNoise	case balancedNoise
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameBoat	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.boat	SRAcousticSettings.Accessibility.BackgroundSounds.Name.boat	case boat
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameBrightNoise	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.brightNoise	SRAcousticSettings.Accessibility.BackgroundSounds.Name.brightNoise	case brightNoise
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameBus	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.bus	SRAcousticSettings.Accessibility.BackgroundSounds.Name.bus	case bus
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameDarkNoise	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.darkNoise	SRAcousticSettings.Accessibility.BackgroundSounds.Name.darkNoise	case darkNoise
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameFire	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.fire	SRAcousticSettings.Accessibility.BackgroundSounds.Name.fire	case fire
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameNight	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.night	SRAcousticSettings.Accessibility.BackgroundSounds.Name.night	case night
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameOcean	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.ocean	SRAcousticSettings.Accessibility.BackgroundSounds.Name.ocean	case ocean
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameQuietNight	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.quietNight	SRAcousticSettings.Accessibility.BackgroundSounds.Name.quietNight	case quietNight
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameRain	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.rain	SRAcousticSettings.Accessibility.BackgroundSounds.Name.rain	case rain
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameRainOnRoof	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.rainOnRoof	SRAcousticSettings.Accessibility.BackgroundSounds.Name.rainOnRoof	case rainOnRoof
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameSteam	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.steam	SRAcousticSettings.Accessibility.BackgroundSounds.Name.steam	case steam
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameStream	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.stream	SRAcousticSettings.Accessibility.BackgroundSounds.Name.stream	case stream
c:@E@SRAcousticSettingsAccessibilityBackgroundSoundsName@SRAcousticSettingsAccessibilityBackgroundSoundsNameTrain	swift.enum.case	SRAcousticSettings.Accessibility.BackgroundSounds.Name.train	SRAcousticSettings.Accessibility.BackgroundSounds.Name.train	case train
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplication	swift.enum	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication	enum MediaEnhanceApplication
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplication@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplicationMedia	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.media	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.media	case media
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplication@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplicationNone	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.none	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.none	case none
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplication@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplicationPhone	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.phone	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.phone	case phone
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplication@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceApplicationPhoneAndMedia	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.phoneAndMedia	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceApplication.phoneAndMedia	case phoneAndMedia
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoosting	swift.enum	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting	enum MediaEnhanceBoosting
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoosting@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoostingModerate	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.moderate	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.moderate	case moderate
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoosting@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoostingSlight	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.slight	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.slight	case slight
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoosting@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceBoostingStrong	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.strong	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceBoosting.strong	case strong
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuning	swift.enum	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning	enum MediaEnhanceTuning
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuning@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuningBalancedTone	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.balancedTone	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.balancedTone	case balancedTone
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuning@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuningBrightness	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.brightness	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.brightness	case brightness
c:@E@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuning@SRAcousticSettingsAccessibilityHeadphoneAccommodationsMediaEnhanceTuningVocalRange	swift.enum.case	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.vocalRange	SRAcousticSettings.Accessibility.HeadphoneAccommodations.MediaEnhanceTuning.vocalRange	case vocalRange
