precise	kind	title	path	declaration
c:@CNCinematicErrorDomain	swift.var	CNCinematicErrorDomain	CNCinematicErrorDomain	let CNCinematicErrorDomain: String
c:@E@CNCinematicErrorCode	swift.enum	CNCinematicError.Code	CNCinematicError.Code	enum Code
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeCancelled	swift.enum.case	CNCinematicError.Code.cancelled	CNCinematicError.Code.cancelled	case cancelled
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeIncompatible	swift.enum.case	CNCinematicError.Code.incompatible	CNCinematicError.Code.incompatible	case incompatible
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeIncomplete	swift.enum.case	CNCinematicError.Code.incomplete	CNCinematicError.Code.incomplete	case incomplete
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeMalformed	swift.enum.case	CNCinematicError.Code.malformed	CNCinematicError.Code.malformed	case malformed
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeUnknown	swift.enum.case	CNCinematicError.Code.unknown	CNCinematicError.Code.unknown	case unknown
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeUnreadable	swift.enum.case	CNCinematicError.Code.unreadable	CNCinematicError.Code.unreadable	case unreadable
c:@E@CNCinematicErrorCode@CNCinematicErrorCodeUnsupported	swift.enum.case	CNCinematicError.Code.unsupported	CNCinematicError.Code.unsupported	case unsupported
c:@E@CNDetectionType	swift.enum	CNDetectionType	CNDetectionType	enum CNDetectionType
c:@E@CNDetectionType@CNDetectionTypeAutoFocus	swift.enum.case	CNDetectionType.autoFocus	CNDetectionType.autoFocus	case autoFocus
c:@E@CNDetectionType@CNDetectionTypeCatBody	swift.enum.case	CNDetectionType.catBody	CNDetectionType.catBody	case catBody
c:@E@CNDetectionType@CNDetectionTypeCatHead	swift.enum.case	CNDetectionType.catHead	CNDetectionType.catHead	case catHead
c:@E@CNDetectionType@CNDetectionTypeCustom	swift.enum.case	CNDetectionType.custom	CNDetectionType.custom	case custom
c:@E@CNDetectionType@CNDetectionTypeDogBody	swift.enum.case	CNDetectionType.dogBody	CNDetectionType.dogBody	case dogBody
c:@E@CNDetectionType@CNDetectionTypeDogHead	swift.enum.case	CNDetectionType.dogHead	CNDetectionType.dogHead	case dogHead
c:@E@CNDetectionType@CNDetectionTypeFixedFocus	swift.enum.case	CNDetectionType.fixedFocus	CNDetectionType.fixedFocus	case fixedFocus
c:@E@CNDetectionType@CNDetectionTypeHumanFace	swift.enum.case	CNDetectionType.humanFace	CNDetectionType.humanFace	case humanFace
c:@E@CNDetectionType@CNDetectionTypeHumanHead	swift.enum.case	CNDetectionType.humanHead	CNDetectionType.humanHead	case humanHead
c:@E@CNDetectionType@CNDetectionTypeHumanTorso	swift.enum.case	CNDetectionType.humanTorso	CNDetectionType.humanTorso	case humanTorso
c:@E@CNDetectionType@CNDetectionTypeSportsBall	swift.enum.case	CNDetectionType.sportsBall	CNDetectionType.sportsBall	case sportsBall
c:@E@CNDetectionType@CNDetectionTypeUnknown	swift.enum.case	CNDetectionType.unknown	CNDetectionType.unknown	case unknown
c:@E@CNRenderingQuality	swift.enum	CNRenderingQuality	CNRenderingQuality	enum CNRenderingQuality
c:@E@CNRenderingQuality@CNRenderingQualityExport	swift.enum.case	CNRenderingQuality.export	CNRenderingQuality.export	case export
c:@E@CNRenderingQuality@CNRenderingQualityExportHigh	swift.enum.case	CNRenderingQuality.exportHigh	CNRenderingQuality.exportHigh	case exportHigh
c:@E@CNRenderingQuality@CNRenderingQualityPreview	swift.enum.case	CNRenderingQuality.preview	CNRenderingQuality.preview	case preview
c:@E@CNRenderingQuality@CNRenderingQualityThumbnail	swift.enum.case	CNRenderingQuality.thumbnail	CNRenderingQuality.thumbnail	case thumbnail
c:@E@CNSpatialAudioContentType	swift.enum	CNSpatialAudioContentType	CNSpatialAudioContentType	enum CNSpatialAudioContentType
c:@E@CNSpatialAudioContentType@CNSpatialAudioContentTypeSpatial	swift.enum.case	CNSpatialAudioContentType.spatial	CNSpatialAudioContentType.spatial	case spatial
c:@E@CNSpatialAudioContentType@CNSpatialAudioContentTypeStereo	swift.enum.case	CNSpatialAudioContentType.stereo	CNSpatialAudioContentType.stereo	case stereo
c:@E@CNSpatialAudioRenderingStyle	swift.enum	CNSpatialAudioRenderingStyle	CNSpatialAudioRenderingStyle	enum CNSpatialAudioRenderingStyle
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleCinematic	swift.enum.case	CNSpatialAudioRenderingStyle.cinematic	CNSpatialAudioRenderingStyle.cinematic	case cinematic
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleCinematicBackgroundStem	swift.enum.case	CNSpatialAudioRenderingStyle.cinematicBackgroundStem	CNSpatialAudioRenderingStyle.cinematicBackgroundStem	case cinematicBackgroundStem
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleCinematicForegroundStem	swift.enum.case	CNSpatialAudioRenderingStyle.cinematicForegroundStem	CNSpatialAudioRenderingStyle.cinematicForegroundStem	case cinematicForegroundStem
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleInFrame	swift.enum.case	CNSpatialAudioRenderingStyle.inFrame	CNSpatialAudioRenderingStyle.inFrame	case inFrame
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleInFrameBackgroundStem	swift.enum.case	CNSpatialAudioRenderingStyle.inFrameBackgroundStem	CNSpatialAudioRenderingStyle.inFrameBackgroundStem	case inFrameBackgroundStem
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleInFrameForegroundStem	swift.enum.case	CNSpatialAudioRenderingStyle.inFrameForegroundStem	CNSpatialAudioRenderingStyle.inFrameForegroundStem	case inFrameForegroundStem
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleStandard	swift.enum.case	CNSpatialAudioRenderingStyle.standard	CNSpatialAudioRenderingStyle.standard	case standard
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleStudio	swift.enum.case	CNSpatialAudioRenderingStyle.studio	CNSpatialAudioRenderingStyle.studio	case studio
c:@E@CNSpatialAudioRenderingStyle@CNSpatialAudioRenderingStyleStudioBackgroundStem	swift.enum.case	CNSpatialAudioRenderingStyle.studioBackgroundStem	CNSpatialAudioRenderingStyle.studioBackgroundStem	case studioBackgroundStem
