precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@Ea@kMTAudioProcessingTapCallbacksVersion_0@kMTAudioProcessingTapCallbacksVersion_0	swift.var	["kMTAudioProcessingTapCallbacksVersion_0"]	unmatched	none	0	0		[]
c:@Ea@kMTAudioProcessingTapCreationFlag_PreEffects@kMTAudioProcessingTapCreationFlag_PostEffects	swift.var	["kMTAudioProcessingTapCreationFlag_PostEffects"]	unmatched	none	0	0		[]
c:@Ea@kMTAudioProcessingTapCreationFlag_PreEffects@kMTAudioProcessingTapCreationFlag_PreEffects	swift.var	["kMTAudioProcessingTapCreationFlag_PreEffects"]	unmatched	none	0	0		[]
c:@Ea@kMTAudioProcessingTapFlag_StartOfStream@kMTAudioProcessingTapFlag_EndOfStream	swift.var	["kMTAudioProcessingTapFlag_EndOfStream"]	unmatched	none	0	0		[]
c:@Ea@kMTAudioProcessingTapFlag_StartOfStream@kMTAudioProcessingTapFlag_StartOfStream	swift.var	["kMTAudioProcessingTapFlag_StartOfStream"]	unmatched	none	0	0		[]
c:@F@MTAudioProcessingTapCreate	swift.func	["MTAudioProcessingTapCreate(_:_:_:_:)"]	unmatched	none	0	0		[]
c:@F@MTAudioProcessingTapGetSourceAudio	swift.func	["MTAudioProcessingTapGetSourceAudio(_:_:_:_:_:_:)"]	unmatched	none	0	0		[]
c:@F@MTAudioProcessingTapGetStorage	swift.func	["MTAudioProcessingTapGetStorage(_:)"]	unmatched	none	0	0		[]
c:@F@MTAudioProcessingTapGetTypeID	swift.func	["MTAudioProcessingTapGetTypeID()"]	unmatched	none	0	0		[]
c:@F@MTCopyLocalizedNameForMediaSubType	swift.func	["MTCopyLocalizedNameForMediaSubType(_:_:)"]	unmatched	none	0	0		[]
c:@F@MTCopyLocalizedNameForMediaType	swift.func	["MTCopyLocalizedNameForMediaType(_:)"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks	swift.struct	["MTAudioProcessingTapCallbacks"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@clientInfo	swift.property	["MTAudioProcessingTapCallbacks","clientInfo"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@finalize	swift.property	["MTAudioProcessingTapCallbacks","finalize"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@init	swift.property	["MTAudioProcessingTapCallbacks","init"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@prepare	swift.property	["MTAudioProcessingTapCallbacks","prepare"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@process	swift.property	["MTAudioProcessingTapCallbacks","process"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@unprepare	swift.property	["MTAudioProcessingTapCallbacks","unprepare"]	unmatched	none	0	0		[]
c:@SA@MTAudioProcessingTapCallbacks@FI@version	swift.property	["MTAudioProcessingTapCallbacks","version"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapCreationFlags	swift.typealias	["MTAudioProcessingTapCreationFlags"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapFinalizeCallback	swift.typealias	["MTAudioProcessingTapFinalizeCallback"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapFlags	swift.typealias	["MTAudioProcessingTapFlags"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapInitCallback	swift.typealias	["MTAudioProcessingTapInitCallback"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapPrepareCallback	swift.typealias	["MTAudioProcessingTapPrepareCallback"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapProcessCallback	swift.typealias	["MTAudioProcessingTapProcessCallback"]	unmatched	none	0	0		[]
c:@T@MTAudioProcessingTapRef	swift.class	["MTAudioProcessingTap"]	import-name	exported-import-name	1	1	/ABIRoot/children/0	["/ABIRoot/children/0"]
c:@T@MTAudioProcessingTapUnprepareCallback	swift.typealias	["MTAudioProcessingTapUnprepareCallback"]	unmatched	none	0	0		[]
s:14CoreFoundation9_CFObjectPAAE2eeoiySbx_xtFZ::SYNTHESIZED::c:@T@MTAudioProcessingTapRef	swift.func.op	["MTAudioProcessingTap","==(_:_:)"]	unmatched	none	0	0		[]
s:14CoreFoundation9_CFObjectPAAE4hash4intoys6HasherVz_tF::SYNTHESIZED::c:@T@MTAudioProcessingTapRef	swift.method	["MTAudioProcessingTap","hash(into:)"]	unmatched	none	0	0		[]
s:14CoreFoundation9_CFObjectPAAE9hashValueSivp::SYNTHESIZED::c:@T@MTAudioProcessingTapRef	swift.property	["MTAudioProcessingTap","hashValue"]	unmatched	none	0	0		[]
s:SQsE2neoiySbx_xtFZ::SYNTHESIZED::c:@T@MTAudioProcessingTapRef	swift.func.op	["MTAudioProcessingTap","!=(_:_:)"]	unmatched	none	0	0		[]
s:So29MTAudioProcessingTapCallbacksa7version10clientInfo4init8finalize7prepare9unprepare7processABs5Int32V_SvSgySo0abC3Refa_ALSpyALGtXCSgyANXCSgyAN_SiSPySo27AudioStreamBasicDescriptionVGtXCSgAQyAN_Sis6UInt32VSpySo0O10BufferListVGSpySiGSpyAWGtXCtcfc	swift.init	["MTAudioProcessingTapCallbacks","init(version:clientInfo:init:finalize:prepare:unprepare:process:)"]	unmatched	none	0	0		[]
