precise	status	evidence	notes
c:@NSUserActivityTypeLockedCameraCapture	implemented	test:full/lockedcameracapture/tests/agent/NSUserActivityTypeTests.swift#testNSUserActivityTypeLockedCameraCapture	Linux identity is the constant name; Apple string is unobserved.
s:10Foundation13CustomNSErrorPAAE11errorDomainSSvpZ::SYNTHESIZED::s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorSynthesizedErrorDomain	CustomNSError.errorDomain witness.
s:10Foundation13CustomNSErrorPAAE13errorUserInfoSDySSypGvp::SYNTHESIZED::s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorErrorUserInfo	CustomNSError.errorUserInfo includes failure reason.
s:10Foundation14LocalizedErrorPAAE10helpAnchorSSSgvp::SYNTHESIZED::s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorHelpAnchor	Protocol default helpAnchor is nil.
s:10Foundation14LocalizedErrorPAAE16errorDescriptionSSSgvp::SYNTHESIZED::s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorErrorDescription	Protocol default errorDescription is nil.
s:10Foundation14LocalizedErrorPAAE18recoverySuggestionSSSgvp::SYNTHESIZED::s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorRecoverySuggestion	Protocol default recoverySuggestion is nil.
s:19LockedCameraCapture0abC14ExtensionSceneP	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureExtensionTests.swift#testLockedCameraCaptureExtensionSceneProtocol	Protocol identity; no ExtensionKit host.
s:19LockedCameraCapture0abC7ManagerC	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testLockedCameraCaptureManagerClass	Process-local singleton manager.
s:19LockedCameraCapture0abC7ManagerC18sessionContentURLsSay10Foundation3URLVGvp	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testManagerSessionContentURLs	Empty until host injects URLs.
s:19LockedCameraCapture0abC7ManagerC20SessionContentUpdateO	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testSessionContentUpdateType	Update enum type.
s:19LockedCameraCapture0abC7ManagerC20SessionContentUpdateO5addedyAE10Foundation3URLV_tcAEmF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testSessionContentUpdateCases	Table-driven associated-value case.
s:19LockedCameraCapture0abC7ManagerC20SessionContentUpdateO7initialyAESay10Foundation3URLVG_tcAEmF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testSessionContentUpdateCases	Table-driven associated-value case.
s:19LockedCameraCapture0abC7ManagerC20SessionContentUpdateO7removedyAE10Foundation3URLV_tcAEmF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testSessionContentUpdateCases	Table-driven associated-value case.
s:19LockedCameraCapture0abC7ManagerC21endDelayingAppearanceyyF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testEndDelayingAppearance	Process-local delay depth; extra ends no-op.
s:19LockedCameraCapture0abC7ManagerC21sessionContentUpdatesQrvp	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testSessionContentUpdates	Snapshot sequence; no capture daemon.
s:19LockedCameraCapture0abC7ManagerC23beginDelayingAppearanceyyF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testBeginDelayingAppearance	Process-local delay depth increment.
s:19LockedCameraCapture0abC7ManagerC24invalidateSessionContent2aty10Foundation3URLV_tYaKF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testManagerInvalidateSessionContentAt	Ignores URLs not in the list; deletes owned dirs.
s:19LockedCameraCapture0abC7ManagerC6sharedACvpZ	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureManagerTests.swift#testManagerShared	Shared instance identity.
s:19LockedCameraCapture0abC7SessionC	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureSessionTests.swift#testLockedCameraCaptureSessionClass	Process-local session.
s:19LockedCameraCapture0abC7SessionC010invalidateD7ContentyyYaKF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureSessionTests.swift#testSessionInvalidateSessionContent	Deletes contents, keeps the directory.
s:19LockedCameraCapture0abC7SessionC15openApplication3forySo14NSUserActivityC_tYaKF	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureSessionTests.swift#testSessionOpenApplication	Fail-closed ApplicationLaunchError.unknown.
s:19LockedCameraCapture0abC7SessionC17sessionContentURL10Foundation0G0Vvp	implemented	test:full/lockedcameracapture/tests/agent/LockedCameraCaptureSessionTests.swift#testSessionContentURL	Process-local temporary working directory.
s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorType	Error enum type.
s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO11errorDomainSSvpZ	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorErrorDomain	Linux domain identity; Apple string unobserved.
s:19LockedCameraCapture0abC7SessionC22ApplicationLaunchErrorO13failureReasonSSSgvp	implemented	test:full/lockedcameracapture/tests/agent/ApplicationLaunchErrorTests.swift#testApplicationLaunchErrorFailureReason	Doc-comment English strings; Apple copy unobserved.
