precise	kind	title	path	declaration
c:@AVAudioApplicationInputMuteStateChangeNotification	swift.type.property	inputMuteStateChangeNotification	AVAudioApplication.inputMuteStateChangeNotification	class let inputMuteStateChangeNotification: NSNotification.Name
c:@AVAudioApplicationMuteStateKey	swift.type.property	muteStateKey	AVAudioApplication.muteStateKey	class let muteStateKey: String
c:@AVAudioBitRateStrategy_Constant	swift.var	AVAudioBitRateStrategy_Constant	AVAudioBitRateStrategy_Constant	let AVAudioBitRateStrategy_Constant: String
c:@AVAudioBitRateStrategy_LongTermAverage	swift.var	AVAudioBitRateStrategy_LongTermAverage	AVAudioBitRateStrategy_LongTermAverage	let AVAudioBitRateStrategy_LongTermAverage: String
c:@AVAudioBitRateStrategy_Variable	swift.var	AVAudioBitRateStrategy_Variable	AVAudioBitRateStrategy_Variable	let AVAudioBitRateStrategy_Variable: String
c:@AVAudioBitRateStrategy_VariableConstrained	swift.var	AVAudioBitRateStrategy_VariableConstrained	AVAudioBitRateStrategy_VariableConstrained	let AVAudioBitRateStrategy_VariableConstrained: String
c:@AVAudioEngineConfigurationChangeNotification	swift.type.property	AVAudioEngineConfigurationChange	NSNotification.Name.AVAudioEngineConfigurationChange	static let AVAudioEngineConfigurationChange: NSNotification.Name
c:@AVAudioFileTypeKey	swift.var	AVAudioFileTypeKey	AVAudioFileTypeKey	let AVAudioFileTypeKey: String
c:@AVAudioSequencerInfoDictionaryKeyAlbum	swift.type.property	album	AVAudioSequencer.InfoDictionaryKey.album	static let album: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyApproximateDurationInSeconds	swift.type.property	approximateDurationInSeconds	AVAudioSequencer.InfoDictionaryKey.approximateDurationInSeconds	static let approximateDurationInSeconds: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyArtist	swift.type.property	artist	AVAudioSequencer.InfoDictionaryKey.artist	static let artist: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyChannelLayout	swift.type.property	channelLayout	AVAudioSequencer.InfoDictionaryKey.channelLayout	static let channelLayout: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyComments	swift.type.property	comments	AVAudioSequencer.InfoDictionaryKey.comments	static let comments: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyComposer	swift.type.property	composer	AVAudioSequencer.InfoDictionaryKey.composer	static let composer: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyCopyright	swift.type.property	copyright	AVAudioSequencer.InfoDictionaryKey.copyright	static let copyright: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyEncodingApplication	swift.type.property	encodingApplication	AVAudioSequencer.InfoDictionaryKey.encodingApplication	static let encodingApplication: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyGenre	swift.type.property	genre	AVAudioSequencer.InfoDictionaryKey.genre	static let genre: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyISRC	swift.type.property	ISRC	AVAudioSequencer.InfoDictionaryKey.ISRC	static let ISRC: AVAudioSequencer.InfoDictionaryKey
c:@AVAudioSequencerInfoDictionaryKeyKeySignature	swift.type.property	keySignature	AVAudioSequencer.InfoDictionaryKey.keySignature	static let keySignature: AVAudioSequencer.InfoDictionaryKey
