precise	kind	title	path	declaration
s:21TranslationUIProvider0A32ProviderUIExtensionConfigurationV	swift.struct	TranslationProviderUIExtensionConfiguration	TranslationProviderUIExtensionConfiguration	@MainActor @preconcurrency struct TranslationProviderUIExtensionConfiguration
s:21TranslationUIProvider0A32ProviderUIExtensionConfigurationVyAcA0aB9Extension_pcfc	swift.init	init(_:)	TranslationProviderUIExtensionConfiguration.init(_:)	@MainActor @preconcurrency init(_ appExtension: any TranslationUIProviderExtension)
s:21TranslationUIProvider0aB14ExtensionSceneP	swift.protocol	TranslationUIProviderExtensionScene	TranslationUIProviderExtensionScene	protocol TranslationUIProviderExtensionScene : AppExtensionScene
s:21TranslationUIProvider0aB17SelectedTextSceneV	swift.struct	TranslationUIProviderSelectedTextScene	TranslationUIProviderSelectedTextScene	@MainActor @preconcurrency struct TranslationUIProviderSelectedTextScene<Content> where Content : View
s:21TranslationUIProvider0aB17SelectedTextSceneV4Bodya	swift.typealias	TranslationUIProviderSelectedTextScene.Body	TranslationUIProviderSelectedTextScene.Body	typealias Body = some AppExtensionScene
s:21TranslationUIProvider0aB17SelectedTextSceneV4bodyQrvp	swift.property	body	TranslationUIProviderSelectedTextScene.body	@MainActor @preconcurrency var body: some AppExtensionScene { get }
s:21TranslationUIProvider0aB17SelectedTextSceneV7contentACyxGxAA0aB7Context_pc_tcfc	swift.init	init(content:)	TranslationUIProviderSelectedTextScene.init(content:)	@MainActor @preconcurrency init(content: @escaping (any TranslationUIProviderContext) -> Content)
s:21TranslationUIProvider0aB7ContextP	swift.protocol	TranslationUIProviderContext	TranslationUIProviderContext	protocol TranslationUIProviderContext : Observable
s:21TranslationUIProvider0aB7ContextP11expandSheetyyF	swift.method	expandSheet()	TranslationUIProviderContext.expandSheet()	func expandSheet()
s:21TranslationUIProvider0aB7ContextP17allowsReplacementSbvp	swift.property	allowsReplacement	TranslationUIProviderContext.allowsReplacement	var allowsReplacement: Bool { get }
s:21TranslationUIProvider0aB7ContextP6finish11translationy10Foundation16AttributedStringVSg_tF	swift.method	finish(translation:)	TranslationUIProviderContext.finish(translation:)	func finish(translation: AttributedString?)
s:21TranslationUIProvider0aB7ContextP9inputText10Foundation16AttributedStringVSgvp	swift.property	inputText	TranslationUIProviderContext.inputText	var inputText: AttributedString? { get }
s:21TranslationUIProvider0aB9ExtensionP	swift.protocol	TranslationUIProviderExtension	TranslationUIProviderExtension	protocol TranslationUIProviderExtension : AppExtension
s:21TranslationUIProvider0aB9ExtensionP4BodyQa	swift.associatedtype	Body	TranslationUIProviderExtension.Body	associatedtype Body : TranslationUIProviderExtensionScene
s:21TranslationUIProvider0aB9ExtensionP4body4BodyQzvp	swift.property	body	TranslationUIProviderExtension.body	var body: Self.Body { get }
s:21TranslationUIProvider0aB9ExtensionPAAE13configuration0C3Kit03AppC18SceneConfigurationVvp	swift.property	configuration	TranslationUIProviderExtension.configuration	var configuration: AppExtensionSceneConfiguration { get }
