precise	kind	title	path	declaration
c:@E@MSMessageErrorCode	swift.enum	MSMessageErrorCode	MSMessageErrorCode	enum MSMessageErrorCode
c:@E@MSMessageErrorCode@MSMessageErrorCodeAPIUnavailableInPresentationContext	swift.enum.case	MSMessageErrorCode.apiUnavailableInPresentationContext	MSMessageErrorCode.apiUnavailableInPresentationContext	case apiUnavailableInPresentationContext
c:@E@MSMessageErrorCode@MSMessageErrorCodeFileNotFound	swift.enum.case	MSMessageErrorCode.fileNotFound	MSMessageErrorCode.fileNotFound	case fileNotFound
c:@E@MSMessageErrorCode@MSMessageErrorCodeFileUnreadable	swift.enum.case	MSMessageErrorCode.fileUnreadable	MSMessageErrorCode.fileUnreadable	case fileUnreadable
c:@E@MSMessageErrorCode@MSMessageErrorCodeImproperFileType	swift.enum.case	MSMessageErrorCode.improperFileType	MSMessageErrorCode.improperFileType	case improperFileType
c:@E@MSMessageErrorCode@MSMessageErrorCodeImproperFileURL	swift.enum.case	MSMessageErrorCode.improperFileURL	MSMessageErrorCode.improperFileURL	case improperFileURL
c:@E@MSMessageErrorCode@MSMessageErrorCodeSendWhileNotVisible	swift.enum.case	MSMessageErrorCode.sendWhileNotVisible	MSMessageErrorCode.sendWhileNotVisible	case sendWhileNotVisible
c:@E@MSMessageErrorCode@MSMessageErrorCodeSendWithoutRecentInteraction	swift.enum.case	MSMessageErrorCode.sendWithoutRecentInteraction	MSMessageErrorCode.sendWithoutRecentInteraction	case sendWithoutRecentInteraction
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileAttributes	swift.enum.case	MSMessageErrorCode.stickerFileImproperFileAttributes	MSMessageErrorCode.stickerFileImproperFileAttributes	case stickerFileImproperFileAttributes
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileFormat	swift.enum.case	MSMessageErrorCode.stickerFileImproperFileFormat	MSMessageErrorCode.stickerFileImproperFileFormat	case stickerFileImproperFileFormat
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileSize	swift.enum.case	MSMessageErrorCode.stickerFileImproperFileSize	MSMessageErrorCode.stickerFileImproperFileSize	case stickerFileImproperFileSize
c:@E@MSMessageErrorCode@MSMessageErrorCodeURLExceedsMaxSize	swift.enum.case	MSMessageErrorCode.urlExceedsMaxSize	MSMessageErrorCode.urlExceedsMaxSize	case urlExceedsMaxSize
c:@E@MSMessageErrorCode@MSMessageErrorCodeUnknown	swift.enum.case	MSMessageErrorCode.unknown	MSMessageErrorCode.unknown	case unknown
c:@E@MSMessagesAppPresentationContext	swift.enum	MSMessagesAppPresentationContext	MSMessagesAppPresentationContext	enum MSMessagesAppPresentationContext
c:@E@MSMessagesAppPresentationContext@MSMessagesAppPresentationContextMedia	swift.enum.case	MSMessagesAppPresentationContext.media	MSMessagesAppPresentationContext.media	case media
c:@E@MSMessagesAppPresentationContext@MSMessagesAppPresentationContextMessages	swift.enum.case	MSMessagesAppPresentationContext.messages	MSMessagesAppPresentationContext.messages	case messages
c:@E@MSMessagesAppPresentationStyle	swift.enum	MSMessagesAppPresentationStyle	MSMessagesAppPresentationStyle	enum MSMessagesAppPresentationStyle
c:@E@MSMessagesAppPresentationStyle@MSMessagesAppPresentationStyleCompact	swift.enum.case	MSMessagesAppPresentationStyle.compact	MSMessagesAppPresentationStyle.compact	case compact
