precise	graphKind	graphPath	status	basis	rawCandidateCount	compatibleCandidateCount	selectedNodePath	candidateNodePaths
c:@E@MSMessageErrorCode	swift.enum	["MSMessageErrorCode"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeAPIUnavailableInPresentationContext	swift.enum.case	["MSMessageErrorCode","apiUnavailableInPresentationContext"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeFileNotFound	swift.enum.case	["MSMessageErrorCode","fileNotFound"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeFileUnreadable	swift.enum.case	["MSMessageErrorCode","fileUnreadable"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeImproperFileType	swift.enum.case	["MSMessageErrorCode","improperFileType"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeImproperFileURL	swift.enum.case	["MSMessageErrorCode","improperFileURL"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeSendWhileNotVisible	swift.enum.case	["MSMessageErrorCode","sendWhileNotVisible"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeSendWithoutRecentInteraction	swift.enum.case	["MSMessageErrorCode","sendWithoutRecentInteraction"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileAttributes	swift.enum.case	["MSMessageErrorCode","stickerFileImproperFileAttributes"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileFormat	swift.enum.case	["MSMessageErrorCode","stickerFileImproperFileFormat"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeStickerFileImproperFileSize	swift.enum.case	["MSMessageErrorCode","stickerFileImproperFileSize"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeURLExceedsMaxSize	swift.enum.case	["MSMessageErrorCode","urlExceedsMaxSize"]	unmatched	none	0	0		[]
c:@E@MSMessageErrorCode@MSMessageErrorCodeUnknown	swift.enum.case	["MSMessageErrorCode","unknown"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationContext	swift.enum	["MSMessagesAppPresentationContext"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationContext@MSMessagesAppPresentationContextMedia	swift.enum.case	["MSMessagesAppPresentationContext","media"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationContext@MSMessagesAppPresentationContextMessages	swift.enum.case	["MSMessagesAppPresentationContext","messages"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationStyle	swift.enum	["MSMessagesAppPresentationStyle"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationStyle@MSMessagesAppPresentationStyleCompact	swift.enum.case	["MSMessagesAppPresentationStyle","compact"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationStyle@MSMessagesAppPresentationStyleExpanded	swift.enum.case	["MSMessagesAppPresentationStyle","expanded"]	unmatched	none	0	0		[]
c:@E@MSMessagesAppPresentationStyle@MSMessagesAppPresentationStyleTranscript	swift.enum.case	["MSMessagesAppPresentationStyle","transcript"]	unmatched	none	0	0		[]
c:@E@MSStickerSize	swift.enum	["MSStickerSize"]	unmatched	none	0	0		[]
